q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
7.205 	-3.49274e-05	-0.000704617	0.0313461   	0.0048165   	-3.46791e-05	-0.000871415	-3.4765e-05 	0.000677281 	-0.000423193	-4.03421e-05	-0.0169923  	-0.00101166 	-0.000589251	-0.0312191  	-0.000832499	-1.36874e-05	-5.24061e-06	-0.000651315	-0.00124977 	-1.35369e-05	-0.000725111	-0.00094976 	-0.0171146  	-0.0308918  	0.000171546 	-0.0254811  	-0.000701882	-0.00118871 	-2.78123e-05	0.0676704   	-1.96818e-05	-0.000299072	-2.79279e-05	-0.0267714  	-0.000755308	-3.10593e-05	-0.00115582 	-0.000157398	-0.000644334	-0.0322916  	-0.000281826	-0.000760713	-3.99125e-05	-0.00994446 	-2.37134e-05	-9.47382e-05	-0.000674241	0.000639535 	-0.0666903  	-2.32566e-05	0.000791889 	-0.000796635	-0.0232365  	-9.48648e-06	7.23226e-06 	-0.000245124	-2.6566e-05 	-1.85315e-05	-0.00071048 	-0.00118551 	-2.26521e-05	-0.00149534 	0.000168128 	-0.000510238	-1.88231e-05	-0.0326663  	-0.000614215	-0.000271927	-1.62499e-05	-0.0001623  	0.000653064 	0.000323851 
7.215 	-3.46411e-05	-0.00063353 	0.0319861   	0.00433759  	-3.37685e-05	-0.00082885 	-0.000141878	0.000732579 	-0.000340603	-4.12275e-05	-0.0180261  	-0.000973586	-0.000602638	-0.0335584  	-0.000836344	-1.216e-05  	-7.715e-06  	-0.000669562	-0.00123316 	-1.33379e-05	-0.000756398	-0.000999851	-0.0172385  	-0.0328586  	0.000176137 	-0.0288861  	-0.000790007	-0.00114365 	-2.87597e-05	0.0674679   	-1.87293e-05	-0.000342588	-2.82357e-05	-0.025202   	-0.000815935	-2.79286e-05	-0.00121978 	-0.00013353 	-0.000754997	-0.0330362  	-0.000226639	-0.000781532	-3.87177e-05	-0.0114515  	-2.32921e-05	-7.42662e-05	-0.000767544	0.000585409 	-0.070916   	-2.51334e-05	0.000705931 	-0.00075372 	-0.0249566  	-7.15175e-06	5.53033e-06 	-0.000264372	-2.54203e-05	-1.92768e-05	-0.00071611 	-0.00124146 	-2.27567e-05	-0.00142652 	0.000154211 	-0.000507988	-1.8077e-05 	-0.0310315  	-0.000614362	-0.000314981	-1.56255e-05	-0.000226097	0.000713046 	0.000344375 
7.225 	-3.39869e-05	-0.000559642	0.0322143   	0.00401236  	-3.23654e-05	-0.000772296	-0.000244703	0.000778598 	-0.000258612	-4.14785e-05	-0.0186141  	-0.000935296	-0.000614027	-0.0350548  	-0.000820626	-1.07629e-05	-1.00074e-05	-0.000675997	-0.00120311 	-1.30963e-05	-0.000783129	-0.00103894 	-0.0172725  	-0.0337709  	0.000187049 	-0.0317047  	-0.000867211	-0.0010782  	-2.938e-05  	0.0665113   	-1.7922e-05 	-0.000385205	-2.80336e-05	-0.0232083  	-0.000853916	-2.46979e-05	-0.00126815 	-0.000111676	-0.000847278	-0.0333052  	-0.000171871	-0.000783304	-3.72725e-05	-0.0129879  	-2.26268e-05	-5.095e-05  	-0.000847325	0.000528734 	-0.0738612  	-2.67714e-05	0.000628155 	-0.000698195	-0.0261217  	-5.1263e-06 	3.50142e-06 	-0.000291103	-2.40383e-05	-1.99028e-05	-0.000725814	-0.00127949 	-2.28595e-05	-0.00133515 	0.000144219 	-0.000494878	-1.70416e-05	-0.0286977  	-0.000606381	-0.000354171	-1.50633e-05	-0.000288409	0.000770045 	0.000339609 
7.235 	-3.29637e-05	-0.000484839	0.0320057   	0.00384841  	-3.05018e-05	-0.000702952	-0.000340947	0.000814212 	-0.000178312	-4.10927e-05	-0.0187364  	-0.000896599	-0.000623227	-0.0357     	-0.000785431	-9.50232e-06	-1.20479e-05	-0.000670673	-0.00116061 	-1.28067e-05	-0.000805047	-0.00106667 	-0.0172339  	-0.0336183  	0.000204689 	-0.0338839  	-0.000931624	-0.000994456	-2.96503e-05	0.0648249   	-1.72772e-05	-0.000425331	-2.73493e-05	-0.0208646  	-0.000867228	-2.14281e-05	-0.0012996  	-9.1052e-05 	-0.000919254	-0.0331111  	-0.000118654	-0.00076541 	-3.55812e-05	-0.0145344  	-2.17424e-05	-2.54963e-05	-0.000912432	0.000471177 	-0.0754759  	-2.81282e-05	0.000560223 	-0.000631132	-0.0267454  	-3.43102e-06	1.21561e-06 	-0.000325502	-2.24385e-05	-2.03729e-05	-0.000738527	-0.00129945 	-2.29446e-05	-0.0012231  	0.000137675 	-0.000471915	-1.57293e-05	-0.0257689  	-0.000589427	-0.000388408	-1.45821e-05	-0.000347813	0.000821668 	0.000310142 
7.245 	-3.15838e-05	-0.000411022	0.0313519   	0.00384425  	-2.82243e-05	-0.000622516	-0.000428594	0.000838705 	-0.000100822	-4.00904e-05	-0.0183922  	-0.000857105	-0.000630117	-0.0355157  	-0.000731665	-8.38354e-06	-1.37778e-05	-0.000653989	-0.00110692 	-1.24684e-05	-0.000822014	-0.00108307 	-0.01714    	-0.0324323  	0.000229053 	-0.0353946  	-0.000981741	-0.000895156	-2.95585e-05	0.0624486   	-1.68076e-05	-0.000461505	-2.62278e-05	-0.0182599  	-0.000854827	-1.81813e-05	-0.00131334 	-7.09146e-05	-0.000969754	-0.0324844  	-6.82164e-05	-0.000728104	-3.36522e-05	-0.0160758  	-2.0671e-05 	1.23537e-06 	-0.000962185	0.000414415 	-0.0757554  	-2.91683e-05	0.000503331 	-0.000553935	-0.0268649  	-2.0773e-06 	-1.25297e-06	-0.000367578	-2.0647e-05 	-2.06555e-05	-0.000753007	-0.00130176 	-2.29957e-05	-0.00109284 	0.000134046 	-0.000440417	-1.4162e-05 	-0.022374   	-0.000563014	-0.000416835	-1.41973e-05	-0.000403015	0.000865694 	0.000257416 
7.255 	-2.9873e-05 	-0.000340049	0.0302607   	0.00398973  	-2.55922e-05	-0.000533129	-0.000505954	0.000851793 	-2.72585e-05	-3.85127e-05	-0.0175995  	-0.000816256	-0.00063465 	-0.0345519  	-0.000661011	-7.41064e-06	-1.51505e-05	-0.000626688	-0.00104357 	-1.20851e-05	-0.000834008	-0.00108852 	-0.0170074  	-0.0302856  	0.00025972  	-0.0362318  	-0.00101646 	-0.000783567	-2.91037e-05	0.0594369   	-1.65204e-05	-0.000492451	-2.47292e-05	-0.015495   	-0.000816664	-1.50193e-05	-0.00130914 	-5.05862e-05	-0.000998369	-0.0314728  	-2.18389e-05	-0.000672488	-3.1499e-05 	-0.0176001  	-1.94506e-05	2.82782e-05 	-0.000996386	0.000360086 	-0.0747396  	-2.98642e-05	0.000458196 	-0.000468306	-0.0265378  	-1.06702e-06	-3.82836e-06	-0.000417162	-1.86966e-05	-2.07247e-05	-0.000767877	-0.0012874  	-2.29972e-05	-0.000947439	0.000132774 	-0.00040196 	-1.23705e-05	-0.018662   	-0.000527036	-0.000438849	-1.39203e-05	-0.000452873	0.000900155 	0.00018367  
7.265 	-2.78695e-05	-0.00027367 	0.0287561   	0.00426671  	-2.26757e-05	-0.000437304	-0.000571705	0.000853622 	4.12884e-05 	-3.64194e-05	-0.0163937  	-0.000773368	-0.000636859	-0.0328843  	-0.000575853	-6.58622e-06	-1.61332e-05	-0.000589835	-0.000972239	-1.16647e-05	-0.000841116	-0.00108373 	-0.0168514  	-0.0272888  	0.000295881 	-0.0364137  	-0.00103509 	-0.00066339 	-2.82956e-05	0.0558574   	-1.64178e-05	-0.000517125	-2.2926e-05 	-0.0126784  	-0.000753673	-1.20011e-05	-0.00128729 	-2.94869e-05	-0.00100545 	-0.0301391  	1.91849e-05 	-0.000600451	-2.91396e-05	-0.0190983  	-1.81235e-05	5.46082e-05 	-0.0010153  	0.00030973  	-0.0725105  	-3.01974e-05	0.000425052 	-0.000376195	-0.0258396  	-3.92717e-07	-6.43502e-06	-0.000473903	-1.66261e-05	-2.05613e-05	-0.000781675	-0.00125785 	-2.29341e-05	-0.000790381	0.000133301 	-0.000358312	-1.03938e-05	-0.0147964  	-0.000481769	-0.000454102	-1.37582e-05	-0.000496432	0.0009234   	9.18544e-05 
7.275 	-2.5622e-05 	-0.000213468	0.0268771   	0.00465019  	-1.95529e-05	-0.000337846	-0.000624917	0.000844751 	0.000103789 	-3.38865e-05	-0.0148264  	-0.000727678	-0.000636855	-0.0306106  	-0.000479175	-5.91117e-06	-1.67071e-05	-0.000544784	-0.000894783	-1.12188e-05	-0.000843523	-0.00106969 	-0.0166856  	-0.0235858  	0.000336367 	-0.0359805  	-0.00103738 	-0.000538614	-2.71538e-05	0.051789    	-1.64965e-05	-0.00053475 	-2.08999e-05	-0.00992244 	-0.000667709	-9.18261e-06	-0.00124863 	-7.15759e-06	-0.000992054	-0.028558   	5.35962e-05 	-0.000514577	-2.65967e-05	-0.0205635  	-1.67342e-05	7.91968e-05 	-0.00101962 	0.000264748 	-0.0691881  	-3.01587e-05	0.000403665 	-0.000279743	-0.0248599  	-3.80859e-08	-8.99996e-06	-0.000537259	-1.44789e-05	-2.01536e-05	-0.000792915	-0.001215   	-2.27931e-05	-0.000625519	0.000135087 	-0.000311359	-8.27758e-06	-0.0109486  	-0.000427864	-0.000462506	-1.37133e-05	-0.000532935	0.00093415  	-1.44775e-05
7.285 	-2.31887e-05	-0.00016081 	0.024676    	0.00510959  	-1.63078e-05	-0.000237751	-0.000665066	0.000826129 	0.000159306 	-3.1003e-05 	-0.0129628  	-0.000678393	-0.000634826	-0.0278467  	-0.00037443 	-5.38445e-06	-1.68679e-05	-0.000493144	-0.000813118	-1.07621e-05	-0.000841498	-0.00104766 	-0.0165214  	-0.0193479  	0.00037971  	-0.034992   	-0.0010235  	-0.000413375	-2.57069e-05	0.04732     	-1.67475e-05	-0.000544838	-1.87381e-05	-0.00733875 	-0.000561464	-6.61407e-06	-0.00119444 	1.67203e-05 	-0.00095992 	-0.0268137  	8.02184e-05 	-0.000418026	-2.38972e-05	-0.0219897  	-1.53279e-05	0.000101064 	-0.00101045 	0.000226353 	-0.0649256  	-2.97489e-05	0.000393368 	-0.000181223	-0.0236977  	2.12908e-08 	-1.14548e-05	-0.000606509	-1.23022e-05	-1.94973e-05	-0.000800134	-0.00116114 	-2.25624e-05	-0.000456912	0.000137639 	-0.000263039	-6.07283e-06	-0.00729136 	-0.000366325	-0.000464213	-1.3783e-05 	-0.000561846	0.00093154  	-0.000131302
7.295 	-2.06341e-05	-0.000116799	0.0222168   	0.00561031  	-1.3027e-05 	-0.000140107	-0.000692029	0.000799052 	0.000207023 	-2.78668e-05	-0.0108789  	-0.000624745	-0.000631023	-0.0247216  	-0.000265398	-5.00276e-06	-1.6625e-05 	-0.000436723	-0.000729178	-1.03118e-05	-0.000835377	-0.00101906 	-0.016368   	-0.014767   	0.000424204 	-0.0335244  	-0.000994025	-0.000291804	-2.3991e-05 	0.0425457   	-1.71569e-05	-0.000547202	-1.65297e-05	-0.00503411 	-0.00043834 	-4.33947e-06	-0.00112643 	4.23114e-05 	-0.000911351	-0.0249957  	9.80049e-05 	-0.000314391	-2.1072e-05 	-0.0233714  	-1.39484e-05	0.000119328 	-0.000989223	0.000195536 	-0.0599023  	-2.89783e-05	0.000393098 	-8.29717e-05	-0.0224571  	-1.82993e-07	-1.37377e-05	-0.00068075 	-1.01448e-05	-1.85962e-05	-0.000801959	-0.00109879 	-2.22327e-05	-0.000288702	0.000140519 	-0.000215261	-3.83418e-06	-0.00399198 	-0.00029847 	-0.000459596	-1.39598e-05	-0.000582848	0.000915149 	-0.000254271
7.305 	-1.80271e-05	-8.22413e-05	0.0195722   	0.00611538  	-9.7971e-06 	-4.79778e-05	-0.000706076	0.000765109 	0.000246282 	-2.45815e-05	-0.00865842 	-0.000566041	-0.000625753	-0.021372   	-0.000156026	-4.76043e-06	-1.60013e-05	-0.000377475	-0.000644859	-9.88607e-06	-0.000825549	-0.00098546 	-0.0162321  	-0.0100482  	0.000467984 	-0.0316671  	-0.000949901	-0.000177872	-2.20488e-05	0.0375659   	-1.77054e-05	-0.000541958	-1.43623e-05	-0.00310624 	-0.000302315	-2.39514e-06	-0.00104664 	6.96191e-05 	-0.000849135	-0.0231956  	0.000106084 	-0.000207538	-1.81551e-05	-0.0247019  	-1.26365e-05	0.000133253 	-0.000957642	0.00017304  	-0.0543172  	-2.78668e-05	0.000401462 	1.26829e-05 	-0.0212424  	-6.13303e-07	-1.57945e-05	-0.000758915	-8.05604e-06	-1.74613e-05	-0.000797155	-0.00103067 	-2.17969e-05	-0.000124977	0.000143358 	-0.000169835	-1.61809e-06	-0.00120542 	-0.000225886	-0.000449214	-1.42315e-05	-0.000595852	0.000885013 	-0.000378872
7.315 	-1.5438e-05 	-5.76156e-05	0.0168213   	0.0065872   	-6.70149e-06	3.56998e-05 	-0.000707837	0.000726124 	0.000276604 	-2.12517e-05	-0.00638942 	-0.000501714	-0.000619365	-0.0179374  	-5.02672e-05	-4.64916e-06	-1.50315e-05	-0.000317435	-0.000561956	-9.50371e-06	-0.000812441	-0.000948467	-0.0161182  	-0.00540074 	0.000509107 	-0.0295188  	-0.000892425	-7.5245e-05 	-1.99275e-05	0.0324824   	-1.83694e-05	-0.000529511	-1.23179e-05	-0.00163992 	-0.000157768	-8.08894e-07	-0.000957371	9.84846e-05 	-0.000776424	-0.0215024  	0.000103801 	-0.000101443	-1.51832e-05	-0.0259727  	-1.14282e-05	0.000142284 	-0.000917622	0.000159334 	-0.0483803  	-2.64431e-05	0.000416792 	0.000103487 	-0.0201528  	-1.22724e-06	-1.75805e-05	-0.000839783	-6.08406e-06	-1.61109e-05	-0.000784679	-0.000959556	-2.12507e-05	3.03665e-05 	0.000145862 	-0.00012841 	5.18974e-07 	0.00093186  	-0.000150369	-0.000433777	-1.45815e-05	-0.000600985	0.000841619 	-0.000500589
7.325 	-1.29362e-05	-4.30647e-05	0.0140464   	0.00698928  	-3.81809e-06	0.000108225 	-0.000698268	0.000684082 	0.000297719 	-1.79799e-05	-0.00416073 	-0.000431364	-0.000612231	-0.0145547  	4.8083e-05  	-4.65801e-06	-1.37608e-05	-0.00025865 	-0.000482114	-9.18261e-06	-0.000796497	-0.00090968 	-0.0160288  	-0.00103065 	0.00054564  	-0.0271832  	-0.000823187	1.28562e-05 	-1.7677e-05 	0.0273966   	-1.91211e-05	-0.000510532	-1.04703e-05	-0.000703615	-9.31436e-06	4.00614e-07 	-0.000861106	0.000128593 	-0.00069662 	-0.0199999  	9.0754e-05  	-1.87118e-08	-1.2195e-05 	-0.0271723  	-1.03533e-05	0.000146084 	-0.000871206	0.000154609 	-0.0423052  	-2.47438e-05	0.00043723  	0.000187328 	-0.0192788  	-1.97905e-06	-1.9061e-05 	-0.000922   	-4.27395e-06	-1.45697e-05	-0.000763719	-0.000888216	-2.05928e-05	0.000173748 	0.000147814 	-9.2416e-05 	2.52238e-06 	0.00230751  	-7.38691e-05	-0.000414105	-1.49892e-05	-0.000598586	0.000785896 	-0.000615066
7.335 	-1.05872e-05	-3.83911e-05	0.0113299   	0.00728785  	-1.2167e-06 	0.00016723  	-0.000678602	0.000641062 	0.000309581 	-1.48623e-05	-0.00205842 	-0.0003548  	-0.000604735	-0.0113527  	0.000135539 	-4.77334e-06	-1.22431e-05	-0.000203121	-0.000406783	-8.93891e-06	-0.000778171	-0.000870622	-0.0159644  	0.00286808  	0.000575744 	-0.0247649  	-0.00074402 	8.37737e-05 	-1.53488e-05	0.0224069   	-1.99295e-05	-0.000485928	-8.88175e-06	-0.000346672	0.000138383 	1.22431e-06 	-0.000760407	0.000159485 	-0.000613239	-0.018762   	6.68221e-05 	9.30494e-05 	-9.23007e-06	-0.028286   	-9.43449e-06	0.000144549 	-0.000820491	0.000158773 	-0.0363011  	-2.28124e-05	0.000460794 	0.000262299 	-0.0186972  	-2.82104e-06	-2.0212e-05 	-0.0010041  	-2.66642e-06	-1.28677e-05	-0.000733736	-0.000819286	-1.98245e-05	0.000302016 	0.000149072 	-6.30117e-05	4.3411e-06  	0.00283804  	1.58818e-06 	-0.000391079	-1.54309e-05	-0.000589182	0.000719177 	-0.000718258
7.345 	-8.45009e-06	-4.30679e-05	0.00875144  	0.00745338  	1.04304e-06 	0.000210769 	-0.000650298	0.000599154 	0.00031238  	-1.19857e-05	-0.000162552	-0.000272067	-0.00059725 	-0.00844816 	0.000209065 	-4.97888e-06	-1.05388e-05	-0.000152729	-0.000337175	-8.78599e-06	-0.000757906	-0.000832675	-0.0159246  	0.00612092  	0.000597757 	-0.0223655  	-0.000656946	0.000135512 	-1.29939e-05	0.0176061   	-2.07608e-05	-0.000456799	-7.6008e-06 	-0.000597259	0.000280786 	1.66282e-06 	-0.000657838	0.000190575 	-0.00052979 	-0.0178505  	3.21861e-05 	0.000174457 	-6.32805e-06	-0.0292952  	-8.68611e-06	0.000137819 	-0.000767549	0.000171458 	-0.0305645  	-2.06977e-05	0.000485465 	0.000326749 	-0.0184679  	-3.70509e-06	-2.10205e-05	-0.00108453 	-1.29638e-06	-1.10397e-05	-0.000694482	-0.000755195	-1.89502e-05	0.000412545 	0.000149562 	-4.1053e-05 	5.9293e-06  	0.0024724   	7.39652e-05 	-0.000365601	-1.58803e-05	-0.000573475	0.000643158 	-0.000806575
7.355 	-6.57568e-06	-5.62613e-05	0.00638467  	0.00746185  	2.91339e-06 	0.000237389 	-0.000614979	0.000560382 	0.00030655  	-9.42448e-06	0.00145597  	-0.000183465	-0.000590126	-0.00594132 	0.000266196 	-5.25596e-06	-8.71293e-06	-0.00010918 	-0.000274239	-8.73361e-06	-0.000736123	-0.000797027	-0.0159079  	0.00857977  	0.000610271 	-0.0200798  	-0.000564114	0.000166811 	-1.06611e-05	0.0130798   	-2.15796e-05	-0.000424392	-6.66068e-06	-0.00146106 	0.000413651 	1.72635e-06 	-0.000555875	0.000221176 	-0.000449651	-0.0173115  	-1.2661e-05 	0.000241419 	-3.52782e-06	-0.0301771  	-8.11409e-06	0.000126283 	-0.000714359	0.000192041 	-0.025273   	-1.84526e-05	0.000509261 	0.000379332 	-0.0186314  	-4.58408e-06	-2.14839e-05	-0.0011617  	-1.91682e-07	-9.12355e-06	-0.000646024	-0.000698076	-1.7977e-05 	0.000503317 	0.000149273 	-2.70674e-05	7.24783e-06 	0.00119446  	0.000141285 	-0.000338552	-1.63093e-05	-0.000552309	0.000559843 	-0.000877001
7.365 	-5.00429e-06	-7.68635e-05	0.00429479  	0.00729578  	4.35973e-06 	0.000246184 	-0.000574374	0.000526639 	0.00029276  	-7.23838e-06	0.002738    	-8.95575e-05	-0.000583675	-0.00391274 	0.000305129 	-5.58374e-06	-6.83224e-06	-7.39449e-05	-0.000218641	-8.78723e-06	-0.000713216	-0.000764625	-0.0159128  	0.0101287   	0.00061219  	-0.0179919  	-0.000467742	0.000177195 	-8.3958e-06 	0.00890394  	-2.23499e-05	-0.000390052	-6.07809e-06	-0.00292085 	0.000533185 	1.43426e-06 	-0.000456827	0.000250522 	-0.000375956	-0.0171743  	-6.69134e-05	0.000291781 	-8.66458e-07	-0.0309054  	-7.71564e-06	0.000110556 	-0.00066274 	0.000219661 	-0.0205786  	-1.61322e-05	0.00053031  	0.000419039 	-0.0192066  	-5.41326e-06	-2.161e-05  	-0.00123398 	6.27796e-07 	-7.15901e-06	-0.000588742	-0.000649698	-1.69145e-05	0.000572976 	0.000148241 	-2.12439e-05	8.26538e-06 	-0.000976047	0.000201699 	-0.000310748	-1.66895e-05	-0.000526647	0.000471472 	-0.000927198
7.375 	-3.76438e-06	-0.000103535	0.00253603  	0.00694496  	5.36138e-06 	0.000236838 	-0.000530249	0.000499606 	0.000271909 	-5.47067e-06	0.00363834  	8.82819e-06 	-0.000578155	-0.00242088 	0.000324798 	-5.93963e-06	-4.96352e-06	-4.82198e-05	-0.000170752	-8.94742e-06	-0.000689538	-0.000736142	-0.0159381  	0.0106887   	0.000602788 	-0.0161731  	-0.000370058	0.000166985 	-6.23874e-06	0.00514342  	-2.30357e-05	-0.000355166	-5.85286e-06	-0.00493689 	0.000636174 	8.14433e-07 	-0.000362772	0.000277806 	-0.000311489	-0.0174494  	-0.000129463	0.000324107 	1.62161e-06 	-0.0314507  	-7.47952e-06	9.14653e-05 	-0.000614298	0.000253259 	-0.0166029  	-1.37925e-05	0.00054692  	0.000445225 	-0.0201901  	-6.15152e-06	-2.1416e-05 	-0.00129977 	1.15087e-06 	-5.18666e-06	-0.000523327	-0.000611411	-1.57748e-05	0.000620855 	0.000146539 	-2.34367e-05	8.95943e-06 	-0.00398375 	0.000253549 	-0.000282913	-1.69925e-05	-0.000497538	0.000380458 	-0.000955578
7.385 	-2.87157e-06	-0.000134758	0.00114976  	0.00640683  	5.91188e-06 	0.000209633 	-0.000484355	0.000480699 	0.000245099 	-4.14713e-06	0.00412732  	0.000110616 	-0.00057376 	-0.00150055 	0.000324902 	-6.29975e-06	-3.17116e-06	-3.28832e-05	-0.000130652	-9.20962e-06	-0.000665397	-0.000711954	-0.0159832  	0.0102205   	0.000581742 	-0.0146787  	-0.000273246	0.000137283 	-4.22484e-06	0.00185073  	-2.36022e-05	-0.000321108	-5.96826e-06	-0.00744824 	0.000720095 	-9.76143e-08	-0.000275496	0.000302207 	-0.000258607	-0.0181283  	-0.000198919	0.000337736 	3.90547e-06 	-0.0317812  	-7.38671e-06	7.00115e-05 	-0.000570376	0.000291609 	-0.0134334  	-1.14882e-05	0.000557634 	0.000457616 	-0.0215559  	-6.76251e-06	-2.0927e-05 	-0.00135752 	1.37543e-06 	-3.24642e-06	-0.000450757	-0.000584106	-1.45721e-05	0.00064699  	0.000144261 	-3.31808e-05	9.31685e-06 	-0.0077394  	0.000295421 	-0.000255649	-1.71914e-05	-0.000466089	0.000289297 	-0.00096135 
7.395 	-2.32807e-06	-0.00016889 	0.000162932 	0.00568659  	6.0188e-06  	0.00016545  	-0.000438364	0.000471015 	0.000213615 	-3.27563e-06	0.00419181  	0.000214506 	-0.000570614	-0.00116236 	0.000305919 	-6.63949e-06	-1.51514e-06	-2.84729e-05	-9.81358e-05	-9.56401e-06	-0.000641055	-0.000692128	-0.0160493  	0.00872629  	0.00054915  	-0.013547   	-0.00017939 	8.99347e-05 	-2.3825e-06 	-0.000935032	-2.40171e-05	-0.000289192	-6.392e-06  	-0.0103748  	0.000783185 	-1.25982e-06	-0.000196446	0.000322931 	-0.000219163	-0.0191832  	-0.000273641	0.000332807 	5.95847e-06 	-0.0318641  	-7.41129e-06	4.73284e-05 	-0.000532022	0.000333362 	-0.0111214  	-9.27163e-06	0.000561285 	0.000456313 	-0.0232571  	-7.21558e-06	-2.01755e-05	-0.00140575 	1.30854e-06 	-1.37633e-06	-0.000372273	-0.000568194	-1.33223e-05	0.000652098 	0.000141513 	-4.97209e-05	9.33424e-06 	-0.0121229  	0.000326195 	-0.000229416	-1.72617e-05	-0.000433427	0.000200498 	-0.000944534
7.405 	-2.1227e-06 	-0.000204229	-0.000412825	0.00479688  	5.70308e-06 	0.000105744 	-0.00039382 	0.000471288 	0.000178881 	-2.84641e-06	0.00383552  	0.000319005 	-0.000568767	-0.00139311 	0.000269074 	-6.93416e-06	-4.92053e-08	-3.51709e-05	-7.27403e-05	-9.99563e-06	-0.000616724	-0.000676426	-0.0161387  	0.00624957  	0.00050554  	-0.0127981  	-9.04333e-05	2.74479e-05 	-7.33042e-07	-0.00318868 	-2.4251e-05 	-0.000260621	-7.07783e-06	-0.0136203  	0.000824495 	-2.62481e-06	-0.000126701	0.000339236 	-0.000194464	-0.0205686  	-0.000351777	0.000310246 	7.75883e-06 	-0.0316669  	-7.52169e-06	2.46347e-05 	-0.000499966	0.000377091 	-0.00968056 	-7.19085e-06	0.000557024 	0.000441772 	-0.0252273  	-7.48652e-06	-1.9199e-05 	-0.00144314 	9.66201e-07 	3.88547e-07 	-0.000289342	-0.000563598	-1.20426e-05	0.000637534 	0.000138394 	-7.20496e-05	9.01789e-06 	-0.0169876  	0.000345075 	-0.000204525	-1.71818e-05	-0.000400671	0.000116493 	-0.000905949
7.415 	-2.23143e-06	-0.000239074	-0.000581625	0.00375725  	4.99791e-06 	3.24923e-05 	-0.000352095	0.000481862 	0.000142427 	-2.833e-06  	0.00307874  	0.000422469 	-0.000568191	-0.0021571  	0.000216288 	-7.15964e-06	1.18067e-06 	-5.28022e-05	-5.37674e-05	-1.04848e-05	-0.000592565	-0.000664322	-0.0162563  	0.00287349  	0.000451846 	-0.0124339  	-8.13502e-06	-4.71002e-05	7.09477e-07 	-0.00489922 	-2.42789e-05	-0.000236443	-7.9677e-06 	-0.0170753  	0.000843896 	-4.14126e-06	-6.6956e-05 	0.000350472 	-0.000185242	-0.0222226  	-0.000431313	0.000271729 	9.29023e-06 	-0.0311592  	-7.68214e-06	3.18014e-06 	-0.000474612	0.000421338 	-0.00908821 	-5.28843e-06	0.000544351 	0.000414785 	-0.0273837  	-7.55805e-06	-1.80391e-05	-0.00146851 	3.72809e-07 	2.01719e-06 	-0.000203602	-0.000569766	-1.07512e-05	0.000605226 	0.000134987 	-9.8956e-05 	8.38343e-06 	-0.0221654  	0.000351622 	-0.000181135	-1.69346e-05	-0.000368904	3.9568e-05  	-0.000847172
7.425 	-2.61837e-06	-0.00027179 	-0.000363131	0.00259324  	3.94727e-06 	-5.18646e-05	-0.00031435 	0.000502675 	0.000105838 	-3.19378e-06	0.00195733  	0.000523158 	-0.000568781	-0.00339827 	0.000150089 	-7.2931e-06 	2.13753e-06 	-8.08448e-05	-4.03229e-05	-1.10078e-05	-0.000568695	-0.000655028	-0.0164085  	-0.00128246 	0.000389388 	-0.0124387  	6.59604e-05 	-0.000130185	1.93828e-06 	-0.00606963 	-2.40804e-05	-0.000217519	-8.99439e-06	-0.0206218  	0.000842064 	-5.7554e-06 	-1.75184e-05	0.000356107 	-0.000191651	-0.0240691  	-0.000510127	0.000219606 	1.05421e-05 	-0.0303145  	-7.85428e-06	-1.581e-05  	-0.000456044	0.000464657 	-0.00928689 	-3.60025e-06	0.000523123 	0.000376443 	-0.0296304  	-7.42014e-06	-1.67395e-05	-0.00148088 	-4.39667e-07	3.48344e-06 	-0.000116819	-0.0005857  	-9.46698e-06	0.000557596 	0.000131351 	-0.00012908 	7.45527e-06 	-0.0274734  	0.000345758 	-0.000159259	-1.65076e-05	-0.000339138	-2.82168e-05	-0.000770465
