q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
9.685 	-1.12907e-06	0.0144015   	5.83287e-08 	-0.000123839	2.31265e-07 	-6.93256e-05	-2.11296e-06	0.00327025  	8.43664e-05 	-6.855e-05  	-0.00761556 	6.01279e-05 	-0.000121194	5.86623e-07 	2.06477e-05 	-1.76511e-06	-4.32419e-05	-0.000109244	-2.48336e-06	2.16666e-05 	5.43673e-06 	-0.0158551  	-1.93884e-05	-0.0264186  	-9.53178e-05	-0.000149226	-0.00614516 	-1.25196e-06	-8.89608e-06	-2.44152e-07	-8.62735e-07	-1.57799e-06	-4.6455e-05 	-9.39482e-05	-8.44448e-07	6.94987e-05 	-3.62917e-05	-8.06049e-05	3.21562e-05 	-0.00774985 	0.000872651 	3.29261e-05 	-4.2886e-06 	3.54113e-05 	-2.15891e-07	-0.0173399  	-1.52925e-06	5.07266e-05 	-9.02683e-05	-0.00791747 	5.09782e-07 	2.82517e-05 	0.000587146 	-1.45833e-06	-9.83816e-08	-8.55142e-05	-1.16254e-06	-2.1578e-07 	4.44426e-05 	-0.00829553 	0.000144154 	2.83279e-07 	-8.79877e-06	-0.000109894	6.69622e-06 	-2.34415e-06	-0.00988729 	-3.93223e-05	-3.59826e-05	9.26628e-07 	-5.24416e-05	-2.59432e-05
9.695 	-1.18801e-06	0.012952    	1.0592e-07  	-0.000123644	-7.79764e-06	-7.59951e-05	-2.4306e-06 	0.00321951  	6.31724e-05 	-8.99885e-05	-0.00759685 	5.187e-05   	-0.000133252	7.74651e-07 	1.47304e-05 	-1.91191e-06	-3.9137e-05 	-0.000107888	-2.32778e-06	1.90419e-05 	-1.68389e-05	-0.0166114  	-3.46988e-05	-0.0273513  	-8.66343e-05	-0.000159894	-0.00393458 	-1.50986e-05	-1.1697e-05 	-2.51223e-07	-1.11851e-06	-1.59368e-06	-4.23211e-05	-9.74786e-05	-1.1171e-06 	5.98763e-05 	-4.14142e-05	0.000186814 	4.07208e-05 	-0.00862432 	0.00137947  	2.47081e-05 	-2.44935e-06	2.06271e-05 	-2.62917e-07	-0.0181044  	-1.48639e-06	5.89684e-05 	-9.17658e-05	-0.00957839 	3.51655e-07 	2.01199e-05 	0.000201649 	-1.47724e-06	-1.32122e-07	-7.39371e-05	-1.12406e-06	-4.93387e-07	1.78957e-05 	-0.00885396 	0.000134537 	1.61238e-07 	-1.97167e-05	-0.000123379	1.55395e-06 	-2.48105e-06	-0.00965666 	-3.30533e-05	-3.93707e-05	6.80945e-07 	-4.92917e-05	-4.10104e-05
9.705 	-1.21756e-06	0.0113409   	1.36933e-07 	-0.000122635	-1.42249e-05	-8.06792e-05	-2.70086e-06	0.00323713  	4.23959e-05 	-0.000109569	-0.00748807 	4.40115e-05 	-0.000144531	9.29458e-07 	8.49646e-06 	-2.035e-06  	-3.5532e-05 	-0.000105481	-2.15508e-06	1.63639e-05 	-3.77458e-05	-0.0172007  	-4.63291e-05	-0.0279249  	-7.6881e-05 	-0.00016797 	-0.00163352 	-2.75876e-05	-1.49925e-05	-2.75432e-07	-1.36198e-06	-1.59456e-06	-3.71126e-05	-9.90393e-05	-1.39545e-06	5.08939e-05 	-4.47097e-05	0.00036413  	4.75332e-05 	-0.00925849 	0.00197236  	1.49808e-05 	-8.38903e-07	6.67619e-06 	-3.04552e-07	-0.0184984  	-1.4227e-06 	6.66694e-05 	-9.16646e-05	-0.0111442  	1.89327e-07 	1.29035e-05 	-0.00031342 	-1.47967e-06	-1.53817e-07	-6.16533e-05	-1.07397e-06	-7.60806e-07	-8.35061e-06	-0.00911885 	0.000122474 	4.22318e-08 	-2.93147e-05	-0.000133443	-2.86233e-06	-2.58449e-06	-0.00919101 	-2.52798e-05	-4.15173e-05	4.24595e-07 	-4.70412e-05	-5.48535e-05
9.715 	-1.21645e-06	0.00962698  	1.51332e-07 	-0.000120902	-1.88723e-05	-8.32709e-05	-2.91562e-06	0.00334281  	2.25611e-05 	-0.000126793	-0.00727847 	3.68692e-05 	-0.000154542	1.04853e-06 	2.09815e-06 	-2.13031e-06	-3.22829e-05	-0.000101728	-1.96844e-06	1.38814e-05 	-5.67283e-05	-0.0175917  	-5.3869e-05 	-0.0281193  	-6.61634e-05	-0.000172974	0.000722104 	-3.83981e-05	-1.8577e-05 	-3.13711e-07	-1.58774e-06	-1.57835e-06	-3.08658e-05	-9.85576e-05	-1.67019e-06	4.28403e-05 	-4.59385e-05	0.000466197 	5.25673e-05 	-0.00964135 	0.00266401  	4.09254e-06 	5.63876e-07 	-5.91415e-06	-3.39265e-07	-0.0184872  	-1.33745e-06	7.38298e-05 	-8.98973e-05	-0.012555   	2.78388e-08 	6.82542e-06 	-0.000928201	-1.46457e-06	-1.60276e-07	-4.88842e-05	-1.0122e-06 	-1.01045e-06	-3.34019e-05	-0.00907847 	0.000108321 	-7.00318e-08	-3.74244e-05	-0.00013979 	-6.26311e-06	-2.64973e-06	-0.00847894 	-1.60685e-05	-4.21594e-05	1.66067e-07 	-4.57095e-05	-6.69174e-05
9.725 	-1.18458e-06	0.00786781  	1.49404e-07 	-0.00011854 	-2.16322e-05	-8.37231e-05	-3.0686e-06 	0.00354921  	4.13435e-06 	-0.000141236	-0.00695995 	3.06985e-05 	-0.000162827	1.13041e-06 	-4.29389e-06	-2.19478e-06	-2.92434e-05	-9.63796e-05	-1.77124e-06	1.18477e-05 	-7.33176e-05	-0.0177594  	-5.70674e-05	-0.0279245  	-5.462e-05  	-0.00017453 	0.00309341  	-4.72678e-05	-2.225e-05  	-3.62689e-07	-1.79105e-06	-1.54324e-06	-2.36564e-05	-9.60157e-05	-1.93228e-06	3.59564e-05 	-4.49347e-05	0.00050905  	5.58427e-05 	-0.00977156 	0.00346069  	-7.59086e-06	1.76565e-06 	-1.66655e-05	-3.66078e-07	-0.0180484  	-1.23066e-06	8.04455e-05 	-8.64429e-05	-0.013756   	-1.28277e-07	2.03495e-06 	-0.00160954 	-1.43127e-06	-1.49265e-07	-3.5859e-05 	-9.39244e-07	-1.23558e-06	-5.64344e-05	-0.0087325  	9.24793e-05 	-1.72207e-07	-4.39395e-05	-0.000142255	-8.42721e-06	-2.67322e-06	-0.00751797 	-5.54556e-06	-4.11136e-05	-8.6525e-08 	-4.52827e-05	-7.67235e-05
9.735 	-1.12298e-06	0.00611796  	1.31746e-07 	-0.000115649	-2.24726e-05	-8.20482e-05	-3.15565e-06	0.00386131  	-1.24898e-05	-0.000152563	-0.00652764 	2.56829e-05 	-0.000168973	1.17467e-06 	-1.04979e-05	-2.22641e-06	-2.62717e-05	-8.92539e-05	-1.56687e-06	1.05095e-05 	-8.71446e-05	-0.0176849  	-5.5841e-05 	-0.0273407  	-4.24224e-05	-0.000172375	0.00543948  	-5.40016e-05	-2.58248e-05	-4.18823e-07	-1.96797e-06	-1.48795e-06	-1.55971e-05	-9.14508e-05	-2.17328e-06	3.04276e-05 	-4.16109e-05	0.000509187 	5.7421e-05  	-0.00965724 	0.0043618   	-1.96985e-05	2.75693e-06 	-2.5166e-05 	-3.84611e-07	-0.0171732  	-1.10319e-06	8.65049e-05 	-8.13307e-05	-0.0146993  	-2.75129e-07	-1.39626e-06	-0.00232236 	-1.37943e-06	-1.19584e-07	-2.28116e-05	-8.56241e-07	-1.43053e-06	-7.67215e-05	-0.00809204 	7.53814e-05 	-2.61404e-07	-4.88159e-05	-0.000140812	-9.21186e-06	-2.65273e-06	-0.00631477 	6.10796e-06 	-3.82837e-05	-3.25676e-07	-4.57153e-05	-8.38886e-05
9.745 	-1.0338e-06 	0.00442703  	9.92338e-08 	-0.000112331	-2.14398e-05	-7.8316e-05 	-3.17478e-06	0.0042762   	-2.69989e-05	-0.000160533	-0.00598034 	2.19275e-05 	-0.000172633	1.18192e-06 	-1.63285e-05	-2.22434e-06	-2.32351e-05	-8.02378e-05	-1.35877e-06	1.00955e-05 	-9.79483e-05	-0.0173574  	-5.02766e-05	-0.0263785  	-2.97725e-05	-0.000166372	0.00771843  	-5.84779e-05	-2.91374e-05	-4.78523e-07	-2.11547e-06	-1.41182e-06	-6.83445e-06	-8.49522e-05	-2.38562e-06	2.63779e-05 	-3.59596e-05	0.000482915 	5.74015e-05 	-0.00931539 	0.00535966  	-3.18662e-05	3.51167e-06 	-3.10854e-05	-3.95091e-07	-0.0158663  	-9.56716e-07	9.19864e-05 	-7.46416e-05	-0.0153457  	-4.09573e-07	-3.47495e-06	-0.00303112 	-1.30917e-06	-7.11117e-08	-9.97619e-06	-7.64897e-07	-1.5909e-06 	-9.36552e-05	-0.00717912 	5.74782e-05 	-3.35274e-07	-5.20702e-05	-0.000135569	-8.55898e-06	-2.58749e-06	-0.00488515 	1.86613e-05 	-3.36655e-05	-5.44694e-07	-4.69332e-05	-8.81389e-05
9.755 	-9.20225e-07	0.00283818  	5.29966e-08 	-0.000108686	-1.86577e-05	-7.26504e-05	-3.12626e-06	0.00478333  	-3.91701e-05	-0.000165014	-0.00532078 	1.94548e-05 	-0.000173539	1.15371e-06 	-2.16039e-05	-2.18882e-06	-2.00156e-05	-6.92962e-05	-1.15025e-06	1.0806e-05  	-0.000105581	-0.0167741  	-4.06272e-05	-0.0250586  	-1.68994e-05	-0.000156514	0.00988864  	-6.06516e-05	-3.20532e-05	-5.38283e-07	-2.23144e-06	-1.31487e-06	2.45565e-06 	-7.6658e-05 	-2.56284e-06	2.3867e-05  	-2.80522e-05	0.000445762 	5.59155e-05 	-0.00877105 	0.00643961  	-4.37472e-05	3.98814e-06 	-3.41873e-05	-3.98329e-07	-0.0141461  	-7.93731e-07	9.68557e-05 	-6.65078e-05	-0.0156662  	-5.29281e-07	-4.2837e-06 	-0.00370116 	-1.22104e-06	-4.79283e-09	2.41724e-06 	-6.67443e-07	-1.71361e-06	-0.000106764	-0.00602585 	3.92228e-05 	-3.92066e-07	-5.37758e-05	-0.000126764	-6.4976e-06 	-2.47814e-06	-0.00325368 	3.18419e-05 	-2.7347e-05 	-7.37875e-07	-4.88366e-05	-8.932e-05  
9.765 	-7.86331e-07	0.00138697  	-5.61843e-09	-0.000104814	-1.43238e-05	-6.52236e-05	-3.01255e-06	0.00536505  	-4.88736e-05	-0.000165983	-0.00455576 	1.82055e-05 	-0.000171513	1.09247e-06 	-2.61532e-05	-2.12117e-06	-1.65134e-05	-5.6474e-05 	-9.4451e-07 	1.2803e-05  	-0.000110007	-0.0159409  	-2.73015e-05	-0.0234113  	-4.05349e-06	-0.000142924	0.0119099   	-6.05543e-05	-3.44719e-05	-5.94794e-07	-2.31476e-06	-1.19781e-06	1.20743e-05 	-6.67505e-05	-2.69975e-06	2.28891e-05 	-1.8035e-05 	0.000411969 	5.31202e-05 	-0.00805609 	0.00758052  	-5.50222e-05	4.13114e-06 	-3.43381e-05	-3.95672e-07	-0.0120438  	-6.17468e-07	0.000101065 	-5.71112e-05	-0.0156428  	-6.32772e-07	-3.97514e-06	-0.00430006 	-1.11607e-06	7.74194e-08 	1.41469e-05 	-5.66548e-07	-1.79704e-06	-0.000115722	-0.00467328 	2.10578e-05 	-4.30673e-07	-5.40571e-05	-0.000114758	-3.14229e-06	-2.32677e-06	-0.00145286 	4.53447e-05 	-1.9505e-05 	-9.00637e-07	-5.13043e-05	-8.74013e-05
9.775 	-6.36963e-07	0.000100577 	-7.50821e-08	-0.000100806	-8.70218e-06	-5.62505e-05	-2.83817e-06	0.0059975   	-5.60733e-05	-0.000163522	-0.00369606 	1.80416e-05 	-0.000166476	1.0014e-06  	-2.98231e-05	-2.02375e-06	-1.26508e-05	-4.18953e-05	-7.44507e-07	1.62027e-05 	-0.000111302	-0.0148717  	-1.08484e-05	-0.0214756  	8.49973e-06 	-0.000125853	0.0137446   	-5.82922e-05	-3.63315e-05	-6.4504e-07 	-2.36526e-06	-1.06203e-06	2.18068e-05 	-5.54501e-05	-2.79263e-06	2.33746e-05 	-6.12275e-06	0.000394087 	4.91923e-05 	-0.0072078  	0.00875546  	-6.54076e-05	3.87543e-06 	-3.15118e-05	-3.88919e-07	-0.00960287 	-4.31825e-07	0.000104553 	-4.66788e-05	-0.015269   	-7.19409e-07	-2.76322e-06	-0.00479883 	-9.95758e-07	1.72661e-07 	2.50037e-05 	-4.65219e-07	-1.841e-06  	-0.00012036 	-0.00316991 	3.40127e-06 	-4.50649e-07	-5.30824e-05	-0.000100016	1.31233e-06 	-2.1368e-06 	0.000477841 	5.88428e-05 	-1.03982e-05	-1.02961e-06	-5.41978e-05	-8.24761e-05
9.785 	-4.77538e-07	-0.00100264 	-1.53721e-07	-9.67491e-05	-2.11344e-06	-4.5981e-05 	-2.60952e-06	0.0066519   	-6.08233e-05	-0.000157824	-0.00275618 	1.87543e-05 	-0.000158454	8.84319e-07 	-3.24833e-05	-1.89979e-06	-8.37393e-06	-2.57596e-05	-5.52948e-07	2.10692e-05 	-0.000109643	-0.0135889  	8.06462e-06 	-0.0192977  	2.04876e-05 	-0.000105669	0.015359    	-5.40404e-05	-3.76096e-05	-6.86393e-07	-2.38373e-06	-9.09627e-07	3.14302e-05 	-4.30084e-05	-2.83925e-06	2.51937e-05 	7.41007e-06 	0.00040267  	4.43216e-05 	-0.0062673  	0.00993273  	-7.46625e-05	3.1502e-06  	-2.57911e-05	-3.80225e-07	-0.00687696 	-2.41251e-07	0.000107245 	-3.54776e-05	-0.0145503  	-7.89367e-07	-9.11989e-07	-0.00517296 	-8.62062e-07	2.77292e-07 	3.47956e-05 	-3.66679e-07	-1.8467e-06 	-0.000120659	-0.00156999 	-1.33642e-05	-4.52207e-07	-5.10552e-05	-8.30893e-05	6.60055e-06 	-1.91292e-06	0.00249341  	7.19991e-05 	-3.56363e-07	-1.12271e-06	-5.73668e-05	-7.47557e-05
9.795 	-3.13844e-07	-0.00191314 	-2.39754e-07	-9.27199e-05	5.07722e-06 	-3.46921e-05	-2.33466e-06	0.00729592  	-6.3262e-05 	-0.000149173	-0.00175392 	2.00739e-05 	-0.000147575	7.45555e-07 	-3.40319e-05	-1.7533e-06 	-3.6545e-06 	-8.33393e-06	-3.72232e-07	2.741e-05   	-0.000105301	-0.0121218  	2.86768e-05 	-0.0169297  	3.16386e-05 	-8.2849e-05 	0.0167243   	-4.80354e-05	-3.83226e-05	-7.16676e-07	-2.37181e-06	-7.43294e-07	4.07226e-05 	-2.97008e-05	-2.83896e-06	2.81627e-05 	2.22401e-05 	0.00044608  	3.87044e-05 	-0.00527784 	0.0110771   	-8.25933e-05	1.88451e-06 	-1.73646e-05	-3.71979e-07	-0.00392865 	-5.06107e-08	0.000109055 	-2.38071e-05	-0.0135036  	-8.43561e-07	1.27774e-06 	-0.00540324 	-7.17378e-07	3.87069e-07 	4.33512e-05 	-2.74236e-07	-1.81665e-06	-0.00011675 	6.83553e-05 	-2.89021e-05	-4.36201e-07	-4.82048e-05	-6.45976e-05	1.23978e-05 	-1.66089e-06	0.00454477  	8.44782e-05 	1.02332e-05 	-1.17909e-06	-6.0653e-05 	-6.45596e-05
9.805 	-1.51835e-07	-0.00262982 	-3.31335e-07	-8.87852e-05	1.24744e-05 	-2.26794e-05	-2.02294e-06	0.00789543  	-6.36021e-05	-0.000137944	-0.000709821	2.16836e-05 	-0.000134069	5.89786e-07 	-3.43988e-05	-1.58887e-06	1.51008e-06 	1.00567e-05 	-2.04417e-07	3.51742e-05 	-9.86242e-05	-0.010506   	5.01628e-05 	-0.0144281  	4.16919e-05 	-5.79559e-05	0.0178173   	-4.05653e-05	-3.85241e-05	-7.34213e-07	-2.33193e-06	-5.663e-07  	4.94711e-05 	-1.58185e-05	-2.79263e-06	3.20515e-05 	3.80071e-05 	0.000530385 	3.25371e-05 	-0.00428298 	0.0121513   	-8.90574e-05	1.32273e-08 	-6.51972e-06	-3.66671e-07	-0.000827205	1.34968e-07 	0.000109891 	-1.19908e-05	-0.0121566  	-8.83551e-07	3.48313e-06 	-0.00547642 	-5.64498e-07	4.97332e-07 	5.05243e-05 	-1.91141e-07	-1.75452e-06	-0.000108903	0.00168517  	-4.29297e-05	-4.04076e-07	-4.47762e-05	-4.52008e-05	1.83355e-05 	-1.38737e-06	0.00658055  	9.59587e-05 	2.09413e-05 	-1.19919e-06	-6.38959e-05	-5.23011e-05
9.815 	2.59707e-09 	-0.00315932 	-4.26585e-07	-8.50001e-05	1.9668e-05  	-1.02482e-05	-1.68471e-06	0.00841619  	-6.21193e-05	-0.000124582	0.000353576 	2.32346e-05 	-0.000118259	4.2189e-07  	-3.35487e-05	-1.41152e-06	7.09715e-06 	2.90424e-05 	-5.11903e-08	4.4253e-05  	-9.00223e-05	-0.00878219 	7.16637e-05 	-0.0118514  	5.04063e-05 	-3.16254e-05	0.0186218   	-3.19578e-05	-3.83005e-05	-7.37857e-07	-2.26718e-06	-3.82378e-07	5.74808e-05 	-1.6607e-06 	-2.70257e-06	3.65934e-05 	5.43277e-05 	0.000659354 	2.60106e-05 	-0.00332489 	0.0131173   	-9.39638e-05	-2.51663e-06	6.36708e-06 	-3.6675e-07 	0.0023537   	3.10261e-07 	0.000109655 	-3.66166e-07	-0.0105468  	-9.11427e-07	5.37501e-06 	-0.00538555 	-4.06551e-07	6.03212e-07 	5.61962e-05 	-1.20454e-07	-1.665e-06  	-9.75084e-05	0.00322069  	-5.52244e-05	-3.57809e-07	-4.10202e-05	-2.55758e-05	2.40179e-05 	-1.09968e-06	0.00854889  	0.000106145 	3.13149e-05 	-1.18459e-06	-6.69373e-05	-3.84687e-05
9.825 	1.43832e-07 	-0.00351502 	-5.23629e-07	-8.14068e-05	2.62498e-05 	2.29514e-06 	-1.33089e-06	0.00882563  	-5.9138e-05 	-0.000109591	0.00141252  	2.43637e-05 	-0.000100549	2.46798e-07 	-3.1482e-05 	-1.22653e-06	1.30602e-05 	4.82222e-05 	8.61371e-08 	5.44816e-05 	-7.99509e-05	-0.00699444 	9.23192e-05 	-0.00925907 	5.75693e-05 	-4.54155e-06	0.0191285   	-2.25679e-05	-3.77657e-05	-7.27005e-07	-2.18118e-06	-1.95622e-07	6.45828e-05 	1.24738e-05 	-2.57243e-06	4.14949e-05 	7.08086e-05 	0.000834536 	1.93054e-05 	-0.00244266 	0.0139383   	-9.7273e-05 	-5.73964e-06	2.08442e-05 	-3.74494e-07	0.00553833  	4.70119e-07 	0.000108248 	1.07254e-05 	-0.00871999 	-9.29675e-07	6.63369e-06 	-0.00513012 	-2.46933e-07	6.99844e-07 	6.02797e-05 	-6.49054e-08	-1.55353e-06	-8.30615e-05	0.00461739  	-6.56268e-05	-2.99833e-07	-3.71829e-05	-6.39069e-06	2.90398e-05 	-8.0559e-07 	0.0103993   	0.000114777 	4.08959e-05 	-1.13795e-06	-6.96254e-05	-2.3606e-05 
9.835 	2.66727e-07 	-0.00371577 	-6.20627e-07	-7.80344e-05	3.18298e-05 	1.46518e-05 	-9.72644e-07	0.0090946   	-5.50161e-05	-9.3509e-05 	0.00244295  	2.47107e-05 	-8.14127e-05	6.93481e-08 	-2.82355e-05	-1.03919e-06	1.93311e-05 	6.71807e-05 	2.06643e-07 	6.56442e-05 	-6.88918e-05	-0.00518878 	0.000111299 	-0.00670873 	6.30058e-05 	2.25857e-05 	0.0193357   	-1.27636e-05	-3.70545e-05	-7.01582e-07	-2.07795e-06	-1.03627e-08	7.06413e-05 	2.62939e-05 	-2.407e-06  	4.64478e-05 	8.70609e-05 	0.0010554   	1.25869e-05 	-0.00167073 	0.0145801   	-9.89945e-05	-9.66612e-06	3.6401e-05  	-3.91867e-07	0.00865128  	6.0964e-07  	0.00010558  	2.09495e-05 	-0.00672855 	-9.41027e-07	6.96444e-06 	-0.00471594 	-8.92254e-08	7.8258e-07  	6.27205e-05 	-2.67733e-08	-1.4261e-06 	-6.61388e-05	0.00582191  	-7.40422e-05	-2.32944e-07	-3.34972e-05	1.17201e-05 	3.30056e-05 	-5.13044e-07	0.0120843   	0.000121644 	4.92398e-05 	-1.06285e-06	-7.18195e-05	-8.28796e-06
9.845 	3.66805e-07 	-0.00378444 	-7.1581e-07 	-7.48985e-05	3.60522e-05 	2.65385e-05 	-6.20921e-07	0.00919893  	-5.01292e-05	-7.68972e-05	0.00342139  	2.39373e-05 	-6.13743e-05	-1.05848e-07	-2.38805e-05	-8.54658e-07	2.58228e-05 	8.55036e-05 	3.09789e-07 	7.74802e-05 	-5.73335e-05	-0.0034115  	0.000127835 	-0.00425498 	6.65851e-05 	4.90446e-05 	0.0192494   	-2.91242e-06	-3.63153e-05	-6.62021e-07	-1.96172e-06	1.68962e-07 	7.55599e-05 	3.95234e-05 	-2.21202e-06	5.11407e-05 	0.000102713 	0.00131957  	6.00172e-06 	-0.00103763 	0.0150125   	-9.91831e-05	-1.42769e-05	5.24859e-05 	-4.20408e-07	0.0116199   	7.24332e-07 	0.000101569 	2.99899e-05 	-0.00462961 	-9.48321e-07	6.11188e-06 	-0.0041548  	6.28989e-08 	8.4718e-07  	6.34988e-05 	-7.77788e-09	-1.28902e-06	-4.73741e-05	0.00678686  	-8.04399e-05	-1.602e-07  	-3.01731e-05	2.81793e-05 	3.55472e-05 	-2.29907e-07	0.0135615   	0.000126586 	5.59351e-05 	-9.63639e-07	-7.33933e-05	6.90258e-06 
9.855 	4.40409e-07 	-0.00374645 	-8.07499e-07	-7.20015e-05	3.86103e-05 	3.76947e-05 	-2.86137e-07	0.00912081  	-4.48536e-05	-6.03142e-05	0.00432587  	2.17442e-05 	-4.0992e-05 	-2.74523e-07	-1.85212e-05	-6.7779e-07 	3.24325e-05 	0.000102795 	3.95407e-07 	8.96926e-05 	-4.57535e-05	-0.00170743 	0.000141248 	-0.00194743 	6.82278e-05 	7.4145e-05  	0.0188833   	6.63221e-06 	-3.57018e-05	-6.09217e-07	-1.83682e-06	3.37941e-07 	7.92863e-05 	5.19077e-05 	-1.99396e-06	5.52702e-05 	0.000117423 	0.001623    	-3.24409e-07	-0.000564858	0.0152111   	-9.79336e-05	-1.95192e-05	6.85259e-05 	-4.61128e-07	0.0143766   	8.1027e-07  	9.61504e-05 	3.75585e-05 	-0.00248291 	-9.54348e-07	3.87268e-06 	-0.00346389 	2.05777e-07 	8.89998e-07 	6.26308e-05 	-8.99263e-09	-1.14862e-06	-2.74328e-05	0.00747235  	-8.48494e-05	-8.48131e-08	-2.73916e-05	4.24876e-05 	3.63414e-05 	3.62834e-08 	0.0147947   	0.000129507 	6.06199e-05 	-8.45251e-07	-7.42379e-05	2.13992e-05 
9.865 	4.8484e-07  	-0.00362811 	-8.94135e-07	-6.9333e-05 	3.92595e-05 	4.78892e-05 	2.22012e-08 	0.00884992  	-3.95509e-05	-4.42993e-05	0.00513678  	1.78879e-05 	-2.08373e-05	-4.32857e-07	-1.22912e-05	-5.12953e-07	3.90455e-05 	0.000118692 	4.63679e-07 	0.000101957 	-3.46004e-05	-0.000118396	0.000150969 	0.000170769 	6.79095e-05 	9.72413e-05 	0.0182579   	1.55438e-05 	-3.53649e-05	-5.44477e-07	-1.70747e-06	4.92331e-07 	8.18152e-05 	6.32187e-05 	-1.75975e-06	5.85524e-05 	0.00013089  	0.00196031  	-6.28882e-06	-0.000266115	0.015158    	-9.53747e-05	-2.53038e-05	8.39473e-05 	-5.14429e-07	0.0168606   	8.64229e-07 	8.92823e-05 	4.34054e-05 	-0.000348668	-9.61717e-07	1.06191e-07 	-0.00266506 	3.35861e-07 	9.0813e-07  	6.01677e-05 	-3.07827e-08	-1.01106e-06	-6.98624e-06	0.00784737  	-8.73559e-05	-1.00429e-08	-2.52981e-05	5.42415e-05 	3.5125e-05  	2.78558e-07 	0.0157554   	0.000130374 	6.29982e-05 	-7.13008e-07	-7.42648e-05	3.46749e-05 
9.875 	4.98444e-07 	-0.00345515 	-9.74296e-07	-6.68712e-05	3.7828e-05  	5.69251e-05 	2.95795e-07 	0.00838419  	-3.45532e-05	-2.93533e-05	0.00583769  	1.21945e-05 	-1.47548e-06	-5.77564e-07	-5.34917e-06	-3.63909e-07	4.55389e-05 	0.00013288  	5.15114e-07 	0.000113933 	-2.42783e-05	0.00131827  	0.000156569 	0.00206417  	6.56642e-05 	0.000117754 	0.0174003   	2.35341e-05 	-3.54452e-05	-4.69453e-07	-1.57769e-06	6.28182e-07 	8.319e-05   	7.326e-05   	-1.51654e-06	6.07331e-05 	0.000142863 	0.00232504  	-1.18125e-05	-0.000146813	0.0148433   	-9.16624e-05	-3.15038e-05	9.81956e-05 	-5.80059e-07	0.0190201   	8.83798e-07 	8.0949e-05  	4.73273e-05 	0.00171454  	-9.72733e-07	-5.25755e-06	-0.00178389 	4.4982e-07  	8.99535e-07 	5.61954e-05 	-7.27697e-08	-8.82052e-07	1.3313e-05  	0.00789071  	-8.80931e-05	6.09163e-08 	-2.39983e-05	6.3147e-05  	3.17083e-05 	4.9073e-07  	0.0164238   	0.000129223 	6.28522e-05 	-5.72428e-07	-7.34074e-05	4.62635e-05 
9.885 	4.80668e-07 	-0.00325126 	-1.04672e-06	-6.45839e-05	3.42249e-05 	6.46446e-05 	5.27808e-07 	0.00773024  	-3.01494e-05	-1.59219e-05	0.00641596  	4.57198e-06 	1.65548e-05 	-7.05953e-07	2.12615e-06 	-2.337e-07  	5.17852e-05 	0.000145106 	5.50513e-07 	0.000125274 	-1.51333e-05	0.00257105  	0.000157762 	0.00370606  	6.15845e-05 	0.000135186 	0.0163432   	3.03629e-05 	-3.6065e-05 	-3.86072e-07	-1.45113e-06	7.41967e-07 	8.35019e-05 	8.18699e-05 	-1.27145e-06	6.15964e-05 	0.000153147 	0.00270991  	-1.68402e-05	-0.000203952	0.0142654   	-8.6972e-05 	-3.79553e-05	0.000110755 	-6.57086e-07	0.0208133   	8.67467e-07 	7.11665e-05 	4.91748e-05 	0.00365183  	-9.89288e-07	-1.22127e-05	-0.000848711	5.4465e-07  	8.63118e-07 	5.08327e-05 	-1.33825e-07	-7.66704e-07	3.28544e-05 	0.0075917   	-8.72353e-05	1.25038e-07 	-2.35555e-05	6.90296e-05 	2.59847e-05 	6.67587e-07 	0.0167893   	0.000126154 	6.00533e-05 	-4.29032e-07	-7.16223e-05	5.57783e-05 
