q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
1.955 	-0.0668927  	0.365392    	-4.81627    	0.430197    	0.0812736   	1.08863     	0.386069    	1.40364     	0.569469    	-0.130756   	-1.11439    	0.664167    	1.33477     	1.86259     	0.648656    	-0.103693   	0.0788441   	0.873554    	0.743627    	0.0254951   	0.399039    	0.633037    	4.41373     	1.29191     	1.15744     	5.91453     	1.17314     	0.290935    	0.0127899   	-3.19513    	0.0196837   	0.494131    	-0.10218    	6.08589     	0.859848    	-0.0561426  	0.475285    	0.624444    	0.862619    	1.66832     	1.24124     	0.648407    	-0.0492025  	5.25256     	0.0384298   	0.595814    	1.16695     	1.06912     	5.5085      	0.00470219  	0.977336    	0.759596    	4.38535     	-0.0447001  	-0.0470616  	0.42149     	-0.0711876  	-0.031957   	0.688312    	1.19994     	0.0878758   	0.879559    	0.72998     	-0.274024   	0.0898735   	1.38593     	1.03524     	0.794159    	0.0247456   	1.2658      	0.934541    	0.313773    
1.965 	-0.0489756  	0.355109    	-4.76409    	0.766118    	0.084595    	1.13087     	0.420995    	1.32835     	0.593464    	-0.122636   	-0.94334    	0.678968    	1.32567     	2.47836     	0.59588     	-0.0868524  	0.0825927   	0.835124    	0.756447    	0.0258458   	0.369527    	0.675766    	4.39817     	1.46424     	1.11781     	6.14748     	1.11263     	0.3412      	0.0176087   	-3.26495    	0.0261559   	0.428003    	-0.0904979  	6.19082     	0.86968     	-0.0529311  	0.583941    	0.550612    	0.863005    	2.31983     	1.20195     	0.703162    	-0.0427988  	5.64383     	0.0408688   	0.657843    	1.14143     	0.919656    	5.91179     	0.00766933  	0.931861    	0.751455    	4.87056     	-0.0369186  	-0.0459514  	0.45225     	-0.0633931  	-0.0287559  	0.672294    	1.21382     	0.0881565   	0.886366    	0.702962    	-0.196839   	0.0916381   	2.00405     	0.99122     	0.754184    	0.0308873   	1.24609     	0.898932    	0.253269    
1.975 	-0.0323814  	0.332632    	-4.65949    	0.993229    	0.0874565   	1.16328     	0.459486    	1.25167     	0.619573    	-0.114015   	-0.885195   	0.690857    	1.31343     	2.93055     	0.546873    	-0.0702244  	0.0854765   	0.80033     	0.770793    	0.0261974   	0.332519    	0.707493    	4.29938     	1.55635     	1.06157     	6.17216     	1.05118     	0.381952    	0.0220685   	-3.34003    	0.0321057   	0.362407    	-0.0789281  	6.15745     	0.873144    	-0.049556   	0.677454    	0.483319    	0.854828    	2.78812     	1.16305     	0.746293    	-0.0369173  	5.89096     	0.0435326   	0.708149    	1.11216     	0.776048    	6.10177     	0.0104162   	0.878025    	0.739466    	5.1833      	-0.0297     	-0.0444566  	0.48228     	-0.0560508  	-0.0263175  	0.65622     	1.20989     	0.0880528   	0.882322    	0.67047     	-0.116159   	0.0931527   	2.49937     	0.942446    	0.713878    	0.0367612   	1.22398     	0.855097    	0.205194    
1.985 	-0.0174277  	0.299168    	-4.50816    	1.11443     	0.0897515   	1.18566     	0.500047    	1.17326     	0.645896    	-0.105006   	-0.932255   	0.699147    	1.29768     	3.21192     	0.501798    	-0.0541139  	0.0874625   	0.769158    	0.784687    	0.0265012   	0.289503    	0.728485    	4.12637     	1.56795     	0.99029     	5.99315     	0.989646    	0.413283    	0.0261111   	-3.41945    	0.0374173   	0.29841     	-0.0675972  	5.9934      	0.868375    	-0.0460745  	0.754539    	0.424312    	0.838318    	3.06772     	1.12471     	0.775134    	-0.0316066  	5.98702     	0.0463063   	0.74626     	1.07921     	0.639569    	6.07067     	0.0130311   	0.817538    	0.722942    	5.31361     	-0.0231937  	-0.0425347  	0.510954    	-0.049217   	-0.0246946  	0.640401    	1.18888     	0.0875121   	0.868317    	0.633188    	-0.0332259  	0.0943381   	2.86161     	0.88969     	0.673205    	0.0422452   	1.19927     	0.804163    	0.169859    
1.995 	-0.00436391 	0.2563      	-4.31673    	1.1355      	0.0913868   	1.19811     	0.541186    	1.09288     	0.670632    	-0.0957214  	-1.07307    	0.703345    	1.27815     	3.32191     	0.460762    	-0.0387974  	0.088534    	0.741529    	0.796375    	0.0267015   	0.242139    	0.739381    	3.89006     	1.5024      	0.905945    	5.62214     	0.928873    	0.435622    	0.0296839   	-3.50185    	0.0419933   	0.23708     	-0.0566217  	5.71067     	0.854009    	-0.0425443  	0.814523    	0.374943    	0.813947    	3.16063     	1.08707     	0.787777    	-0.026893   	5.93044     	0.0490773   	0.772133    	1.04281     	0.511306    	5.81976     	0.015599    	0.752151    	0.701413    	5.25889     	-0.0175237  	-0.0401669  	0.537691    	-0.0429259  	-0.0239257  	0.625128    	1.15209     	0.0864928   	0.845564    	0.591936    	0.0507543   	0.0951193   	3.08587     	0.833845    	0.632197    	0.0472292   	1.17188     	0.747331    	0.147151    
2.005 	0.00663425  	0.205916    	-4.09255    	1.06481     	0.0922864   	1.20103     	0.581469    	1.0104      	0.692143    	-0.0862696  	-1.29311    	0.70315     	1.25463     	3.26634     	0.423823    	-0.0245162  	0.0886908   	0.717304    	0.804378    	0.026739    	0.1922      	0.741152    	3.60278     	1.36627     	0.810842    	5.07717     	0.869674    	0.449703    	0.0327416   	-3.58548    	0.0457574   	0.179458    	-0.0461051  	5.32485     	0.829218    	-0.0390216  	0.857343    	0.336135    	0.782406    	3.07588     	1.0502      	0.783116    	-0.0227816  	5.72486     	0.0517387   	0.786136    	1.00325     	0.392155    	5.3589      	0.0181984   	0.683605    	0.674635    	5.02362     	-0.0127856  	-0.0373583  	0.561962    	-0.0371899  	-0.0240334  	0.61066     	1.10123     	0.0849668   	0.815544    	0.547639    	0.134628    	0.0954288   	3.17247     	0.775896    	0.590944    	0.0516191   	1.14175     	0.685849    	0.136551    
2.015 	0.0154671   	0.150137    	-3.84341    	0.912907    	0.0923947   	1.19506     	0.619556    	0.925804    	0.709012    	-0.0767521  	-1.57551    	0.698454    	1.227       	3.05681     	0.390986    	-0.0114711  	0.0879502   	0.6963      	0.807533    	0.0265542   	0.141502    	0.735053    	3.27776     	1.16897     	0.707531    	4.38172     	0.81281     	0.456516    	0.0352478   	-3.66839    	0.0486564   	0.126535    	-0.0361352  	4.85446     	0.793712    	-0.0355591  	0.883513    	0.308365    	0.744584    	2.82871     	1.01416     	0.760844    	-0.0192577  	5.37884     	0.0541929   	0.789007    	0.960968    	0.282822    	4.70583     	0.0208986   	0.613579    	0.642588    	4.61887     	-0.0090425  	-0.0341372  	0.583299    	-0.0320014  	-0.0250226  	0.597214    	1.03844     	0.0829212   	0.779945    	0.501289    	0.217311    	0.0952091   	3.1267      	0.71688     	0.5496      	0.0553393   	1.1089      	0.620979    	0.137173    
2.025 	0.0221107   	0.0912361   	-3.57731    	0.692068    	0.0916789   	1.18105     	0.654238    	0.839239    	0.72008     	-0.0672609  	-1.90191    	0.68932     	1.19526     	2.70995     	0.362205    	0.000180945 	0.0863456   	0.678303    	0.805024    	0.0260909   	0.0918445   	0.722566    	2.9286      	0.92209     	0.598718    	3.56363     	0.758977    	0.45726     	0.0371771   	-3.74845    	0.0506613   	0.0792213   	-0.0267826  	4.31998     	0.747731    	-0.0322049  	0.894077    	0.291657    	0.701531    	2.43965     	0.978983    	0.721435    	-0.0162898  	4.90535     	0.0563538   	0.781808    	0.916469    	0.183818    	3.8852      	0.0237569   	0.543645    	0.605475    	4.06155     	-0.00632443 	-0.0305532  	0.6013      	-0.0273343  	-0.0268793  	0.58495     	0.966123    	0.0803594   	0.740589    	0.453905    	0.297797    	0.0944155   	2.95831     	0.657847    	0.50837     	0.0583356   	1.07344     	0.55397     	0.14781     
2.035 	0.0266138   	0.0315523   	-3.30223    	0.415819    	0.0901302   	1.16002     	0.684472    	0.750989    	0.724485    	-0.0578765  	-2.2532     	0.675974    	1.1595      	2.24653     	0.337389    	0.0103291   	0.0839271   	0.663076    	0.796391    	0.0252996   	0.0449492   	0.705331    	2.56872     	0.638874    	0.487176    	2.65386     	0.708791    	0.453283    	0.0385161   	-3.82348    	0.0517673   	0.0383284   	-0.0180999  	3.74308     	0.692011    	-0.0290009  	0.89055     	0.285605    	0.654425    	1.93344     	0.944684    	0.666087    	-0.0138315  	4.32119     	0.0581492   	0.765873    	0.870357    	0.0954683   	2.92733     	0.0268167   	0.47523     	0.563705    	3.37352     	-0.00462734 	-0.0266751  	0.615642    	-0.0231471  	-0.0295699  	0.573968    	0.8869      	0.0773012   	0.699368    	0.4065      	0.375171    	0.0930178   	2.68091     	0.599825    	0.467512    	0.0605754   	1.03552     	0.486034    	0.166992    
2.045 	0.029092    	-0.0265893  	-3.02584    	0.0984241   	0.0877644   	1.13309     	0.709402    	0.661484    	0.721672    	-0.0486669  	-2.61041    	0.658776    	1.1199      	1.69044     	0.316402    	0.0189087   	0.080759    	0.650371    	0.781525    	0.0241402   	0.00240418  	0.685084    	2.21093     	0.333513    	0.375655    	1.68531     	0.66278     	0.446027    	0.0392636   	-3.89132    	0.0519939   	0.00454227  	-0.0101205  	3.14566     	0.62773     	-0.0259818  	0.874833    	0.289403    	0.60453     	1.33784     	0.911271    	0.596645    	-0.0118251  	3.64621     	0.0595226   	0.742741    	0.823305    	0.017917    	1.86691     	0.030106    	0.409579    	0.51787     	2.58057     	-0.00391413 	-0.0225874  	0.626081    	-0.0193853  	-0.033041   	0.564304    	0.803485    	0.0737826   	0.658167    	0.360044    	0.448613    	0.0910018   	2.31128     	0.543782    	0.42732     	0.0620489   	0.995392    	0.418318    	0.193051    
2.055 	0.0297209   	-0.0809582  	-2.75532    	-0.24562    	0.0846214   	1.10148     	0.728377    	0.571292    	0.711407    	-0.0396869  	-2.95539    	0.6382      	1.07675     	1.06767     	0.29907     	0.0259008   	0.0769191   	0.639936    	0.760648    	0.0225849   	-0.0343849  	0.663585    	1.86694     	0.0205103   	0.266796    	0.691513    	0.62137     	0.436964    	0.039432    	-3.94993    	0.0513829   	-0.0215939  	-0.00285969 	2.54907     	0.556448    	-0.0231745  	0.849133    	0.301893    	0.553157    	0.682402    	0.878754    	0.515502    	-0.0102049  	2.90256     	0.0604336   	0.714096    	0.776037    	-0.0488623  	0.741484    	0.0336365   	0.347735    	0.468725    	1.71122     	-0.00411666 	-0.0183868  	0.632459    	-0.0159847  	-0.0372199  	0.555929    	0.718596    	0.0698551   	0.618794    	0.31543     	0.517406    	0.0883697   	1.86855     	0.490598    	0.388115    	0.0627681   	0.953348    	0.351887    	0.224183    
2.065 	0.028726    	-0.129493   	-2.4972     	-0.602077   	0.080764    	1.06637     	0.740963    	0.481101    	0.693764    	-0.0309783  	-3.27155    	0.614802    	1.03042     	0.405149    	0.285183    	0.0313291   	0.0724963   	0.631524    	0.734286    	0.0206195   	-0.0642357  	0.642554    	1.547       	-0.285957   	0.163058    	-0.294583   	0.58488     	0.427544    	0.0390461   	-3.99745    	0.0499972   	-0.0396954  	0.0036853   	1.97332     	0.480025    	-0.0205977  	0.815866    	0.321621    	0.501619    	-0.00277489 	0.847155    	0.425482    	-0.00890019 	2.11382     	0.0608585   	0.681695    	0.729312    	-0.105054   	-0.410021   	0.037403    	0.290519    	0.41715     	0.795623    	-0.0051388  	-0.014178   	0.634704    	-0.012875   	-0.0420149  	0.54875     	0.634864    	0.0655836   	0.582919    	0.273452    	0.580935    	0.085141    	1.37337     	0.441034    	0.350237    	0.0627658   	0.909746    	0.287704    	0.258523    
2.075 	0.0263721   	-0.170365   	-2.25716    	-0.957426   	0.0762756   	1.02894     	0.746943    	0.391703    	0.66911     	-0.0225703  	-3.54441    	0.589198    	0.981392    	-0.270243   	0.274502    	0.0352564   	0.0675885   	0.624895    	0.70322     	0.0182454   	-0.0862206  	0.623603    	1.25961     	-0.572634   	0.0666483   	-1.24176    	0.553518    	0.419138    	0.0381431   	-4.03224    	0.0479172   	-0.0495476  	0.00953342  	1.4364      	0.400536    	-0.0182618  	0.777559    	0.346911    	0.451194    	-0.68822    	0.816509    	0.329717    	-0.00783856 	1.30413     	0.0607897   	0.647304    	0.683897    	-0.150986   	-1.54882    	0.041384    	0.238524    	0.364121    	-0.135693   	-0.0068604  	-0.0100696  	0.632832    	-0.00998303 	-0.0473176  	0.542618    	0.55474     	0.0610443   	0.55201     	0.234775    	0.638694    	0.0813513   	0.847031    	0.395713    	0.314023    	0.0620933   	0.864989    	0.226615    	0.294211    
2.085 	0.0229524   	-0.202037   	-2.03991    	-1.29927    	0.0712573   	0.990285    	0.746315    	0.303967    	0.638076    	-0.0144809  	-3.76209    	0.562031    	0.930177    	-0.932747   	0.266764    	0.0377801   	0.0622999   	0.619821    	0.668441    	0.0154799   	-0.0996893  	0.608186    	1.01128     	-0.82771    	-0.0205344  	-2.12157    	0.527376    	0.412989    	0.0367717   	-4.05291    	0.0452388   	-0.0511132  	0.0147182   	0.953693    	0.320182    	-0.0161695  	0.736754    	0.375932    	0.403084    	-1.3462     	0.786869    	0.231509    	-0.00694911 	0.497369    	0.0602352   	0.612636    	0.640554    	-0.187116   	-2.63769    	0.0455424   	0.192116    	0.310668    	-1.05293    	-0.00914208 	-0.00616971 	0.626947    	-0.00723576 	-0.0530045  	0.537331    	0.480425    	0.0563226   	0.527292    	0.199927    	0.690284    	0.0770519   	0.310682    	0.355104    	0.279804    	0.0608181   	0.819517    	0.169338    	0.329456    
2.095 	0.0187753   	-0.223303   	-1.84916    	-1.6167     	0.0658247   	0.95138     	0.739278    	0.218812    	0.60152     	-0.0067183  	-3.9157     	0.533948    	0.877366    	-1.55862    	0.261683    	0.0390268   	0.0567386   	0.61609     	0.631087    	0.0123565   	-0.10428    	0.597545    	0.806392    	-1.04127    	-0.0969446  	-2.90924    	0.506435    	0.410171    	0.0349905   	-4.05838    	0.0420691   	-0.044534   	0.0192852   	0.537565    	0.241194    	-0.014316   	0.695919    	0.40678     	0.358382    	-1.95171    	0.758311    	0.134195    	-0.00616502 	-0.283679   	0.0592168   	0.579293    	0.600005    	-0.21401    	-3.64231    	0.0498264   	0.151438    	0.257844    	-1.92812    	-0.0118305  	-0.00258155 	0.617236    	-0.0045638  	-0.0589391  	0.532648    	0.4138      	0.0515096   	0.509699    	0.169277    	0.735408    	0.0723078   	-0.215509   	0.319512    	0.247883    	0.0590206   	0.773793    	0.116459    	0.362598    
2.105 	0.0141535   	-0.233323   	-1.6875     	-1.90055    	0.0601034   	0.913057    	0.726216    	0.137177    	0.56048     	0.000716912 	-3.99947    	0.505572    	0.823586    	-2.12695    	0.25896     	0.0391455   	0.0510138   	0.613502    	0.592384    	0.00892419  	-0.0999192  	0.592672    	0.647151    	-1.20565    	-0.161421   	-3.58438    	0.490565    	0.411556    	0.0328664   	-4.04786    	0.0385232   	-0.0301288  	0.0232899   	0.197025    	0.165748    	-0.01269    	0.657355    	0.437553    	0.318041    	-2.48328    	0.73093     	0.0410229   	-0.00542597 	-1.01803    	0.0577685   	0.548715    	0.562924    	-0.23233    	-4.53244    	0.054172    	0.116431    	0.206682    	-2.73604    	-0.0147639  	0.000600265 	0.603962    	-0.00190392 	-0.0649758  	0.528294    	0.356378    	0.0466993   	0.499854    	0.143038    	0.773877    	0.0671963   	-0.713043   	0.289073    	0.218531    	0.0567907   	0.728293    	0.0684232   	0.392159    
2.115 	0.00939185  	-0.231637   	-1.55644    	-2.14362    	0.0542255   	0.875979    	0.707676    	0.0599895   	0.516129    	0.00782991  	-4.01094    	0.477487    	0.769488    	-2.62029    	0.258283    	0.038302    	0.0452334   	0.611874    	0.553584    	0.0052463   	-0.0868178  	0.594277    	0.533614    	-1.31567    	-0.213203   	-4.13151    	0.47953     	0.417788    	0.030473    	-4.02088    	0.0347202   	-0.00838558 	0.0267944   	-0.0624265  	0.0958758   	-0.0112747  	0.623127    	0.466427    	0.28285     	-2.92364    	0.70484     	-0.0449792  	-0.00468007 	-1.68716    	0.0559343   	0.522139    	0.529906    	-0.24281    	-5.28287    	0.0585049   	0.0868504   	0.158162    	-3.45507    	-0.0177781  	0.00329348  	0.587465    	0.00079853  	-0.0709621  	0.523979    	0.309269    	0.0419853   	0.498049    	0.121264    	0.805602    	0.0618043   	-1.16572    	0.263756    	0.191969    	0.054224    	0.68349     	0.0255413   	0.416888    
2.125 	0.00477687  	-0.218175   	-1.45644    	-2.34082    	0.0483248   	0.840625    	0.684339    	-0.011862   	0.46972     	0.0146293   	-3.95083    	0.450213    	0.71573     	-3.02518    	0.259335    	0.0366717   	0.0395013   	0.611035    	0.515904    	0.00139863  	-0.0654489  	0.602775    	0.463804    	-1.36878    	-0.251937   	-4.54041    	0.473002    	0.429267    	0.0278882   	-3.97726    	0.0307795   	0.0200507   	0.0298649   	-0.238833   	0.0333916   	-0.0100487  	0.594996    	0.491721    	0.253413    	-3.26018    	0.68017     	-0.121107   	-0.00388522 	-2.27551    	0.053766    	0.500562    	0.501452    	-0.246243   	-5.87419    	0.0627426   	0.0622953   	0.113181    	-4.06778    	-0.020712   	0.00543121  	0.568145    	0.00358767  	-0.076743   	0.519401    	0.273158    	0.037458    	0.504244    	0.103856    	0.830592    	0.0562257   	-1.56014    	0.243375    	0.168363    	0.0514184   	0.639844    	-0.012011   	0.435794    
2.135 	0.000567341 	-0.19324    	-1.38691    	-2.48918    	0.0425326   	0.807288    	0.656992    	-0.0775613  	0.422534    	0.021125    	-3.82291    	0.424196    	0.662964    	-3.33245    	0.261797    	0.0344337   	0.0339151   	0.610825    	0.480466    	-0.00253274 	-0.0365243  	0.618271    	0.433889    	-1.36505    	-0.277667   	-4.80624    	0.470567    	0.446144    	0.025192    	-3.91709    	0.0268173   	0.0543942   	0.0325686   	-0.333672   	-0.0201723  	-0.00898734 	0.57437     	0.511959    	0.230142    	-3.4852     	0.65706     	-0.185072   	-0.00301005 	-2.77089    	0.0513205   	0.484724    	0.477955    	-0.243459   	-6.29332    	0.066798    	0.0422386   	0.0725186   	-4.56146    	-0.023413   	0.00696438  	0.546458    	0.00649572  	-0.0821639  	0.514268    	0.248304    	0.0332009   	0.518077    	0.0905737   	0.84895     	0.0505587   	-1.88607    	0.2276      	0.147816    	0.0484704   	0.597789    	-0.0441839  	0.448168    
2.145 	-0.00301367 	-0.157495   	-1.34636    	-2.58784    	0.0369735   	0.776072    	0.626499    	-0.136389   	0.375828    	0.0273262   	-3.63372    	0.399799    	0.611814    	-3.53735    	0.265351    	0.0317643   	0.0285644   	0.611091    	0.448256    	-0.00645412 	-0.00096209 	0.640572    	0.438422    	-1.30716    	-0.290813   	-4.92946    	0.471738    	0.468322    	0.0224648   	-3.84073    	0.0229429   	0.0937394   	0.0349712   	-0.35163    	-0.0636171  	-0.00806411 	0.562265    	0.525924    	0.213249    	-3.59599    	0.635651    	-0.235081   	-0.00203426 	-3.16477    	0.0486577   	0.47509     	0.459687    	-0.235309   	-6.53376    	0.0705818   	0.0260599   	0.0368194   	-4.92832    	-0.0257421  	0.00786359  	0.522904    	0.00954206  	-0.0870752  	0.508302    	0.234548    	0.0292885   	0.538883    	0.0810497   	0.860869    	0.0449027   	-2.13669    	0.215973    	0.130362    	0.0454713   	0.557721    	-0.0710446  	0.453597    
2.155 	-0.005785   	-0.111926   	-1.33247    	-2.63797    	0.0317619   	0.746907    	0.593763    	-0.187748   	0.330789    	0.0332393   	-3.39215    	0.377294    	0.562867    	-3.63956    	0.269683    	0.0288321   	0.0235284   	0.61169     	0.42007     	-0.0102672  	0.0401517   	0.669192    	0.47064     	-1.20012    	-0.29214    	-4.91561    	0.475972    	0.495472    	0.0197843   	-3.74875    	0.0192564   	0.137084    	0.0371344   	-0.30026    	-0.0961146  	-0.00725155 	0.55929     	0.53269     	0.202747    	-3.59468    	0.616084    	-0.269881   	-0.000948536	-3.45239    	0.0458377   	0.471851    	0.446787    	-0.222647   	-6.59558    	0.0740056   	0.0130804   	0.00657062  	-5.16563    	-0.027578   	0.00812012  	0.498015    	0.0127329   	-0.0913351  	0.501254    	0.231339    	0.025784    	0.565723    	0.0748096   	0.866625    	0.039356    	-2.30869    	0.207935    	0.115966    	0.0425052   	0.519989    	-0.092765   	0.451962    
