q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
1.585 	-0.0972805  	-4.53347    	-0.34823    	-0.336926   	-1.46587    	4.06539     	-0.333357   	4.41869     	0.649833    	-10.9208    	4.61005     	3.82058     	0.916074    	-0.146201   	0.503897    	2.89081     	0.355172    	-0.291486   	-1.11443    	-0.164331   	33.9615     	-1.34707    	21.2834     	4.33697     	17.0303     	-0.0345814  	-1.00933    	26.4584     	0.344808    	0.997647    	-0.249863   	-0.267242   	1.02363     	-0.497769   	-0.793501   	0.143763    	3.57779     	5.0827      	-0.224193   	218.613     	-33.8646    	-5.53331    	2.15732     	3.39821     	-0.885223   	32.4684     	-0.36318    	-0.479428   	-0.884787   	8.40576     	-0.215528   	2.42254     	-16.2286    	-0.1316     	-0.00187922 	-2.30515    	-0.0511687  	-0.128337   	-25.5562    	-0.594226   	-0.371372   	-0.775584   	0.239511    	0.417828    	-6.98798    	-0.152926   	-16.9626    	2.64805     	0.0317466   	-0.36131    	-0.438361   	1.09786     
1.595 	-0.0803188  	-4.32204    	-0.325513   	-0.270765   	-1.23019    	4.24893     	-0.335902   	5.03425     	0.72701     	-10.077     	5.85653     	3.74636     	0.970452    	-0.141857   	0.520119    	2.81136     	0.294739    	-0.260758   	-1.00198    	0.0443225   	30.5399     	-1.21016    	32.7911     	4.29836     	18.1735     	0.121445    	-0.921104   	26.6682     	0.178082    	0.894923    	-0.232709   	-0.243112   	1.68556     	-0.325778   	-0.455755   	0.230987    	3.38313     	5.45528     	-0.145502   	214.185     	-28.5326    	-5.09207    	2.34574     	3.63582     	-0.582117   	27.7075     	-0.348112   	-0.361159   	-0.74246    	9.03264     	-0.194937   	2.54091     	-14.4969    	-0.118441   	-0.00991956 	-2.07803    	-0.0578876  	-0.160756   	-20.1749    	-0.538693   	-0.355856   	-0.550084   	0.389895    	0.200494    	-5.18283    	-0.136106   	-15.2629    	2.68043     	0.074878    	-0.328787   	-0.340308   	0.439953    
1.605 	-0.0626767  	-4.30324    	-0.299415   	-0.210543   	-0.978068   	4.4011      	-0.327432   	5.79608     	0.809094    	-9.11806    	6.97046     	3.68556     	1.05211     	-0.13437    	0.551865    	2.73476     	0.346023    	-0.229158   	-0.876996   	0.23615     	26.8337     	-1.04786    	45.8502     	4.29396     	19.0967     	0.268945    	-0.798846   	26.6373     	0.0318911   	0.767789    	-0.213739   	-0.21298    	2.13244     	-0.126738   	-0.124178   	0.300726    	3.16831     	5.64752     	-0.0734085  	207.283     	-23.0998    	-4.48428    	2.52458     	3.84394     	-0.284385   	23.0402     	-0.33211    	-0.2545     	-0.581188   	9.4814      	-0.172822   	2.65019     	-12.8707    	-0.104303   	-0.0183411  	-1.82166    	-0.0633127  	-0.183918   	-14.7961    	-0.476648   	-0.337086   	-0.327008   	0.514303    	-0.00376555 	-3.30764    	-0.116627   	-13.4639    	2.70777     	0.13352     	-0.291884   	-0.223653   	-0.104244   
1.615 	-0.0454472  	-4.48355    	-0.270539   	-0.159189   	-0.715981   	4.51715     	-0.309397   	6.66017     	0.894828    	-8.09216    	7.90465     	3.63286     	1.1565      	-0.124437   	0.594057    	2.66265     	0.496512    	-0.197248   	-0.744267   	0.407159    	22.9598     	-0.867569   	59.7689     	4.33049     	19.7669     	0.40621     	-0.648457   	26.3597     	-0.0938326  	0.620877    	-0.193363   	-0.178548   	2.34925     	0.0921953   	0.190749    	0.351362    	2.93942     	5.64996     	-0.00798907 	197.95      	-17.7267    	-3.74478    	2.68997     	4.01403     	-0.000948344	18.5768     	-0.315463   	-0.163294   	-0.405514   	9.73386     	-0.149871   	2.74681     	-11.4179    	-0.0901453  	-0.0270864  	-1.54239    	-0.0676035  	-0.198042   	-9.57236    	-0.411326   	-0.31562    	-0.11193    	0.612087    	-0.190179   	-1.39424    	-0.0951432  	-11.6418    	2.72783     	0.203899    	-0.251813   	-0.0910509  	-0.531017   
1.625 	-0.0296164  	-4.85675    	-0.239554   	-0.118814   	-0.450574   	4.5933      	-0.283497   	7.58122     	0.982649    	-7.04536    	8.62336     	3.58263     	1.27847     	-0.112816   	0.641405    	2.59624     	0.730655    	-0.165597   	-0.608677   	0.554577    	19.0346     	-0.677058   	73.8779     	4.41207     	20.1622     	0.531747    	-0.476466   	25.8347     	-0.199735   	0.459225    	-0.172028   	-0.141582   	2.33251     	0.323353    	0.479596    	0.38209     	2.7025      	5.46012     	0.0509507   	186.327     	-12.559     	-2.90819    	2.83824     	4.13904     	0.260192    	14.4126     	-0.298477   	-0.0905336  	-0.220229   	9.78224     	-0.126803   	2.8274      	-10.1896    	-0.0768776  	-0.0360764  	-1.24701    	-0.0709483  	-0.203647   	-4.64103    	-0.345779   	-0.292056   	0.0903256   	0.683748    	-0.35495    	0.525349    	-0.0723813  	-9.86504    	2.7385      	0.281872    	-0.20985    	0.0544464   	-0.840947   
1.635 	-0.0160331  	-5.40543    	-0.207177   	-0.0907183  	-0.188439   	4.6268      	-0.251612   	8.5143      	1.07077     	-6.02019    	9.10255     	3.52915     	1.41249     	-0.100292   	0.688646    	2.53637     	1.03064     	-0.134766   	-0.475007   	0.676808    	15.1701     	-0.484202   	87.5492     	4.54041     	20.271      	0.644338    	-0.289752   	25.0672     	-0.286933   	0.288095    	-0.150203   	-0.103845   	2.08984     	0.558864    	0.734231    	0.392881    	2.46343     	5.08218     	0.103836    	172.646     	-7.72556    	-2.00811    	2.96611     	4.21356     	0.49215     	10.6268     	-0.281454   	-0.0383072  	-0.0302118  	9.62848     	-0.104342   	2.88888     	-9.22006    	-0.0653288  	-0.0452124  	-0.942499   	-0.0735531  	-0.201506   	-0.120925   	-0.282792   	-0.267018   	0.275766    	0.730794    	-0.495296   	2.41991     	-0.0491074  	-8.19263    	2.73781     	0.363117    	-0.167282   	0.209499    	-1.03852    
1.645 	-0.00538517 	-6.10283    	-0.174146   	-0.0754161  	0.0641062   	4.6161      	-0.215711   	9.41644     	1.15729     	-5.05444    	9.32977     	3.46703     	1.55285     	-0.0876413  	0.730781    	2.48346     	1.3772      	-0.105286   	-0.347755   	0.773358    	11.4706     	-0.29668    	100.213     	4.71498     	20.0923     	0.743089    	-0.0952793  	24.0674     	-0.356908   	0.112802    	-0.128358   	-0.0670294  	1.63901     	0.790957    	0.94801     	0.384433    	2.22772     	4.52636     	0.151281    	157.213     	-3.33468    	-1.07639    	3.07073     	4.23398     	0.68931     	7.28063     	-0.264689   	-0.00777281 	0.159727    	9.28333     	-0.0831888  	2.92859     	-8.52703    	-0.056215   	-0.0543796  	-0.635792   	-0.0756301  	-0.192598   	3.88988     	-0.224814   	-0.241131   	0.441286    	0.755579    	-0.609454   	4.25996     	-0.0260992  	-6.67358    	2.72408     	0.443328    	-0.125363   	0.370596    	-1.13165    
1.655 	0.00181683  	-6.91487    	-0.141199   	-0.072698   	0.301227    	4.56081     	-0.177776   	10.2481     	1.24024     	-4.18016    	9.30372     	3.39141     	1.69391     	-0.0756073  	0.763278    	2.43761     	1.75046     	-0.0776374  	-0.230977   	0.844725    	8.02945     	-0.121699   	111.371     	4.93322     	19.6348     	0.827457    	0.100163    	22.8506     	-0.411385   	-0.0614582  	-0.106947   	-0.0326944  	1.00684     	1.01226     	1.11593     	0.358099    	2.00041     	3.80831     	0.194045    	140.394     	0.526875    	-0.142483   	3.1498      	4.19859     	0.847441    	4.41683     	-0.248451   	0.000837462 	0.344989    	8.76515     	-0.0639905  	2.94444     	-8.11314    	-0.050116   	-0.0634502  	-0.333538   	-0.0773873  	-0.178059   	7.31573     	-0.173894   	-0.215003   	0.584689    	0.761126    	-0.696645   	6.0186      	-0.00411497 	-5.3463     	2.69599     	0.518402    	-0.0852632  	0.534177    	-1.13111    
1.665 	0.00524917  	-7.8023     	-0.109045   	-0.0817073  	0.517754    	4.46178     	-0.139723   	10.9743     	1.31772     	-3.42289    	9.03341     	3.29821     	1.83025     	-0.0648669  	0.782264    	2.39859     	2.13072     	-0.0522369  	-0.128147   	0.892278    	4.92671     	0.0342472   	120.61      	5.19094     	18.916      	0.89728     	0.290199    	21.4374     	-0.452224   	-0.229754   	-0.0863927  	-0.00221191 	0.227719    	1.21604     	1.23471     	0.3158      	1.7859      	2.94821     	0.232988    	122.597     	3.79528     	0.767082    	3.20164     	4.10751     	0.963757    	2.05993     	-0.232974   	-0.0118175  	0.521321    	8.09861     	-0.047319   	2.93495     	-7.96715    	-0.0474565  	-0.0722877  	-0.0419068  	-0.079018   	-0.159122   	10.1043     	-0.131639   	-0.189209   	0.704692    	0.750933    	-0.757005   	7.67226     	0.0161339   	-4.23838    	2.6526      	0.584609    	-0.048035   	0.696737    	-1.04988    
1.675 	0.00477648  	-8.72284    	-0.0783455  	-0.101037   	0.70934     	4.32104     	-0.103332   	11.5661     	1.38794     	-2.80106    	8.53709     	3.18432     	1.95686     	-0.0560082  	0.784668    	2.3659      	2.49918     	-0.0294225  	-0.0420433  	0.918109    	2.22682     	0.165599    	127.608     	5.48258     	17.9612     	0.952778    	0.469075    	19.8524     	-0.481311   	-0.387558   	-0.067073   	0.0232772   	-0.658014   	1.39647     	1.30283     	0.259926    	1.58791     	1.97        	0.269029    	104.254     	6.4299      	1.62913     	3.22525     	3.96269     	1.03695     	0.216645    	-0.218451   	-0.0442504  	0.684935    	7.31318     	-0.0336495  	2.89935     	-8.0658     	-0.0484935  	-0.080751   	0.233604    	-0.0806929  	-0.137066   	12.2266     	-0.0991779  	-0.164271   	0.800888    	0.728792    	-0.791495   	9.20122     	0.0340089   	-3.36679    	2.59345     	0.638736    	-0.0145759  	0.854937    	-0.902535   
1.685 	0.000446461 	-9.63338    	-0.0496958  	-0.128843   	0.872583    	4.14171     	-0.0701901  	12.0009     	1.44935     	-2.32578    	7.84091     	3.04776     	2.06931     	-0.04951    	0.768339    	2.33883     	2.83863     	-0.00944348 	0.0253365   	0.924877    	-0.0226253  	0.2679      	132.14      	5.80163     	16.8019     	0.994548    	0.63184     	18.1246     	-0.500468   	-0.530856   	-0.0493078  	0.0428974   	-1.60587    	1.54878     	1.32053     	0.19323     	1.40937     	0.90034     	0.3031      	85.8069     	8.41291     	2.42417     	3.22031     	3.76774     	1.06714     	-1.12295    	-0.205025   	-0.0942327  	0.832602    	6.44164     	-0.0233439  	2.83758     	-8.37588    	-0.0533112  	-0.088699   	0.488315    	-0.0825521  	-0.113164   	13.6766     	-0.0771514  	-0.140649   	0.873699    	0.698601    	-0.801785   	10.5901     	0.0489662   	-2.73828    	2.51853     	0.678216    	0.0143975   	1.00569     	-0.704545   
1.695 	-0.0075222  	-10.4919    	-0.0236057  	-0.16296    	1.00511     	3.92792     	-0.041639   	12.2632     	1.50064     	-2.00078    	6.97744     	2.88773     	2.16388     	-0.0457268  	0.732108    	2.31649     	3.13403     	0.0075453   	0.0728242   	0.915651    	-1.79165    	0.337933    	134.079     	6.14097     	15.4748     	1.02354     	0.774476    	16.2858     	-0.511368   	-0.656238   	-0.0333519  	0.056061    	-2.56906    	1.6694      	1.28968     	0.118714    	1.2524      	-0.23231    	0.336109    	67.6851     	9.74824     	3.13655     	3.18722     	3.52783     	1.05584     	-1.98388    	-0.192787   	-0.158904   	0.961728    	5.51852     	-0.0166398  	2.75037     	-8.85652    	-0.0618218  	-0.0959953  	0.718482    	-0.0847004  	-0.0886327  	14.47       	-0.06571    	-0.118725   	0.924297    	0.664191    	-0.790122   	11.8279     	0.0605745   	-2.3501     	2.42834     	0.701212    	0.038369    	1.14625     	-0.471655   
1.705 	-0.0187577  	-11.2593    	-0.000488426	-0.20103    	1.10564     	3.68466     	-0.0187391  	12.345      	1.54082     	-1.82266    	5.98401     	2.70467     	2.2376      	-0.0448791  	0.675824    	2.29785     	3.37293     	0.0214865   	0.100099    	0.893743    	-3.06803    	0.373797    	133.397     	6.49323     	14.02       	1.04101     	0.893995    	14.3706     	-0.51547    	-0.760964   	-0.0193891  	0.0624786   	-3.50041    	1.75603     	1.21371     	0.0395165   	1.11828     	-1.39867    	0.368901    	50.2947     	10.46       	3.7546      	3.12707     	3.24937     	1.00583     	-2.40424    	-0.181774   	-0.2349     	1.0704      	4.57861     	-0.0136435  	2.63915     	-9.46146    	-0.0737733  	-0.102513   	0.921372    	-0.0872033  	-0.064596   	14.6421     	-0.0645326  	-0.0988024  	0.954509    	0.629172    	-0.759187   	12.9085     	0.0685283   	-2.191      	2.32384     	0.706677    	0.057033    	1.27427     	-0.21927    
1.715 	-0.0327582  	-11.9011    	0.0193498   	-0.240624   	1.17396     	3.4176      	-0.00224594 	12.2454     	1.56927     	-1.78139    	4.9011      	2.50021     	2.28836     	-0.0470488  	0.600332    	2.28181     	3.54582     	0.0324186   	0.107669    	0.862564    	-3.85682    	0.374938    	130.156     	6.85111     	12.4794     	1.04849     	0.988493    	12.4147     	-0.513979   	-0.843006   	-0.00752978 	0.0621578   	-4.35417    	1.80773     	1.09744     	-0.0412017  	1.0075      	-2.56957    	0.402227    	34.0032     	10.59       	4.27051     	3.04159     	2.93986     	0.921016    	-2.433      	-0.17197    	-0.318491   	1.15743     	3.65557     	-0.0143296  	2.50608     	-10.1414    	-0.0887626  	-0.108137   	1.0953      	-0.090086   	-0.0420449  	14.246      	-0.0728585  	-0.0810954  	0.966704    	0.596801    	-0.711956   	13.8301     	0.0726563   	-2.24235    	2.20643     	0.694373    	0.0702976   	1.38783     	0.0380898   
1.725 	-0.0489184  	-12.3885    	0.0357144   	-0.27936    	1.21093     	3.13291     	0.00740147  	11.9709     	1.58573     	-1.86099    	3.77058     	2.27708     	2.31493     	-0.0521811  	0.507415    	2.26726     	3.64637     	0.0404713   	0.0968273   	0.825471    	-4.17927    	0.342133    	124.508     	7.20769     	10.8954     	1.04773     	1.05715     	10.4547     	-0.50781    	-0.901059   	0.00218873  	0.0553906   	-5.08775    	1.82484     	0.946811    	-0.120363   	0.919758    	-3.71686    	0.436715    	19.1281     	10.1959     	4.68026     	2.93309     	2.60752     	0.806237    	-2.1275     	-0.163309   	-0.405727   	1.22232     	2.78066     	-0.0185439  	2.35392     	-10.8465    	-0.106255   	-0.112772   	1.23963     	-0.0933336  	-0.0218127  	13.3491     	-0.0895348  	-0.065732   	0.963672    	0.569863    	-0.65155    	14.5952     	0.0729239   	-2.47943    	2.07792     	0.664866    	0.0782786   	1.48551     	0.287257    
1.735 	-0.0665595  	-12.6994    	0.0485245   	-0.315013   	1.2184      	2.83709     	0.0100782   	11.534      	1.5903      	-2.04042    	2.63414     	2.03902     	2.31692     	-0.0600907  	0.399706    	2.25305     	3.67143     	0.0458566   	0.0695696   	0.785642    	-4.07125    	0.277417    	116.676     	7.55663     	9.30948     	1.04059     	1.10019     	8.5267      	-0.497587   	-0.93454    	0.00979836  	0.0427306   	-5.66324    	1.80892     	0.768713    	-0.195073   	0.854052    	-4.81423    	0.472845    	5.92785     	9.34722     	4.9833      	2.80443     	2.26108     	0.667095    	-1.5509     	-0.155681   	-0.492594   	1.26527     	1.98166     	-0.0260129  	2.186       	-11.5279    	-0.125607   	-0.116342   	1.35472     	-0.0968937  	-0.00455535 	12.0307     	-0.113074   	-0.0527543  	0.948496    	0.550597    	-0.581107   	15.2101     	0.0694314   	-2.87283    	1.94045     	0.619473    	0.0812863   	1.56634     	0.516808    
1.745 	-0.0849605  	-12.8193    	0.0578097   	-0.345614   	1.19913     	2.53672     	0.0059594   	10.9533     	1.58347     	-2.29462    	1.53174     	1.79059     	2.29476     	-0.0704735  	0.280557    	2.23811     	3.62104     	0.048858    	0.028494    	0.745965    	-3.58125    	0.183979    	106.951     	7.89243     	7.76069     	1.02904     	1.11882     	6.66556     	-0.483653   	-0.943554   	0.0153946   	0.0249608   	-6.04883    	1.76267     	0.570694    	-0.262708   	0.808748    	-5.83787    	0.510936    	-5.40438    	8.12316     	5.18228     	2.65885     	1.90939     	0.509729    	-0.76956    	-0.14894    	-0.575156   	1.28712     	1.28195     	-0.0363558  	2.00608     	-12.1404    	-0.146093   	-0.118798   	1.44186     	-0.10068    	0.00925932  	10.3781     	-0.141725   	-0.042124   	0.924416    	0.540632    	-0.503649   	15.6847     	0.0624069   	-3.38991    	1.79643     	0.560192    	0.0798052   	1.62986     	0.717351    
1.755 	-0.103389   	-12.741     	0.0637047   	-0.369525   	1.15663     	2.23829     	-0.00450436 	10.2518     	1.56603     	-2.59566    	0.500266    	1.53696     	2.24963     	-0.0829221  	0.153884    	2.2214      	3.49825     	0.0498165   	-0.0233223  	0.708947    	-2.76803    	0.0660051   	95.6734     	8.2105      	6.28457     	1.015       	1.11511     	4.90384     	-0.466088   	-0.928849   	0.0191282   	0.00305417  	-6.21985    	1.68977     	0.360689    	-0.320992   	0.781681    	-6.76714    	0.55113     	-14.7443    	6.6088      	5.28261     	2.49993     	1.5612      	0.340588    	0.14945     	-0.14291    	-0.649702   	1.2893      	0.699896    	-0.0491016  	1.81824     	-12.6436    	-0.166935   	-0.120114   	1.50317     	-0.10458    	0.0193538   	8.48386     	-0.173545   	-0.0337296  	0.894697    	0.540967    	-0.421983   	16.0313     	0.0521952   	-3.99623    	1.64845     	0.4896      	0.074468    	1.67603     	0.881719    
1.765 	-0.121133   	-12.4655    	0.0664393   	-0.385508   	1.09503     	1.94801     	-0.0206216  	9.45628     	1.53909     	-2.91395    	-0.427686   	1.28371     	2.18339     	-0.096945   	0.024002    	2.20201     	3.30883     	0.049115    	-0.0824619  	0.676643    	-1.69798    	-0.0715002  	83.2205     	8.50727     	4.9122      	1.00035     	1.09186     	3.27105     	-0.444758   	-0.891749   	0.0211952   	-0.0218717  	-6.15959    	1.59467     	0.146749    	-0.368054   	0.770267    	-7.58501    	0.593392    	-22.0375    	4.89206     	5.29201     	2.33146     	1.22487     	0.166211    	1.14074     	-0.137397   	-0.712868   	1.2737      	0.24836     	-0.063708   	1.62676     	-13.0033    	-0.187335   	-0.120296   	1.54145     	-0.108456   	0.0256356   	6.44172     	-0.206484   	-0.0273961  	0.86251     	0.551965    	-0.338609   	16.2646     	0.0392421   	-4.65693    	1.49921     	0.410729    	0.066025    	1.70527     	1.00507     
1.775 	-0.137529   	-12.0006    	0.0663265   	-0.392761   	1.01894     	1.67159     	-0.0415015  	8.59587     	1.50397     	-3.21949    	-1.22475    	1.0366      	2.09843     	-0.111988   	-0.104568   	2.1791      	3.06091     	0.0471618   	-0.145314   	0.650613    	-0.442426   	-0.222921   	69.9921     	8.78021     	3.66934     	0.986779    	1.05244     	1.79284     	-0.419363   	-0.834076   	0.0218261   	-0.048604   	-5.85981    	1.4824      	-0.0632303  	-0.402476   	0.771615    	-8.2784     	0.637506    	-27.2977    	3.06056     	5.22006     	2.15732     	0.908046    	-0.00699654 	2.14276     	-0.132198   	-0.761755   	1.24266     	-0.0654817  	-0.0795832  	1.43596     	-13.1926    	-0.206502   	-0.119377   	1.56004     	-0.112162   	0.0281849   	4.34394     	-0.238465   	-0.0228962  	0.830809    	0.573381    	-0.255651   	16.4003     	0.0240761   	-5.33803    	1.3514      	0.32693     	0.0553101   	1.71832     	1.08486     
