q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
8.255 	4.53763e-06 	0.00583009  	5.20467e-06 	0.000257629 	0.000343021 	0.000413363 	9.9966e-06  	0.00669144  	-0.000145749	-7.67756e-05	0.0158259   	0.000443566 	2.84412e-05 	1.0591e-05  	0.000175619 	8.97864e-06 	3.08914e-05 	-1.97951e-05	7.42535e-06 	8.91656e-05 	0.000217167 	-0.00156359 	0.000241115 	0.0206876   	3.14437e-05 	5.82683e-05 	0.0123353   	-0.000430671	0.000293426 	6.55466e-06 	5.14551e-06 	4.93255e-06 	0.000288741 	-0.000299232	1.13853e-05 	0.000163672 	0.000475534 	-0.00275245 	5.04752e-05 	-0.018019   	-0.00627361 	9.30455e-05 	-1.25517e-05	-0.000125819	7.61998e-06 	0.00506556  	9.08915e-06 	-0.000149196	0.000298031 	0.00381254  	7.31391e-06 	-0.000108017	0.0163522   	7.52269e-07 	1.11538e-05 	0.000153983 	5.85663e-06 	1.13107e-05 	8.16496e-05 	0.00650064  	0.000141307 	1.14007e-05 	2.06021e-05 	-1.09532e-06	0.000121682 	7.57264e-06 	0.00386783  	-5.12544e-05	-0.000258238	4.94494e-06 	-1.90364e-05	-9.42671e-05
8.265 	4.72817e-06 	0.00996498  	4.57211e-06 	0.000273264 	0.000325282 	0.000424245 	1.01714e-05 	0.00881553  	-0.000154895	-8.00378e-05	0.0173944   	0.00046673  	-8.06976e-06	1.02561e-05 	0.00021261  	9.05625e-06 	7.40656e-05 	2.05484e-05 	7.82299e-06 	0.000126542 	0.000213464 	0.00069288  	0.000220478 	0.0236604   	4.20516e-05 	6.04938e-05 	0.0143499   	-0.000354699	0.000285075 	6.40143e-06 	5.75955e-06 	5.33847e-06 	0.00032507  	-0.000292132	1.19134e-05 	0.000171918 	0.000494282 	0.00123095  	2.7303e-05  	-0.0147242  	-0.00570418 	6.64541e-05 	2.19432e-05 	-7.60012e-05	8.22803e-06 	0.00714775  	8.55034e-06 	-0.000117692	0.000309596 	0.00721486  	6.95972e-06 	-7.61036e-05	0.0165738   	1.75074e-06 	1.22589e-05 	0.000169429 	6.16691e-06 	1.14833e-05 	0.000115539 	0.0069497   	0.000177451 	1.1743e-05  	2.33635e-05 	5.16711e-05 	0.000134421 	7.92279e-06 	0.00482634  	-4.72461e-05	-0.000203589	4.0654e-06  	-2.24358e-05	-6.21612e-05
8.275 	4.92871e-06 	0.0139963   	3.93034e-06 	0.000284668 	0.000305935 	0.000429945 	1.03591e-05 	0.0109345   	-0.000157603	-7.99072e-05	0.0186388   	0.000482354 	-4.07238e-05	9.82828e-06 	0.000240643 	9.12686e-06 	0.000114124 	6.29066e-05 	8.1866e-06  	0.000161738 	0.000206508 	0.00316722  	0.000199059 	0.0263394   	5.35426e-05 	6.23492e-05 	0.0159153   	-0.000277597	0.000272965 	6.30523e-06 	6.44135e-06 	5.77484e-06 	0.000359209 	-0.000284941	1.24341e-05 	0.000179604 	0.000507473 	0.00520022  	4.28986e-06 	-0.0113135  	-0.0051194  	4.43938e-05 	5.94803e-05 	-3.11814e-05	8.83424e-06 	0.00940144  	7.98913e-06 	-8.39001e-05	0.000319299 	0.01056     	6.58048e-06 	-4.41566e-05	0.0165122   	2.79513e-06 	1.32853e-05 	0.000182137 	6.45172e-06 	1.15718e-05 	0.000151064 	0.00709153  	0.000212681 	1.20158e-05 	2.61175e-05 	0.000106318 	0.000142202 	8.32079e-06 	0.00544248  	-4.14961e-05	-0.000142775	3.26297e-06 	-2.37019e-05	-2.71247e-05
8.285 	5.12012e-06 	0.0177739   	3.28738e-06 	0.000291422 	0.000285183 	0.000430382 	1.0541e-05  	0.0129516   	-0.000154139	-7.62709e-05	0.0195569   	0.000490443 	-6.89516e-05	9.31692e-06 	0.000259126 	9.17476e-06 	0.000149745 	0.000105559 	8.49066e-06 	0.000193511 	0.000196585 	0.00575647  	0.00017762  	0.0286454   	6.54331e-05 	6.36459e-05 	0.016993    	-0.00020187 	0.000257405 	6.26221e-06 	7.16167e-06 	6.22865e-06 	0.000389718 	-0.000278443	1.29283e-05 	0.000186763 	0.000514184 	0.00904157  	-1.80861e-05	-0.0078727  	-0.00455455 	2.73319e-05 	9.8964e-05  	7.84697e-06 	9.42228e-06 	0.0117306   	7.40397e-06 	-4.81992e-05	0.000326579 	0.0137556   	6.17603e-06 	-1.32437e-05	0.0161495   	3.84693e-06 	1.42049e-05 	0.000191685 	6.69988e-06 	1.1566e-05  	0.0001874   	0.00687464  	0.000246653 	1.2195e-05  	2.87079e-05 	0.000161501 	0.000145398 	8.74268e-06 	0.00568475  	-3.38864e-05	-7.78425e-05	2.54655e-06 	-2.34377e-05	9.60937e-06 
8.295 	5.28441e-06 	0.021158    	2.65241e-06 	0.000293199 	0.000263276 	0.000425583 	1.06992e-05 	0.0147758   	-0.000144924	-6.91278e-05	0.0201557   	0.00049117  	-9.23272e-05	8.73525e-06 	0.000267686 	9.18498e-06 	0.000179767 	0.000146819 	8.71225e-06 	0.000220739 	0.000184053 	0.00835849  	0.000156893 	0.0305105   	7.72644e-05 	6.42341e-05 	0.0175617   	-0.000129887	0.000238794 	6.26763e-06 	7.89037e-06 	6.6869e-06  	0.000415288 	-0.000273354	1.33773e-05 	0.000193426 	0.000513677 	0.0126478   	-3.93566e-05	-0.00448392 	-0.004039   	1.55627e-05 	0.000139252 	4.0501e-05  	9.97576e-06 	0.014039    	6.79461e-06 	-1.10034e-05	0.000330932 	0.0167159   	5.7484e-06  	1.56057e-05 	0.0154783   	4.86852e-06 	1.49933e-05 	0.000197748 	6.90168e-06 	1.14583e-05 	0.000223711 	0.00625954  	0.000279025 	1.22598e-05 	3.10135e-05 	0.000215861 	0.000144548 	9.16421e-06 	0.00553566  	-2.43234e-05	-1.09231e-05	1.92392e-06 	-2.22398e-05	4.68102e-05 
8.305 	5.40544e-06 	0.0240245   	2.03559e-06 	0.000289781 	0.000240516 	0.000415684 	1.08172e-05 	0.0163253   	-0.000130502	-5.85837e-05	0.0204504   	0.000484863 	-0.000110571	8.09962e-06 	0.000266184 	9.14387e-06 	0.000203225 	0.000185091 	8.83198e-06 	0.000242458 	0.000169329 	0.0108759   	0.00013756  	0.0318799   	8.862e-05   	6.40131e-05 	0.0176176   	-6.37977e-05	0.000217615 	6.31604e-06 	8.59749e-06 	7.13704e-06 	0.000434798 	-0.000270289	1.37633e-05 	0.000199612 	0.000505424 	0.015922    	-5.90733e-05	-0.00122317 	-0.00359492 	9.20452e-06 	0.000179193 	6.64221e-05 	1.04788e-05 	0.0162341   	6.16231e-06 	2.72397e-05 	0.000331934 	0.0193638   	5.3017e-06  	4.1445e-05  	0.0145032   	5.82444e-06 	1.56304e-05 	0.000200109 	7.04914e-06 	1.12441e-05 	0.000259176 	0.00522066  	0.000309458 	1.2194e-05  	3.29513e-05 	0.00026806  	0.000140332 	9.56168e-06 	0.00499289  	-1.27479e-05	5.58409e-05 	1.40151e-06 	-2.06674e-05	8.32935e-05 
8.315 	5.46961e-06 	0.0262695   	1.44781e-06 	0.000281069 	0.000217252 	0.00040093  	1.08807e-05 	0.017531    	-0.000111513	-4.48432e-05	0.0204641   	0.000471982 	-0.00012355 	7.42906e-06 	0.000254713 	9.03973e-06 	0.000219383 	0.000218931 	8.83466e-06 	0.000257892 	0.000152882 	0.0132194   	0.000120233 	0.0327138   	9.91408e-05 	6.2939e-05  	0.0171754   	-5.47258e-06	0.000194427 	6.4016e-06  	9.25435e-06 	7.56731e-06 	0.000447354 	-0.00026974 	1.40703e-05 	0.000205331 	0.000489141 	0.0187802   	-7.68179e-05	0.0018422   	-0.00323638 	8.20177e-06 	0.000217661 	8.54822e-05 	1.09165e-05 	0.0182296   	5.50998e-06 	6.60527e-05 	0.000329264 	0.0216333   	4.84205e-06 	6.34504e-05 	0.0132408   	6.68262e-06 	1.61011e-05 	0.000198671 	7.13622e-06 	1.09216e-05 	0.000293005 	0.0037478   	0.000337624 	1.19864e-05 	3.44762e-05 	0.000316823 	0.00013355  	9.91276e-06 	0.00406975  	8.54755e-07 	0.000120372 	9.84234e-07 	-1.92135e-05	0.000117962 
8.325 	5.4664e-06  	0.0278135   	9.0038e-07  	0.000267096 	0.000193876 	0.000381675 	1.08786e-05 	0.0183385   	-8.86643e-05	-2.82001e-05	0.0202267   	0.0004531   	-0.00013127 	6.74459e-06 	0.000233608 	8.86324e-06 	0.000227752 	0.000247089 	8.70995e-06 	0.000266483 	0.000135212 	0.0153111   	0.000105442 	0.0329884   	0.000108538 	6.10286e-05 	0.0162675   	4.35553e-05 	0.000169849 	6.51829e-06 	9.83452e-06 	7.96704e-06 	0.000452322 	-0.00027205 	1.42843e-05 	0.000210583 	0.000464805 	0.0211545   	-9.22127e-05	0.00465547  	-0.00296884 	1.2333e-05  	0.000253593 	9.77822e-05 	1.12756e-05 	0.0199487   	4.84227e-06 	0.000104932 	0.000322716 	0.0234717   	4.37731e-06 	8.09568e-05 	0.0117197   	7.41534e-06 	1.63958e-05 	0.000193456 	7.15904e-06 	1.04925e-05 	0.000324462 	0.00184697  	0.000363207 	1.16308e-05 	3.55803e-05 	0.000360966 	0.000125085 	1.01972e-05 	0.00279518  	1.64465e-05 	0.000180726 	6.7531e-07  	-1.82809e-05	0.000149841 
8.335 	5.38884e-06 	0.0286039   	4.04719e-07 	0.000248032 	0.000170814 	0.00035838  	1.08029e-05 	0.0187106   	-6.26941e-05	-9.02589e-06	0.0197737   	0.000428874 	-0.000133869	6.06842e-06 	0.000203432 	8.60789e-06 	0.00022811  	0.000268555 	8.45272e-06 	0.000267903 	0.000116841 	0.017087    	9.36164e-05 	0.0326968   	0.0001166   	5.83615e-05 	0.0149432   	8.21293e-05 	0.00014455  	6.6601e-06  	1.03147e-05 	8.32696e-06 	0.000449355 	-0.000277402	1.43935e-05 	0.000215356 	0.000432664 	0.0229944   	-0.000104931	0.00717195  	-0.002789   	2.12234e-05 	0.000286019 	0.000103642 	1.15447e-05 	0.0213266   	4.16548e-06 	0.000143356 	0.000312215 	0.0248406   	3.91685e-06 	9.3486e-05  	0.0099799   	8.00014e-06 	1.65103e-05 	0.000184614 	7.11587e-06 	9.96164e-06 	0.000352884 	-0.000459351	0.000385907 	1.1127e-05  	3.62899e-05 	0.000399433 	0.000115872 	1.03977e-05 	0.00121295  	3.39298e-05 	0.000235159 	4.76093e-07 	-1.81642e-05	0.000178108 
8.345 	5.23375e-06 	0.028617    	-2.80375e-08	0.000224184 	0.000148517 	0.000331598 	1.06495e-05 	0.0186281   	-3.43492e-05	1.22436e-05 	0.0191452   	0.000400032 	-0.000131605	5.4232e-06  	0.00016497  	8.27026e-06 	0.000220499 	0.000282581 	8.06318e-06 	0.000262062 	9.82946e-05 	0.0184988   	8.50779e-05 	0.0318487   	0.000123199 	5.50779e-05 	0.0132668   	0.000109496 	0.000119224 	6.82122e-06 	1.06754e-05 	8.63935e-06 	0.0004384   	-0.000285811	1.43894e-05 	0.000219628 	0.000393237 	0.0242687   	-0.000114705	0.00936     	-0.00268518 	3.43611e-05 	0.000314091 	0.000103582 	1.17146e-05 	0.022312    	3.48753e-06 	0.000180788 	0.000297822 	0.0257172   	3.47113e-06 	0.000100768 	0.00807196  	8.42043e-06 	1.64462e-05 	0.000172411 	7.00718e-06 	9.33666e-06 	0.000377693 	-0.00313264 	0.000405451 	1.04799e-05 	3.66614e-05 	0.000431316 	0.000106862 	1.05e-05    	-0.000619632	5.31431e-05 	0.00028218  	3.85966e-07 	-1.90372e-05	0.000202115 
8.355 	5.00192e-06 	0.0278589   	-3.87411e-07	0.000195992 	0.000127443 	0.00030197  	1.04185e-05 	0.0180907   	-4.35785e-06	3.51215e-05 	0.0183839   	0.000367338 	-0.00012484 	4.83113e-06 	0.00011921  	7.85017e-06 	0.000205225 	0.000288709 	7.54691e-06 	0.000249113 	8.00848e-05 	0.019515    	8.00317e-05 	0.0304702   	0.000128292 	5.13742e-05 	0.0113158   	0.000125317 	9.45812e-05 	6.99619e-06 	1.09016e-05 	8.8982e-06  	0.000419702 	-0.000297121	1.42662e-05 	0.00022337  	0.0003473   	0.0249657   	-0.000121337	0.0112013   	-0.00263798 	5.11181e-05 	0.000337106 	9.83008e-05 	1.17789e-05 	0.0228687   	2.81774e-06 	0.000216689 	0.000279736 	0.0260941   	3.05129e-06 	0.000102754 	0.00605531  	8.66593e-06 	1.62104e-05 	0.000157226 	6.83555e-06 	8.62811e-06 	0.000398408 	-0.00611929 	0.000421589 	9.70011e-06 	3.6776e-05  	0.000455884 	9.89821e-05 	1.04937e-05 	-0.00263366 	7.38581e-05 	0.000320594 	4.02248e-07 	-2.09468e-05	0.0002214   
8.365 	4.69805e-06 	0.0263641   	-6.63963e-07	0.000164027 	0.000108051 	0.000270209 	1.01136e-05 	0.0171166   	2.6591e-05  	5.9084e-05  	0.0175344   	0.000331582 	-0.000114026	4.31311e-06 	6.73168e-05 	7.35074e-06 	0.000182841 	0.000286771 	6.91456e-06 	0.000229436 	6.26961e-05 	0.020122    	7.85634e-05 	0.0286027   	0.000131914 	4.7495e-05  	0.00917795  	0.000129665 	7.13175e-05 	7.18e-06    	1.09832e-05 	9.09925e-06 	0.000393787 	-0.00031101 	1.40212e-05 	0.000226544 	0.00029587  	0.0250933   	-0.000124706	0.0126909   	-0.00262136 	7.07734e-05 	0.000354527 	8.86435e-05 	1.1734e-05  	0.0229765   	2.1666e-06  	0.000250525 	0.000258289 	0.0259797   	2.66873e-06 	9.96185e-05 	0.00399659  	8.73286e-06 	1.58148e-05 	0.000139535 	6.60552e-06 	7.8489e-06  	0.000414654 	-0.00935221 	0.000434108 	8.80281e-06 	3.67336e-05 	0.000472591 	9.31053e-05 	1.03724e-05 	-0.004751   	9.57809e-05 	0.000349537 	5.20156e-07 	-2.38142e-05	0.000235698 
8.375 	4.33055e-06 	0.024195    	-8.49666e-07	0.000128972 	9.07764e-05 	0.000237083 	9.7423e-06  	0.0157417   	5.78644e-05 	8.35847e-05 	0.0166411   	0.00029355  	-9.96884e-05	3.88793e-06 	1.06084e-05 	6.77831e-06 	0.000154127 	0.000276889 	6.18144e-06 	0.000203626 	4.65691e-05 	0.0203229   	8.0639e-05  	0.0263013   	0.000134179 	4.37228e-05 	0.00694814  	0.000123007 	5.00999e-05 	7.36813e-06 	1.09151e-05 	9.24003e-06 	0.000361444 	-0.000327005	1.36552e-05 	0.000229109 	0.000240168 	0.0246784   	-0.000124769	0.0138362   	-0.00260404 	9.25385e-05 	0.000365993 	7.55671e-05 	1.1579e-05  	0.0226309   	1.5454e-06  	0.000281779 	0.000233938 	0.0253972   	2.33459e-06 	9.17549e-05 	0.00196745  	8.62391e-06 	1.52757e-05 	0.000119895 	6.32338e-06 	7.01389e-06 	0.000426165 	-0.012753   	0.000442832 	7.80762e-06 	3.66465e-05 	0.000481094 	9.00125e-05 	1.01336e-05 	-0.00688718 	0.000118555 	0.000368494 	7.3281e-07  	-2.7442e-05 	0.000244938 
8.385 	3.91126e-06 	0.0214381   	-9.38249e-07	9.16097e-05 	7.60194e-05 	0.0002034   	9.31555e-06 	0.0140176   	8.8898e-05  	0.000108068 	0.0157471   	0.000254012 	-8.24027e-05	3.57151e-06 	-4.94786e-05	6.14221e-06 	0.000120055 	0.000259461 	5.3669e-06  	0.000172465 	3.2087e-05  	0.0201377   	8.61079e-05 	0.0236331   	0.000135261 	4.03657e-05 	0.0047251   	0.00010617  	3.15439e-05 	7.55659e-06 	1.06972e-05 	9.31975e-06 	0.00032369  	-0.000344497	1.31717e-05 	0.000231022 	0.000181586 	0.0237651   	-0.000121573	0.0146559   	-0.00255116 	0.000115584 	0.000371329 	6.01024e-05 	1.1316e-05  	0.0218433   	9.6591e-07  	0.000309959 	0.000207252 	0.0243831   	2.05931e-06 	7.97604e-05 	4.20697e-05 	8.34795e-06 	1.46131e-05 	9.89285e-05 	5.99693e-06 	6.1394e-06  	0.000432785 	-0.0162343  	0.000447627 	6.7377e-06  	3.66326e-05 	0.00048125  	9.03644e-05 	9.77906e-06 	-0.0089545  	0.000141766 	0.000377309 	1.03129e-06 	-3.15276e-05	0.000249228 
8.395 	3.45492e-06 	0.0182011   	-9.25497e-07	5.28034e-05 	6.41286e-05 	0.000169986 	8.84707e-06 	0.0120096   	0.000119203 	0.000131983 	0.0148928   	0.000213705 	-6.2781e-05 	3.37623e-06 	-0.000111424	5.45447e-06 	8.17623e-05 	0.000235137 	4.49356e-06 	0.000136894 	1.95639e-05 	0.0196009   	9.47099e-05 	0.0206747   	0.000135389 	3.77438e-05 	0.0026078   	8.03047e-05 	1.6194e-05  	7.74191e-06 	1.03344e-05 	9.33918e-06 	0.000281729 	-0.000362769	1.25773e-05 	0.00023224  	0.000121642 	0.022413    	-0.000115249	0.0151786   	-0.00242604 	0.000139067 	0.000370543 	4.33138e-05 	1.09498e-05 	0.0206395   	4.39937e-07 	0.000334613 	0.000178888 	0.0229863   	1.85214e-06 	6.44132e-05 	-0.00170536 	7.91958e-06 	1.385e-05   	7.72973e-05 	5.63517e-06 	5.24267e-06 	0.000434467 	-0.0197031  	0.000448407 	5.61893e-06 	3.68085e-05 	0.000473125 	9.46762e-05 	9.31423e-06 	-0.0108654  	0.000164954 	0.000376176 	1.40475e-06 	-3.56816e-05	0.000248847 
8.405 	2.97864e-06 	0.0146079   	-8.09503e-07	1.34717e-05 	5.53851e-05 	0.000137662 	8.35283e-06 	0.00979413  	0.00014837  	0.000154796 	0.0141145   	0.000173319 	-4.1452e-05 	3.31042e-06 	-0.00017366 	4.72938e-06 	4.05011e-05 	0.000204785 	3.58643e-06 	9.79778e-05 	9.23549e-06 	0.01876     	0.000106085 	0.0175095   	0.000134828 	3.61736e-05 	0.00069187  	4.68253e-05 	4.5059e-06  	7.92109e-06 	9.83608e-06 	9.30052e-06 	0.000236903 	-0.000381017	1.18814e-05 	0.000232726 	6.19239e-05 	0.0206946   	-0.000106015	0.0154404   	-0.00219221 	0.000162156 	0.000363825 	2.62586e-05 	1.0488e-05  	0.0190583   	-2.11181e-08	0.000355338 	0.000149574 	0.0212654   	1.72076e-06 	4.66421e-05 	-0.00320336 	7.35845e-06 	1.30112e-05 	5.56826e-05 	5.24794e-06 	4.34122e-06 	0.000431265 	-0.0230634  	0.000445136 	4.47894e-06 	3.72841e-05 	0.000456977 	0.000103296 	8.74815e-06 	-0.0125357  	0.000187621 	0.000365623 	1.8406e-06  	-3.94509e-05	0.000244217 
8.415 	2.50118e-06 	0.0107942   	-5.90854e-07	-2.54347e-05	4.99895e-05 	0.000107229 	7.85026e-06 	0.00745514  	0.000176067 	0.000175998 	0.0134434   	0.000133491 	-1.90437e-05	3.37789e-06 	-0.000234614	3.98299e-06 	-2.39877e-06	0.000169449 	2.67197e-06 	5.68641e-05 	1.25241e-06 	0.0176722   	0.000119788 	0.0142255   	0.000133865 	3.59534e-05 	-0.000933959	7.35418e-06 	-3.16922e-06	8.09153e-06 	9.21577e-06 	9.20711e-06 	0.000190643 	-0.00039839 	1.10955e-05 	0.000232448 	4.04104e-06 	0.0186924   	-9.41719e-05	0.0154831   	-0.00181526 	0.000184061 	0.000351531 	9.9476e-06  	9.94039e-06 	0.01715     	-4.06694e-07	0.000371792 	0.000120084 	0.019287    	1.67088e-06 	2.74905e-05 	-0.00438578 	6.68845e-06 	1.21226e-05 	3.476e-05   	4.84565e-06 	3.45235e-06 	0.000423328 	-0.02622    	0.000437835 	3.34615e-06 	3.81564e-05 	0.000433252 	0.000116394 	8.09296e-06 	-0.0138883  	0.000209247 	0.000346486 	2.3247e-06  	-4.23448e-05	0.000235878 
8.425 	2.04221e-06 	0.00690142  	-2.72739e-07	-6.29602e-05	4.80509e-05 	7.94396e-05 	7.35751e-06 	0.00508095  	0.000202036 	0.000195123 	0.0129049   	9.47933e-05 	3.83213e-06 	3.57771e-06 	-0.000292744	3.23254e-06 	-4.55778e-05	0.000130308 	1.77708e-06 	1.47442e-05 	-4.32327e-06	0.0164026   	0.000135301 	0.0109116   	0.000132791 	3.7348e-05  	-0.00219111 	-3.63458e-05	-6.59701e-06	8.25093e-06 	8.49043e-06 	9.06323e-06 	0.000144406 	-0.000414017	1.02331e-05 	0.000231386 	-5.04331e-05	0.0164959   	-8.00981e-05	0.0153518   	-0.00126478 	0.000204049 	0.000334172 	-4.69176e-06	9.31872e-06 	0.0149738   	-7.07506e-07	0.000383701 	9.12048e-05 	0.0171226   	1.70595e-06 	8.07497e-06 	-0.00519435 	5.93674e-06 	1.12103e-05 	1.51766e-05 	4.43887e-06 	2.59252e-06 	0.000410888 	-0.0290815  	0.000426579 	2.24876e-06 	3.95052e-05 	0.000402567 	0.000133949 	7.36338e-06 	-0.014856   	0.000229303 	0.000319867 	2.84168e-06 	-4.38632e-05	0.000224455 
8.435 	1.62155e-06 	0.00307162  	1.39018e-07 	-9.81716e-05	4.95785e-05 	5.4982e-05  	6.89257e-06 	0.00276055  	0.000226083 	0.000211748 	0.0125175   	5.77333e-05 	2.65938e-05 	3.90415e-06 	-0.000346582	2.49588e-06 	-8.76917e-05	8.86245e-05 	9.28074e-07 	-2.71887e-05	-7.51823e-06	0.0150201   	0.000152053 	0.00765552  	0.000131885 	4.05751e-05 	-0.00301413 	-8.24391e-05	-5.66924e-06	8.39725e-06 	7.67974e-06 	8.87385e-06 	9.96256e-05 	-0.000427045	9.30943e-06 	0.000229528 	-0.000100015	0.014198    	-6.42409e-05	0.0150923   	-0.000516087	0.000221473 	0.00031239  	-1.68486e-05	8.63644e-06 	0.0125955   	-9.15956e-07	0.000390872 	6.37147e-05 	0.0148465   	1.82694e-06 	-1.04583e-05	-0.00558098 	5.1327e-06  	1.02992e-05 	-2.47179e-06	4.03801e-06 	1.77681e-06 	0.000394248 	-0.0315634  	0.000411501 	1.21376e-06 	4.13901e-05 	0.000365688 	0.000155756 	6.57612e-06 	-0.0153845  	0.000247271 	0.000287087 	3.37524e-06 	-4.35259e-05	0.000210628 
