q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
8.245 	2.12488e-06 	-0.00312798 	3.81816e-06 	0.000467737 	0.000306288 	0.000125383 	-4.8102e-06 	-0.0111938  	8.8573e-05  	0.000499168 	0.00727856  	0.000116729 	5.53826e-05 	2.08239e-06 	-0.000421987	1.245e-05   	-0.000191151	0.00029012  	1.25119e-05 	0.000440937 	-9.88792e-05	-0.0149763  	-0.000214497	0.0062225   	0.000269832 	-1.62004e-05	0.0063315   	-0.00045669 	0.000405223 	3.89452e-06 	9.50384e-06 	2.64923e-06 	-0.000106988	0.000181477 	1.69649e-05 	8.13396e-06 	0.000300848 	-0.000785415	-0.000101202	9.71161e-05 	-0.0183677  	6.88438e-05 	0.000291036 	-0.000250449	4.76932e-06 	-0.0105783  	6.90198e-06 	-0.000167398	-0.00025032 	0.0136553   	1.34773e-06 	-4.17949e-05	0.00689336  	1.13394e-05 	7.0633e-06  	0.000149424 	1.1313e-05  	1.60808e-05 	0.000236013 	-0.00364599 	0.000330838 	1.15296e-05 	-0.000126473	3.55814e-05 	0.000346967 	7.1693e-06  	-0.0176347  	5.57234e-05 	0.000194195 	2.87952e-06 	-0.000209213	-0.000164069
8.255 	1.4196e-06  	-0.00119338 	4.53896e-06 	0.000488349 	0.00027423  	0.000126391 	-3.48812e-06	-0.00778066 	0.000106144 	0.000508819 	0.0101458   	0.000147606 	2.80864e-05 	2.50142e-06 	-0.000339966	1.16654e-05 	-0.000199864	0.000330152 	1.2562e-05  	0.000445419 	-5.54135e-05	-0.0128619  	-0.00018481 	0.0088233   	0.000246452 	2.30597e-05 	0.00800557  	-0.000422135	0.000405244 	3.83634e-06 	8.86882e-06 	2.8093e-06  	-7.95387e-05	0.000136413 	1.82393e-05 	-2.48145e-05	0.000325622 	-0.00277261 	-0.00010434 	0.00308529  	-0.016289   	0.00011114  	0.000255858 	-0.000222955	5.06293e-06 	-0.0110716  	7.33911e-06 	-0.000186862	-0.00023808 	0.0142037   	1.57624e-06 	2.57986e-05 	0.00989797  	1.06392e-05 	7.75693e-06 	0.000164876 	1.15088e-05 	1.63308e-05 	0.000313283 	-0.000248071	0.000338423 	1.08929e-05 	-0.000117   	4.11769e-05 	0.000338615 	7.29803e-06 	-0.0158614  	3.94054e-05 	0.00019129  	3.04585e-06 	-0.00017778 	-0.000103826
8.265 	8.30336e-07 	0.000817016 	5.21758e-06 	0.000505467 	0.000241675 	0.000125597 	-2.05778e-06	-0.00431698 	0.000124701 	0.000512265 	0.0129924   	0.000177512 	5.55581e-07 	2.9923e-06  	-0.000260742	1.09105e-05 	-0.000207827	0.000361778 	1.25194e-05 	0.00044345  	-1.46252e-05	-0.0102738  	-0.000152579	0.0117128   	0.000224082 	6.15487e-05 	0.00985005  	-0.000390212	0.000406071 	3.78251e-06 	8.21624e-06 	3.01025e-06 	-5.21757e-05	8.33678e-05 	1.9401e-05  	-5.67579e-05	0.000349479 	-0.00478314 	-0.000106713	0.00591867  	-0.0140326  	0.000152844 	0.000217934 	-0.000194909	5.4211e-06  	-0.0115067  	7.84457e-06 	-0.000202993	-0.000217911	0.0145368   	1.91018e-06 	9.16791e-05 	0.0128686   	9.8365e-06  	8.45144e-06 	0.000177364 	1.15869e-05 	1.64908e-05 	0.000390109 	0.00304248  	0.000342565 	1.02221e-05 	-0.000105164	4.50147e-05 	0.000326524 	7.43339e-06 	-0.0137765  	2.54631e-05 	0.00018658  	3.25972e-06 	-0.000142276	-3.64071e-05
8.275 	3.60023e-07 	0.00282147  	5.83127e-06 	0.000518697 	0.000209384 	0.000123213 	-5.54737e-07	-0.000912079	0.000144068 	0.000508997 	0.0156987   	0.000205056 	-2.71541e-05	3.53304e-06 	-0.000186322	1.01933e-05 	-0.000215003	0.000383924 	1.2379e-05  	0.000435188 	2.27477e-05 	-0.00728257 	-0.000118968	0.0147901   	0.00020285  	9.81394e-05 	0.0117946   	-0.000361937	0.000407419 	3.72821e-06 	7.56523e-06 	3.23408e-06 	-2.61718e-05	2.37881e-05 	2.04126e-05 	-8.69419e-05	0.0003711   	-0.00677511 	-0.000108385	0.00850559  	-0.0116575  	0.000192832 	0.000178517 	-0.000167301	5.83411e-06 	-0.0118601  	8.4004e-06  	-0.000215742	-0.000190931	0.0146322   	2.33501e-06 	0.000154157 	0.0157299   	8.94852e-06 	9.13456e-06 	0.00018625  	1.1546e-05  	1.65427e-05 	0.000463739 	0.00613405  	0.000342993 	9.52866e-06 	-9.135e-05  	4.71765e-05 	0.000311465 	7.5708e-06  	-0.0114268  	1.35948e-05 	0.000179911 	3.50571e-06 	-0.00010346 	3.58243e-05 
8.285 	8.76551e-09 	0.00474073  	6.35977e-06 	0.0005277   	0.000178059 	0.000119489 	9.85661e-07 	0.00233216  	0.000164063 	0.000498655 	0.0181484   	0.000228961 	-5.4949e-05 	4.10081e-06 	-0.000118547	9.51973e-06 	-0.000221314	0.000395842 	1.21394e-05 	0.000420906 	5.60947e-05 	-0.00397014 	-8.51217e-05	0.0179497   	0.000182808 	0.000131747 	0.0137679   	-0.000338174	0.000408941 	3.66978e-06 	6.93489e-06 	3.46313e-06 	-2.68092e-06	-4.07199e-05	2.12411e-05 	-0.000114679	0.000389217 	-0.00870518 	-0.000109361	0.01076     	-0.00922084 	0.000230069 	0.000138846 	-0.000141085	6.29015e-06 	-0.0121085  	8.98692e-06 	-0.000225121	-0.000158424	0.0144739   	2.83351e-06 	0.000211665 	0.0184098   	7.99459e-06 	9.79367e-06 	0.000191017 	1.13883e-05 	1.64722e-05 	0.000531538 	0.00894058  	0.000339528 	8.82425e-06 	-7.59767e-05	4.78331e-05 	0.000294256 	7.70563e-06 	-0.00886449 	3.48496e-06 	0.000171219 	3.76822e-06 	-6.21849e-05	0.000110401 
8.295 	-2.25969e-07	0.00650102  	6.7858e-06  	0.000532213 	0.000148329 	0.000114696 	2.52917e-06 	0.00532479  	0.000184498 	0.000481043 	0.0202334   	0.00024812  	-8.26854e-05	4.67274e-06 	-5.90268e-05	8.89405e-06 	-0.000226645	0.000397133 	1.18025e-05 	0.000400983 	8.49484e-05 	-0.000427297	-5.21257e-05	0.0210851   	0.000163942 	0.000161366 	0.0157005   	-0.000319604	0.000410249 	3.60473e-06 	6.3437e-06  	3.68072e-06 	1.73054e-05 	-0.000108439	2.18588e-05 	-0.000139365	0.000402666 	-0.0105296  	-0.000109586	0.0126045   	-0.00677632 	0.000263639 	0.000100108 	-0.000117139	6.77566e-06 	-0.0122296  	9.5834e-06  	-0.000231194	-0.000121794	0.0140538   	3.38647e-06 	0.000262807 	0.0208423   	6.99574e-06 	1.0416e-05  	0.00019129  	1.11186e-05 	1.62689e-05 	0.000591087 	0.0113846   	0.000332086 	8.12052e-06 	-5.9488e-05 	4.72355e-05 	0.000275725 	7.83332e-06 	-0.00614519 	-5.17197e-06	0.000160535 	4.03196e-06 	-1.9368e-05 	0.000184836 
8.305 	-3.49106e-07	0.00803673  	7.09562e-06 	0.000532066 	0.000120738 	0.000109105 	4.04351e-06 	0.00798884  	0.00020517  	0.000456145 	0.0218584   	0.000261636 	-0.000110162	5.22674e-06 	-9.09499e-06	8.31847e-06 	-0.000230847	0.000387753 	1.13737e-05 	0.000375909 	0.000108995 	0.00324988  	-2.09684e-05	0.0240922   	0.000146182 	0.000186106 	0.0175269   	-0.000306703	0.000410931 	3.53174e-06 	5.8089e-06  	3.87175e-06 	3.29947e-05 	-0.000177591	2.2244e-05  	-0.000160485	0.000410439 	-0.0122055  	-0.000108946	0.0139735   	-0.00437215 	0.000292774 	6.34053e-05 	-9.62192e-05	7.27569e-06 	-0.0122033  	1.01687e-05 	-0.000234065	-8.25041e-05	0.0133717   	3.97333e-06 	0.000306396 	0.0229689   	5.97416e-06 	1.09892e-05 	0.000186846 	1.07444e-05 	1.59274e-05 	0.000640264 	0.0133998   	0.000320686 	7.42886e-06 	-4.2343e-05 	4.57035e-05 	0.000256689 	7.94945e-06 	-0.00332646 	-1.26504e-05	0.000147996 	4.28263e-06 	2.40376e-05 	0.000256709 
8.315 	-3.67669e-07	0.00929273  	7.27927e-06 	0.000527194 	9.57337e-05 	0.000102976 	5.49906e-06 	0.0102638   	0.00022586  	0.000424128 	0.022944    	0.000268854 	-0.000137115	5.74223e-06 	3.02372e-05 	7.79343e-06 	-0.000233743	0.000368011 	1.08613e-05 	0.000346266 	0.000128078 	0.00696337  	7.48884e-06 	0.0268723   	0.000129423 	0.000205226 	0.0191877   	-0.000299726	0.000410574 	3.45068e-06 	5.34591e-06 	4.02321e-06 	4.38216e-05 	-0.000246395	2.2382e-05  	-0.000177626	0.000411722 	-0.0136918  	-0.000107279	0.0148155   	-0.00204981 	0.000316875 	2.97236e-05 	-7.89371e-05	7.77441e-06 	-0.0120128  	1.0722e-05  	-0.00023387 	-4.20309e-05	0.0124363   	4.57296e-06 	0.000341492 	0.0247413   	4.95258e-06 	1.15013e-05 	0.000177627 	1.02761e-05 	1.54469e-05 	0.000677319 	0.0149333   	0.000305447 	6.76016e-06 	-2.50055e-05	4.36108e-05 	0.000237914 	8.04987e-06 	-0.000466176	-1.91753e-05	0.000133834 	4.50736e-06 	6.70729e-05 	0.000323744 
8.325 	-2.90448e-07	0.0102263   	7.33089e-06 	0.000517647 	7.3662e-05  	9.6546e-05  	6.86949e-06 	0.0121071   	0.00024633  	0.00038535  	0.0234308   	0.00026939  	-0.000163218	6.20085e-06 	5.83087e-05 	7.31766e-06 	-0.000235133	0.000338556 	1.0276e-05  	0.000312729 	0.000142199 	0.0106166   	3.25371e-05 	0.0293352   	0.000113532 	0.000218153 	0.0206316   	-0.0002987  	0.000408784 	3.36246e-06 	4.96781e-06 	4.1246e-06  	4.94671e-05 	-0.000313112	2.22655e-05 	-0.000190482	0.000405932 	-0.0149504  	-0.00010438 	0.0150949   	0.000156986 	0.000335524 	-9.22904e-08	-6.57279e-05	8.2555e-06  	-0.0116454  	1.12232e-05 	-0.000230765	-1.80673e-06	0.0112647   	5.16437e-06 	0.000367425 	0.0261222   	3.95365e-06 	1.19411e-05 	0.000163742 	9.72594e-06 	1.48318e-05 	0.000700937 	0.0159477   	0.000286585 	6.12455e-06 	-7.93403e-06	4.13684e-05 	0.000220099 	8.13076e-06 	0.00237896  	-2.49085e-05	0.000118376 	4.69516e-06 	0.000108802 	0.000383886 
8.335 	-1.27641e-07	0.0108083   	7.24878e-06 	0.000503593 	5.47634e-05 	9.00133e-05 	8.13219e-06 	0.0134956   	0.000266318 	0.000340348 	0.0232811   	0.000263144 	-0.000188082	6.58696e-06 	7.48275e-05 	6.88833e-06 	-0.000234809	0.000300344 	9.63124e-06 	0.000276047 	0.000151513 	0.0141176   	5.36391e-05 	0.0314017   	9.83668e-05 	0.00022451  	0.0218166   	-0.000303424	0.000405204 	3.26894e-06 	4.68485e-06 	4.16821e-06 	4.98668e-05 	-0.000376101	2.18946e-05 	-0.000198852	0.000392745 	-0.0159474  	-0.000100021	0.014794    	0.00222292  	0.00034849  	-2.5358e-05 	-5.68349e-05	8.70274e-06 	-0.0110938  	1.1654e-05  	-0.000224919	3.68257e-05 	0.00988242  	5.72741e-06 	0.000383809 	0.0270865   	2.99937e-06 	1.2299e-05  	0.000145462 	9.10796e-06 	1.40915e-05 	0.000710275 	0.0164218   	0.000264406 	5.53117e-06 	8.42808e-06 	3.94055e-05 	0.000203845 	8.18874e-06 	0.00515483  	-2.99394e-05	0.000102031 	4.83725e-06 	0.000148339 	0.000435363 
8.345 	1.09508e-07 	0.0110243   	7.03539e-06 	0.000485318 	3.91727e-05 	8.35341e-05 	9.26865e-06 	0.0144252   	0.000285541 	0.000289835 	0.0224808   	0.000250299 	-0.000211269	6.88813e-06 	7.98753e-05 	6.50133e-06 	-0.000232566	0.000254605 	8.94183e-06 	0.00023703  	0.000156311 	0.0173822   	7.04409e-05 	0.0330058   	8.37923e-05 	0.000224126 	0.0227112   	-0.000313477	0.000399528 	3.17279e-06 	4.50409e-06 	4.14937e-06 	4.52099e-05 	-0.000433865	2.12771e-05 	-0.000202646	0.000372107 	-0.0166536  	-9.39637e-05	0.0139135   	0.0041313   	0.000355731 	-4.55623e-05	-5.23e-05   	9.10044e-06 	-0.0103562  	1.1998e-05  	-0.000216507	7.26558e-05 	0.00832306  	6.24352e-06 	0.000390555 	0.027622    	2.11049e-06 	1.25665e-05 	0.000123214 	8.43766e-06 	1.324e-05   	0.00070499  	0.0163517   	0.000239299 	4.98796e-06 	2.36626e-05 	3.81507e-05 	0.000189639 	8.2209e-06  	0.00781111  	-3.42803e-05	8.52718e-05 	4.92728e-06 	0.000184876 	0.000476739 
8.355 	4.0907e-07  	0.0108746   	6.69716e-06 	0.000463223 	2.69211e-05 	7.72165e-05 	1.02646e-05 	0.0149109   	0.000303695 	0.000234677 	0.02104     	0.000231314 	-0.000232299	7.0954e-06  	7.39001e-05 	6.15142e-06 	-0.000228209	0.000202796 	8.22388e-06 	0.000196535 	0.000157015 	0.0203364   	8.27764e-05 	0.0340965   	6.9691e-05  	0.000217043 	0.023295    	-0.000328235	0.000391515 	3.07728e-06 	4.42912e-06 	4.06648e-06 	3.59275e-05 	-0.00048509 	2.04278e-05 	-0.000201879	0.00034424  	-0.017046   	-8.59764e-05	0.0124728   	0.00587388  	0.000357384 	-6.0374e-05 	-5.19629e-05	9.43396e-06 	-0.00943678 	1.22412e-05 	-0.000205705	0.000104641 	0.0066271   	6.69626e-06 	0.000387862 	0.0277291   	1.30596e-06 	1.27368e-05 	9.75654e-05 	7.73135e-06 	1.22955e-05 	0.000685241 	0.0157507   	0.000211725 	4.50152e-06 	3.73852e-05 	3.80113e-05 	0.000177839 	8.22491e-06 	0.0103023   	-3.78679e-05	6.86175e-05 	4.96147e-06 	0.0002177   	0.000506954 
8.365 	7.58783e-07 	0.010374    	6.24424e-06 	0.00043781  	1.79415e-05 	7.112e-05   	1.11102e-05 	0.014985    	0.000320458 	0.000175876 	0.0189929   	0.000206905 	-0.000250667	7.20348e-06 	5.76967e-05 	5.83255e-06 	-0.000221575	0.000146544 	7.49404e-06 	0.000155445 	0.000154146 	0.0229186   	9.06649e-05 	0.0346386   	5.59759e-05 	0.000203517 	0.0235588   	-0.000346896	0.000381002 	2.98607e-06 	4.4599e-06  	3.92099e-06 	2.26718e-05 	-0.000528679	1.93684e-05 	-0.000196665	0.000309637 	-0.0171076  	-7.58553e-05	0.0105096   	0.00745027  	0.000353753 	-6.96426e-05	-5.54699e-05	9.69017e-06 	-0.00834632 	1.23727e-05 	-0.000192683	0.000131936 	0.00484095  	7.07188e-06 	0.000376211 	0.0274207   	6.02451e-07 	1.28052e-05 	6.92071e-05 	7.00576e-06 	1.12797e-05 	0.00065168  	0.0146485   	0.000182201 	4.07693e-06 	4.92541e-05 	3.93541e-05 	0.000168667 	8.19902e-06 	0.0125885   	-4.05685e-05	5.26118e-05 	4.93858e-06 	0.000246216 	0.000525352 
8.375 	1.14637e-06 	0.00955059  	5.69013e-06 	0.00040967  	1.20759e-05 	6.52578e-05 	1.17997e-05 	0.0146956   	0.000335494 	0.000114541 	0.0163963   	0.000178016 	-0.000265859	7.21072e-06 	3.23742e-05 	5.5381e-06  	-0.000212537	8.7592e-05  	6.76898e-06 	0.000114652 	0.00014831  	0.0250815   	9.4302e-05  	0.0346141   	4.25996e-05 	0.000184007 	0.0235044   	-0.000368509	0.000367904 	2.90305e-06 	4.59272e-06 	3.7172e-06  	6.28592e-06 	-0.000563782	1.81264e-05 	-0.000187211	0.000269046 	-0.0168286  	-6.34406e-05	0.00807902  	0.00886707  	0.00034529  	-7.33926e-05	-6.22892e-05	9.85784e-06 	-0.00710163 	1.23844e-05 	-0.000177607	0.000153912 	0.00301554  	7.3597e-06  	0.000356339 	0.0267211   	1.39169e-08 	1.27689e-05 	3.89275e-05 	6.27751e-06 	1.02171e-05 	0.000605417 	0.0130904   	0.000151288 	3.71766e-06 	5.8977e-05  	4.24874e-05 	0.000162197 	8.14214e-06 	0.0146362   	-4.21886e-05	3.77984e-05 	4.85985e-06 	0.000269959 	0.000531686 
8.385 	1.55984e-06 	0.00844491  	5.05122e-06 	0.000379467 	9.08506e-06 	5.96021e-05 	1.23315e-05 	0.0141037   	0.000348461 	5.18594e-05 	0.013328    	0.000145776 	-0.000277375	7.11906e-06 	-6.85166e-07	5.26115e-06 	-0.000201022	2.77327e-05 	6.06474e-06 	7.50346e-05 	0.000140172 	0.0267928   	9.4044e-05  	0.0340215   	2.95607e-05 	0.00015916  	0.0231438   	-0.00039201 	0.000352223 	2.83204e-06 	4.82023e-06 	3.46206e-06 	-1.22324e-05	-0.000589814	1.67342e-05 	-0.000173809	0.000223438 	-0.0162063  	-4.86346e-05	0.00525172  	0.0101367   	0.000332569 	-7.18132e-05	-7.17356e-05	9.92804e-06 	-0.00572548 	1.22718e-05 	-0.000160634	0.000170168 	0.00120478  	7.55245e-06 	0.000329214 	0.0256647   	-4.48759e-07	1.26272e-05 	7.58769e-06 	5.56264e-06 	9.13393e-06 	0.000547976 	0.0111354   	0.000119573 	3.4255e-06  	6.63179e-05 	4.76442e-05 	0.000158366 	8.05377e-06 	0.0164184   	-4.24887e-05	2.46967e-05 	4.72877e-06 	0.000288605 	0.00052612  
8.395 	1.98771e-06 	0.00710768  	4.34618e-06 	0.00034791  	8.65959e-06 	5.4092e-05  	1.27076e-05 	0.0132806   	0.000359021 	-1.09352e-05	0.00988371  	0.00011146  	-0.000284746	6.93372e-06 	-3.98769e-05	4.99477e-06 	-0.000187019	-3.12511e-05	5.39622e-06 	3.74425e-05 	0.000130424 	0.0280359   	9.03873e-05 	0.0328757   	1.69071e-05 	0.000129792 	0.0224985   	-0.00041626 	0.000334044 	2.77664e-06 	5.13169e-06 	3.16475e-06 	-3.17743e-05	-0.000606464	1.52283e-05 	-0.000156823	0.000173977 	-0.0152453  	-3.14161e-05	0.00211194  	0.0112757   	0.000316259 	-6.52428e-05	-8.30004e-05	9.89439e-06 	-0.00424593 	1.20336e-05 	-0.000141916	0.000180534 	-0.000536175	7.64641e-06 	0.000295999 	0.0242947   	-7.78023e-07	1.23817e-05 	-2.39081e-05	4.87617e-06 	8.05719e-06 	0.00048123  	0.00885393  	8.76543e-05 	3.20054e-06 	7.11021e-05 	5.49685e-05 	0.000156973 	7.9341e-06  	0.0179148   	-4.12011e-05	1.37779e-05 	4.55088e-06 	0.000301975 	0.000509207 
8.405 	2.41926e-06 	0.00559774  	3.59542e-06 	0.000315735 	1.04324e-05 	4.86435e-05 	1.29337e-05 	0.0123043   	0.000366842 	-7.26e-05   	0.00617357  	7.64332e-05 	-0.000287562	6.66291e-06 	-8.34322e-05	4.7323e-06  	-0.000170584	-8.76485e-05	4.77669e-06 	2.67265e-06 	0.000119765 	0.0288101   	8.39429e-05 	0.0312074   	4.73622e-06 	9.68599e-05 	0.0215978   	-0.000440088	0.000313534 	2.74003e-06 	5.51326e-06 	2.83625e-06 	-5.11666e-05	-0.000613697	1.36474e-05 	-0.000136677	0.000121973 	-0.0139577  	-1.18524e-05	-0.00124518 	0.0123038   	0.000297099 	-5.41499e-05	-9.51867e-05	9.75327e-06 	-0.00269564 	1.16717e-05 	-0.0001216  	0.000185067 	-0.00215275 	7.64145e-06 	0.000258008 	0.0226605   	-9.69824e-07	1.2036e-05  	-5.46428e-05	4.23169e-06 	7.01381e-06 	0.000407329 	0.00632553  	5.61243e-05 	3.0412e-06  	7.32201e-05 	6.4505e-05  	0.000157692 	7.78386e-06 	0.0191122   	-3.80494e-05	5.44249e-06 	4.33332e-06 	0.000310036 	0.000481858 
8.415 	2.84465e-06 	0.00397965  	2.8204e-06  	0.000283676 	1.39919e-05 	4.3161e-05  	1.3018e-05  	0.0112559   	0.000371618 	-0.000131917	0.00231824  	4.20972e-05 	-0.000285486	6.31734e-06 	-0.00012948 	4.46752e-06 	-0.000151853	-0.000139878	4.21732e-06 	-2.85474e-05	0.000108872 	0.0291295   	7.54082e-05 	0.0290608   	-6.80749e-06	6.14271e-05 	0.0204776   	-0.000462336	0.000290931 	2.72474e-06 	5.94838e-06 	2.48889e-06 	-6.92208e-05	-0.000611749	1.2032e-05  	-0.000113845	6.88365e-05 	-0.0123622  	9.89141e-06 	-0.00471666 	0.0132416   	0.00027586  	-3.91111e-05	-0.000107348	9.50398e-06 	-0.0011108  	1.11911e-05 	-9.98351e-05	0.000184035 	-0.00359274 	7.54093e-06 	0.000216665 	0.0208164   	-1.02369e-06	1.15956e-05 	-8.3717e-05 	3.64098e-06 	6.02947e-06 	0.000328617 	0.00363574  	2.55543e-05 	2.94428e-06 	7.26301e-05 	7.61915e-05 	0.00016009  	7.6044e-06  	0.0200035   	-3.27692e-05	2.79139e-11 	4.08454e-06 	0.000312897 	0.000445302 
8.425 	3.25506e-06 	0.00232096  	2.04295e-06 	0.000252442 	1.88965e-05 	3.75489e-05 	1.29714e-05 	0.0102164   	0.000373073 	-0.000187727	-0.00155563 	9.83572e-06 	-0.000278279	5.90969e-06 	-0.000176112	4.19494e-06 	-0.000131039	-0.000186537	3.72687e-06 	-5.55772e-05	9.83756e-05 	0.0290218   	6.55361e-05 	0.0264928   	-1.75388e-05	2.46315e-05 	0.0191785   	-0.000481898	0.000266535 	2.73254e-06 	6.41835e-06 	2.13575e-06 	-8.47831e-05	-0.000601107	1.04223e-05 	-8.88347e-05	1.60233e-05 	-0.0104844  	3.3549e-05  	-0.00819491 	0.0141091   	0.000253319 	-2.07865e-05	-0.00011853 	9.14877e-06 	0.000469969 	1.06e-05    	-7.67712e-05	0.000177902 	-0.00480815 	7.35153e-06 	0.00017345  	0.0188188   	-9.42694e-07	1.10681e-05 	-0.000110279	3.11375e-06 	5.12771e-06 	0.000247543 	0.000873185 	-3.52066e-06	2.90509e-06 	6.93591e-05 	8.9856e-05  	0.000163644 	7.39756e-06 	0.0205882   	-2.51292e-05	-2.34708e-06	3.8138e-06  	0.000310804 	0.000401027 
8.435 	3.64278e-06 	0.000689595 	1.28464e-06 	0.000222692 	2.46881e-05 	3.17244e-05 	1.28066e-05 	0.0092627   	0.000370975 	-0.000238964	-0.00531994 	-1.90411e-05	-0.000265816	5.45409e-06 	-0.000221448	3.90996e-06 	-0.000108432	-0.000226451	3.31144e-06 	-7.78786e-05	8.88384e-05 	0.0285272   	5.51037e-05 	0.0235703   	-2.72398e-05	-1.23537e-05	0.0177439   	-0.000497762	0.000240703 	2.76434e-06 	6.90285e-06 	1.79014e-06 	-9.67822e-05	-0.00058249 	8.85721e-06 	-6.21778e-05	-3.50171e-05	-0.00835588 	5.87521e-05 	-0.0115711  	0.0149243   	0.00023023  	1.05436e-07 	-0.000127812	8.69275e-06 	0.00200687  	9.90872e-06 	-5.25674e-05	0.000167296 	-0.00575684 	7.08283e-06 	0.000129858 	0.016724    	-7.33346e-07	1.04626e-05 	-0.000133554	2.65736e-06 	4.32905e-06 	0.000166573 	-0.00187356 	-3.0615e-05 	2.91757e-06 	6.35019e-05 	0.000105218 	0.000167763 	7.16562e-06 	0.0208714   	-1.49514e-05	-1.51601e-06	3.53077e-06 	0.000304124 	0.000350725 
8.445 	4.00121e-06 	-0.000848796	5.66128e-07 	0.000195011 	3.09061e-05 	2.56279e-05 	1.25376e-05 	0.00846454  	0.000365146 	-0.000284687	-0.00884987 	-4.33486e-05	-0.000248099	4.96548e-06 	-0.000263699	3.60899e-06 	-8.4399e-05 	-0.000258704	2.97429e-06 	-9.50291e-05	8.07377e-05 	0.0276956   	4.48813e-05 	0.0203679   	-3.56711e-05	-4.8358e-05 	0.0162185   	-0.000509046	0.000213825 	2.82004e-06 	7.38061e-06 	1.46507e-06 	-0.000104274	-0.000556817	7.37324e-06 	-3.44139e-05	-8.28965e-05	-0.00601316 	8.50358e-05 	-0.0147389  	0.0157018   	0.000207295 	2.28134e-05 	-0.000134344	8.14379e-06 	0.00346029  	9.13016e-06 	-2.73949e-05	0.000152981 	-0.00640411 	6.74699e-06 	8.73452e-05 	0.0145864   	-4.05369e-07	9.78969e-06 	-0.000152866	2.27674e-06 	3.65022e-06 	8.80981e-05 	-0.00451906 	-5.5304e-05 	2.97452e-06 	5.52197e-05 	0.000121894 	0.000171813 	6.91122e-06 	0.0208633   	-2.1292e-06 	2.44912e-06 	3.24504e-06 	0.000293332 	0.000296223 
8.455 	4.32488e-06 	-0.00223335 	-9.34724e-08	0.000169888 	3.71008e-05 	1.92333e-05 	1.21793e-05 	0.00788154  	0.000355473 	-0.000324104	-0.0120284  	-6.20742e-05	-0.000225265	4.45902e-06 	-0.000301227	3.28964e-06 	-5.93746e-05	-0.000282663	2.71579e-06 	-0.000106732	7.44501e-05 	0.0265849   	3.56023e-05 	0.0169656   	-4.25835e-05	-8.22515e-05	0.014646    	-0.000515032	0.00018632  	2.89853e-06 	7.83015e-06 	1.1727e-06  	-0.000106479	-0.00052517 	6.00316e-06 	-6.07975e-06	-0.000126339	-0.00349736 	0.000111848 	-0.0175975  	0.0164514   	0.000185142 	4.65782e-05 	-0.000137387	7.5123e-06  	0.00479213  	8.2788e-06  	-1.44106e-06	0.000135824 	-0.00672394 	6.35812e-06 	4.72839e-05 	0.0124562   	2.8598e-08  	9.06093e-06 	-0.000167665	1.97426e-06 	3.10358e-06 	1.43505e-05 	-0.00698394 	-7.72334e-05	3.06777e-06 	4.47361e-05 	0.000139407 	0.000175146 	6.63731e-06 	0.0205787   	1.33574e-05 	9.37508e-06 	2.96579e-06 	0.000278996 	0.000239412 
