q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
1.375 	0.471855    	108.538     	-0.521995   	2.6465      	0.18312     	4.76572     	0.29644     	60.6464     	-0.426067   	31.204      	59.8097     	4.52066     	1.36484     	0.353885    	-0.329976   	0.2169      	2.69674     	-0.223171   	2.74399     	3.06203     	64.9832     	2.55009     	666.71      	-9.13038    	50.3738     	0.586974    	0.0162958   	61.7791     	-0.974541   	2.28664     	-0.449316   	0.307281    	33.051      	4.3973      	5.10956     	2.42507     	4.75247     	92.2863     	3.54444     	722.45      	106.97      	50.7242     	3.26293     	5.25816     	4.97936     	52.2386     	-0.355889   	2.65987     	0.849718    	64.7205     	-0.303724   	3.03574     	105.037     	0.435152    	0.35731     	0.0528271   	0.360776    	0.116931    	97.3896     	2.46311     	-0.217251   	3.07942     	3.40184     	1.91109     	-7.01957    	-0.341635   	75.8651     	5.97788     	0.932749    	-0.351847   	-0.973282   	1.38343     
1.385 	0.461803    	98.4802     	-0.503026   	2.22566     	0.334417    	5.19256     	0.314267    	55.2337     	-0.433606   	28.3573     	54.0823     	5.48498     	1.44212     	0.373595    	-0.1802     	0.32073     	3.09073     	-0.212438   	2.47734     	2.23666     	62.5709     	2.21452     	654.335     	-7.53777    	47.616      	0.68629     	0.127075    	59.3575     	-0.760031   	2.00785     	-0.422415   	0.332343    	30.7214     	4.7798      	4.47447     	2.0152      	5.42875     	84.2651     	2.94247     	717.794     	99.0124     	47.0519     	3.42725     	5.42684     	4.2929      	50.3413     	-0.330406   	2.30119     	0.864008    	58.5697     	-0.290731   	3.1851      	93.5221     	0.426385    	0.368527    	0.116771    	0.358221    	0.154043    	90.2166     	2.20612     	-0.214554   	2.4997      	2.67738     	1.74629     	-5.21203    	-0.342833   	69.1185     	5.977       	0.981874    	-0.322452   	-0.925258   	2.14758     
1.395 	0.442795    	88.1919     	-0.484285   	1.81399     	0.451231    	5.53567     	0.325016    	49.6633     	-0.46411    	25.2807     	48.2488     	6.30918     	1.4863      	0.384783    	-0.0594336  	0.404934    	3.40962     	-0.204386   	2.198       	1.46329     	59.8182     	1.88208     	636.15      	-6.13005    	44.8994     	0.758093    	0.208407    	56.5601     	-0.561966   	1.74074     	-0.398967   	0.348248    	28.0198     	5.05153     	3.82911     	1.62544     	6.00199     	75.9853     	2.35739     	704.963     	90.4025     	43.1817     	3.5549      	5.50445     	3.60294     	48.1357     	-0.306551   	1.94958     	0.857957    	52.3689     	-0.280008   	3.28598     	81.9868     	0.410401    	0.373811    	0.154536    	0.350521    	0.185141    	82.5945     	1.95336     	-0.214253   	1.95557     	1.98778     	1.58394     	-3.66717    	-0.344738   	62.4159     	5.88025     	1.00073     	-0.296872   	-0.890301   	2.82356     
1.405 	0.415694    	77.8458     	-0.465908   	1.41703     	0.533141    	5.79741     	0.32875     	44.0407     	-0.514911   	22.0388     	42.4169     	6.98838     	1.49956     	0.387645    	0.0339745   	0.470565    	3.65417     	-0.198999   	1.91078     	0.751602    	56.7709     	1.55669     	612.834     	-4.9043     	42.2731     	0.803473    	0.260475    	53.4572     	-0.380186   	1.48753     	-0.379105   	0.355336    	25.0152     	5.21494     	3.18638     	1.25981     	6.46802     	67.5964     	1.79826     	684.702     	81.3433     	39.1832     	3.64692     	5.49864     	2.92302     	45.6589     	-0.284489   	1.60994     	0.833725    	46.2195     	-0.271589   	3.3407      	70.607      	0.388058    	0.373294    	0.166531    	0.338062    	0.209778    	74.6957     	1.70744     	-0.21606    	1.45333     	1.34195     	1.42442     	-2.38677    	-0.34708    	55.8568     	5.69567     	0.99142     	-0.275388   	-0.867159   	3.40325     
1.415 	0.381538    	67.6072     	-0.447985   	1.03994     	0.58069     	5.98145     	0.325698    	38.4685     	-0.58275    	18.6969     	36.6885     	7.5211      	1.48484     	0.38258     	0.102334    	0.519092    	3.82688     	-0.19616    	1.62049     	0.109575    	53.4783     	1.24202     	585.134     	-3.85301    	39.778      	0.824104    	0.284319    	50.1216     	-0.214203   	1.25005     	-0.362825   	0.354124    	21.7811     	5.27507     	2.55842     	0.921683    	6.82511     	59.2419     	1.27318     	657.883     	72.0371     	35.1265     	3.7049      	5.41861     	2.26567     	42.9523     	-0.264335   	1.28665     	0.793754    	40.2158     	-0.265419   	3.35259     	59.5452     	0.36029     	0.367232    	0.15389     	0.321325    	0.227694    	66.6877     	1.47076     	-0.219628   	0.997907    	0.747555    	1.2681      	-1.36559    	-0.349561   	49.5288     	5.43315     	0.956774    	-0.258136   	-0.854249   	3.88132     
1.425 	0.341506    	57.6297     	-0.430558   	0.687327    	0.595354    	6.09258     	0.316249    	33.0429     	-0.663875   	15.3201     	31.158      	7.9092      	1.44567     	0.37017     	0.148519    	0.55236     	3.93187     	-0.195666   	1.33186     	-0.456553   	49.993      	0.941495    	553.843     	-2.96448    	37.4455     	0.822182    	0.281786    	46.6273     	-0.0632523  	1.02974     	-0.349989   	0.345282    	18.3929     	5.23933     	1.95634     	0.613823    	7.07403     	51.0558     	0.789189    	625.478     	62.6807     	31.08       	3.7309      	5.2747      	1.6422      	40.061      	-0.246148   	0.983477    	0.740698    	34.4433     	-0.261359   	3.3259      	48.9464     	0.328088    	0.355998    	0.118426    	0.300869    	0.238827    	58.7286     	1.24543     	-0.224563   	0.59284     	0.210902    	1.11542     	-0.591753   	-0.351865   	43.5064     	5.10407     	0.900267    	-0.245111   	-0.849707   	4.25522     
1.435 	0.296881    	48.053      	-0.413627   	0.363204    	0.579478    	6.13653     	0.300929    	27.853      	-0.75416    	11.9712     	25.9107     	8.15761     	1.38614     	0.351153    	0.17585     	0.57253     	3.97469     	-0.197235   	1.04945     	-0.94236    	46.369      	0.65821     	519.779     	-2.2235     	35.2983     	0.800348    	0.255459    	43.0475     	0.0736441   	0.827667    	-0.340339   	0.32961     	14.9265     	5.11716     	1.39002     	0.338336    	7.21786     	43.1607     	0.352095    	588.534     	53.4608     	27.1094     	3.72743     	5.0781      	1.06251     	37.0327     	-0.229942   	0.703555    	0.677349    	28.9777     	-0.259192   	3.26562     	38.9369     	0.292471    	0.340063    	0.0625719   	0.277318    	0.243296    	50.9646     	1.03325     	-0.230436   	0.240299    	-0.263116   	0.966806    	-0.0474291  	-0.353674   	37.8505     	4.72099     	0.825878    	-0.236166   	-0.851448   	4.5251      
1.445 	0.249007    	39          	-0.397151   	0.0708995   	0.536184    	6.11977     	0.280383    	22.9776     	-0.849231   	8.70972     	21.0209     	8.27409     	1.31069     	0.326399    	0.187976    	0.582019    	3.96201     	-0.200522   	0.777525    	-1.34525    	42.6615     	0.394892    	483.769     	-1.61198    	33.3501     	0.761592    	0.208566    	39.4529     	0.197608    	0.644531    	-0.333512   	0.308006    	11.4561     	4.91968     	0.867948    	0.0966764   	7.26185     	35.6652     	-0.0335683  	548.141     	44.55       	23.2767     	3.69731     	4.84048     	0.534885    	33.9168     	-0.215681   	0.449351    	0.60656     	23.8832     	-0.258639   	3.17727     	29.6222     	0.25446     	0.319984    	-0.0107021  	0.251337    	0.241396    	43.5269     	0.835717    	-0.236805   	-0.0588639  	-0.67107    	0.822782    	0.290393    	-0.354677   	32.6082     	4.29728     	0.737945    	-0.231029   	-0.857238   	4.69371     
1.455 	0.199251    	30.5751     	-0.381057   	-0.186989   	0.469257    	6.04934     	0.255355    	18.4848     	-0.944602   	5.5905      	16.5506     	8.26886     	1.224       	0.296876    	0.188736    	0.583422    	3.90145     	-0.205136   	0.519954    	-1.66443    	38.9251     	0.15386     	446.625     	-1.10983    	31.6059     	0.70916     	0.144856    	35.9104     	0.309839    	0.48067     	-0.329058   	0.281434    	8.05241     	4.65925     	0.397035    	-0.110346   	7.21318     	28.6622     	-0.364611   	505.403     	36.1031     	19.6383     	3.64367     	4.57363     	0.0658855   	30.7632     	-0.203292   	0.222647    	0.531168    	19.2123     	-0.259367   	3.06679     	21.0861     	0.21505     	0.296383    	-0.0979894  	0.223614    	0.23358     	36.5291     	0.653977    	-0.243226   	-0.305041   	-1.01099    	0.683904    	0.448949    	-0.354582   	27.8129     	3.84667     	0.641016    	-0.229313   	-0.864765   	4.76614     
1.465 	0.14896     	22.8626     	-0.365249   	-0.408643   	0.383011    	5.93262     	0.22666     	14.4301     	-1.03581    	2.66256     	12.549      	8.15417     	1.13087     	0.263617    	0.182028    	0.579444    	3.80122     	-0.210652   	0.280148    	-1.90082    	35.2135     	-0.0630117  	409.128     	-0.695636   	30.0629     	0.64644     	0.068473    	32.4813     	0.41155     	0.336078    	-0.326461   	0.250902    	4.78102     	4.3491      	-0.0174332  	-0.282553   	7.08069     	22.2278     	-0.639196   	461.41      	28.2537     	16.2446     	3.56979     	4.28907     	-0.339716   	27.621      	-0.192666   	0.0245457   	0.453916    	15.0048     	-0.26101    	2.94027     	13.3902     	0.175192    	0.269926    	-0.195557   	0.194835    	0.220436    	30.0657     	0.48882     	-0.24927    	-0.499756   	-1.28237    	0.550783    	0.45866     	-0.35313    	23.4845     	3.38294     	0.539686    	-0.230535   	-0.871714   	4.74959     
1.475 	0.0994247   	15.926      	-0.349616   	-0.593044   	0.282142    	5.77712     	0.195157    	10.8558     	-1.11855    	-0.0318531  	9.05181     	7.94393     	1.036       	0.227685    	0.171677    	0.572814    	3.66991     	-0.216637   	0.0609732   	-2.05698    	31.5774     	-0.254317   	372.009     	-0.347593   	28.7114     	0.576862    	-0.016186   	29.2205     	0.503903    	0.210427    	-0.325164   	0.217423    	1.70082     	4.00287     	-0.371855   	-0.420371   	6.87457     	16.4203     	-0.856829   	417.209     	21.1127     	13.1389     	3.47907     	3.99778     	-0.678967   	24.5379     	-0.183668   	-0.144518   	0.377383    	11.288      	-0.263177   	2.8038      	6.57402     	0.135768    	0.241306    	-0.299463   	0.165671    	0.202665    	24.2111     	0.340675    	-0.254539   	-0.645544   	-1.48606    	0.424067    	0.352027    	-0.350102   	19.6306     	2.91948     	0.438442    	-0.234132   	-0.875846   	4.65299     
1.485 	0.0518392   	9.80754     	-0.334038   	-0.739982   	0.171576    	5.59033     	0.161728    	7.79055     	-1.18882    	-2.45808    	6.08078     	7.65316     	0.943921    	0.190143    	0.161309    	0.566214    	3.51613     	-0.222656   	-0.135304   	-2.13697    	28.0645     	-0.419139   	335.937     	-0.0442159  	27.5355     	0.503789    	-0.104621   	26.1749     	0.587958    	0.103085    	-0.324588   	0.181993    	-1.13728    	3.63418     	-0.664312   	-0.524802   	6.60602     	11.2802     	-1.0183     	373.779     	14.7659     	10.3565     	3.3749      	3.70991     	-0.950706   	21.5584     	-0.176141   	-0.284744   	0.303919    	8.07678     	-0.265476   	2.66324     	0.655652    	0.0975773   	0.211219    	-0.405686   	0.136753    	0.181056    	19.0186     	0.209616    	-0.258678   	-0.745798   	-1.62423    	0.304423    	0.162499    	-0.345329   	16.2471     	2.46895     	0.341513    	-0.23949    	-0.875065   	4.48671     
1.495 	0.007273    	4.52854     	-0.318399   	-0.850037   	0.0563061   	5.3795      	0.127245    	5.24902     	-1.24301    	-4.58958    	3.64422     	7.29756     	0.858831    	0.152019    	0.154236    	0.562201    	3.34832     	-0.228299   	-0.307056   	-2.14617    	24.7179     	-0.557052   	301.501     	0.234887    	26.5142     	0.430419    	-0.192375   	23.3832     	0.66463     	0.0131506   	-0.324157   	0.14556     	-3.69134    	3.25625     	-0.894523   	-0.597381   	6.28688     	6.8299      	-1.12561    	332.009     	9.27321     	7.92437     	3.26061     	3.43445     	-1.15549    	18.7233     	-0.169914   	-0.396929   	0.235591    	5.37378     	-0.267522   	2.52411     	-4.3672     	0.0613153   	0.180344    	-0.51024    	0.108659    	0.156451    	14.5208     	0.0953712   	-0.261386   	-0.80462    	-1.70023    	0.192512    	-0.0766322  	-0.338697   	13.3199     	2.04296     	0.252736    	-0.245958   	-0.867483   	4.26214     
1.505 	-0.033357   	0.0900131   	-0.302592   	-0.924548   	-0.0587568  	5.15151     	0.0925495   	3.23233     	-1.27802    	-6.40825    	1.73734     	6.89305     	0.784474    	0.11428     	0.153362    	0.563141    	3.17446     	-0.233186   	-0.453313   	-2.09108    	21.5754     	-0.668122   	269.205     	0.508362    	25.623      	0.359694    	-0.275177   	20.8751     	0.734653    	-0.0605236  	-0.323321   	0.109009    	-5.92915    	2.88152     	-1.06375    	-0.640127   	5.92932     	3.07453     	-1.18186    	292.68      	4.66898     	5.86084     	3.13938     	3.17912     	-1.2955     	16.069      	-0.16481    	-0.482405   	0.17414     	3.1704      	-0.268957   	2.39137     	-8.51559    	0.0275683   	0.149325    	-0.6093     	0.0818954   	0.129724    	10.7299     	-0.0026597  	-0.262429   	-0.826648   	-1.71845    	0.0889684   	-0.333293   	-0.330152   	10.826      	1.65178     	0.175437    	-0.252879   	-0.851482   	3.9913      
1.515 	-0.0693074  	-3.52606    	-0.286529   	-0.965563   	-0.168934   	4.9127      	0.0584294   	1.7286      	-1.29138    	-7.90456    	0.34311     	6.4553      	0.724051    	0.0778063   	0.161095    	0.571141    	3.00185     	-0.236987   	-0.573769   	-1.97913    	18.6692     	-0.752895   	239.456     	0.792539    	24.8347     	0.294222    	-0.349073   	18.6708     	0.798563    	-0.119291   	-0.321575   	0.0731352   	-7.82859    	2.5213      	-1.17469    	-0.655485   	5.54544     	0.00301688  	-1.19111    	256.447     	0.962048    	4.17538     	3.01419     	2.95014     	-1.37437    	13.6261     	-0.160651   	-0.54298    	0.120943    	1.44763     	-0.26946    	2.26933     	-11.8275    	-0.00319623 	0.118753    	-0.699307   	0.0568903   	0.101749    	7.63928     	-0.0853737  	-0.261639   	-0.816895   	-1.68421    	-0.00562863 	-0.577594   	-0.3197     	8.73516     	1.3041      	0.112332    	-0.259606   	-0.825759   	3.68648     
1.525 	-0.100022   	-6.35509    	-0.270146   	-0.975766   	-0.269913   	4.66879     	0.0255984   	0.713933    	-1.28126    	-9.07737    	-0.566641   	5.99931     	0.680137    	0.0433694   	0.179293    	0.588001    	2.83695     	-0.239427   	-0.668763   	-1.81848    	16.0247     	-0.812366   	212.564     	1.10098     	24.121      	0.23621     	-0.410549   	16.7814     	0.856688    	-0.164677   	-0.318474   	0.038633    	-9.37784    	2.18552     	-1.2313     	-0.646265   	5.14699     	-2.41062    	-1.15824    	223.83      	-1.86282    	2.86882     	2.88774     	2.75217     	-1.397      	11.4197     	-0.157264   	-0.580859   	0.0769977   	0.17722     	-0.268756   	2.16152     	-14.3554    	-0.0306327  	0.0891552   	-0.777072   	0.0339815   	0.0733729   	5.22439     	-0.153931   	-0.258925   	-0.780578   	-1.60351    	-0.0907817  	-0.782685   	-0.30741    	7.01147     	1.00688     	0.0654575   	-0.265525   	-0.78936    	3.35983     
1.535 	-0.125142   	-8.44784    	-0.253406   	-0.958391   	-0.357866   	4.42478     	-0.00532009 	0.153618    	-1.24657    	-9.93357    	-1.02986    	5.53906     	0.654628    	0.0116161   	0.20922     	0.615166    	2.68523     	-0.240297   	-0.739244   	-1.61772    	13.661      	-0.847954   	188.736     	1.44415     	23.4532     	0.187418    	-0.456626   	15.2089     	0.909153    	-0.198335   	-0.313651   	0.00608534  	-10.5751    	1.88249     	-1.23861    	-0.615575   	4.74506     	-4.20555    	-1.08876    	195.209     	-3.84308    	1.93359     	2.76243     	2.58826     	-1.36937    	9.46799     	-0.154486   	-0.598567   	0.0429128   	-0.676956   	-0.26663    	2.07065     	-16.1641    	-0.0545171  	0.0609809   	-0.839855   	0.0134126   	0.0453934   	3.44522     	-0.209713   	-0.254273   	-0.72296    	-1.48294    	-0.166099   	-0.925461   	-0.293409   	5.61506     	0.765174    	0.0361212   	-0.270078   	-0.741707   	3.02307     
1.545 	-0.144503   	-9.86809    	-0.236309   	-0.917128   	-0.429547   	4.1849      	-0.0338063  	0.00366576  	-1.18693    	-10.4875    	-1.0927     	5.08719     	0.648705    	-0.0169428  	0.251533    	0.6537      	2.55105     	-0.239457   	-0.786721   	-1.38571    	11.5897     	-0.861453   	168.083     	1.82923     	22.8039     	0.149125    	-0.484947   	13.947      	0.955895    	-0.222005   	-0.306825   	-0.0240436  	-11.4282    	1.61875     	-1.20253    	-0.566744   	4.3498      	-5.43218    	-0.988668   	170.817     	-5.03602    	1.3543      	2.64029     	2.45984     	-1.29831    	7.78307     	-0.152168   	-0.598863   	0.0189148   	-1.15746    	-0.262929   	1.99851     	-17.3278    	-0.074743   	0.0345943   	-0.885434   	-0.00466918 	0.0185342   	2.24845     	-0.254273   	-0.247738   	-0.649202   	-1.3294     	-0.231318   	-0.987111   	-0.277879   	4.5036      	0.582135    	0.0248862   	-0.272772   	-0.682609   	2.6871      
1.555 	-0.158134   	-10.6901    	-0.218885   	-0.856011   	-0.482367   	3.95255     	-0.0594527  	0.212489    	-1.10273    	-10.7603    	-0.807846   	4.65472     	0.662834    	-0.0419388  	0.306286    	0.704258    	2.43761     	-0.236839   	-0.813192   	-1.1313     	9.81608     	-0.854983   	150.616     	2.26005     	22.1476     	0.122114    	-0.493829   	12.9813     	0.996697    	-0.237472   	-0.297809   	-0.0514098  	-11.9537    	1.39898     	-1.12964    	-0.503253   	3.97022     	-6.14999    	-0.864221   	150.75      	-5.51593    	1.10838     	2.523       	2.36685     	-1.19126    	6.37017     	-0.150175   	-0.584653   	0.00486557  	-1.31171    	-0.257563   	1.94604     	-17.9277    	-0.0913144  	0.01027     	-0.912155   	-0.0202113  	-0.00657098 	1.56991     	-0.289284   	-0.239447   	-0.564228   	-1.14999    	-0.286319   	-0.953499   	-0.261048   	3.63384     	0.458969    	0.031578    	-0.2732     	-0.612255   	2.36181     
1.565 	-0.166243   	-10.996     	-0.201201   	-0.779299   	-0.514451   	3.73034     	-0.0819691  	0.722756    	-0.995056   	-10.7787    	-0.232696   	4.25087     	0.696773    	-0.0631465  	0.372958    	0.767084    	2.34694     	-0.232444   	-0.821069   	-0.863147   	8.33819     	-0.830931   	136.262     	2.73713     	21.462      	0.106673    	-0.482302   	12.2905     	1.03122     	-0.246518   	-0.286514   	-0.0757875  	-12.1761    	1.22595     	-1.02693    	-0.428655   	3.61403     	-6.4253     	-0.721781   	134.965     	-5.37092    	1.16694     	2.41187     	2.30775     	-1.056      	5.22814     	-0.148393   	-0.558903   	0.00029153  	-1.19041    	-0.250514   	1.91329     	-18.0491    	-0.104336   	-0.0118079  	-0.918955   	-0.0332514  	-0.0293939  	1.33735     	-0.316485   	-0.229588   	-0.472606   	-0.951809   	-0.33114    	-0.815356   	-0.243186   	2.96294     	0.395012    	0.0553202   	-0.271047   	-0.531206   	2.05581     
