q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
8.905 	1.46343e-07 	5.05341e-05 	-0.00135854 	-0.00392713 	3.08041e-06 	-0.000102494	0.000215287 	0.000123853 	-9.83364e-05	-1.05613e-06	0.00627484  	9.21094e-05 	0.000520195 	-0.00608112 	0.000150105 	-8.02896e-07	0.000180781 	-2.42137e-05	-2.20918e-07	-0.000100307	2.06971e-05 	0.0166934   	0.011893    	0.000187189 	0.102463    	0.0012007   	-0.00747397 	5.48689e-05 	-0.000127154	1.11446e-06 	0.0121092   	6.7e-05     	4.4025e-06  	0.0012988   	0.00243244  	-0.000109335	0.000122965 	-6.08884e-06	-3.92652e-05	-0.0299616  	0.00559381  	-0.000142317	-5.93167e-06	0.0061992   	1.73086e-06 	0.000406549 	5.28584e-05 	2.26992e-06 	0.00334544  	1.94819e-06 	8.41114e-05 	0.000369834 	0.00417458  	1.45792e-06 	3.671e-06   	0.000199363 	-3.85728e-08	-2.36422e-06	-5.96628e-05	3.86738e-06 	0.000120656 	0.000136986 	0.000182236 	0.00067607  	-9.02132e-07	0.00704637  	9.5254e-05  	0.000137629 	-1.48914e-06	2.5983e-05  	0.000236751 	-6.73533e-05
8.915 	2.40677e-07 	7.76303e-05 	0.00111134  	-0.00337973 	3.14245e-06 	-0.00011194 	0.000241006 	0.000113225 	-5.74947e-05	-8.50362e-07	0.00829902  	0.000105113 	0.00106829  	-0.00630432 	0.000150659 	-8.49445e-07	0.000207885 	-5.78464e-06	-7.24318e-09	-8.98026e-05	6.10116e-05 	0.0180686   	0.01261     	0.000178832 	0.122252    	0.00116068  	-0.00766121 	5.61488e-05 	-0.000132382	1.4953e-06  	0.0124801   	7.6586e-05  	4.73925e-06 	0.00125713  	0.00246165  	-0.000124447	9.48772e-05 	1.55797e-05 	1.32366e-05 	-0.0183091  	0.00459834  	-0.000107161	1.55775e-05 	0.00628988  	1.56801e-06 	0.000410415 	8.29909e-05 	4.82325e-05 	0.00253783  	1.54517e-06 	9.57824e-05 	0.000368206 	0.00456527  	1.45101e-06 	3.86863e-06 	0.000223671 	3.8365e-07  	-2.2433e-06 	-5.9558e-05 	4.32166e-06 	0.000147622 	0.00013666  	0.000183157 	0.000627497 	-1.21615e-06	0.00929938  	8.22571e-05 	0.000134493 	-1.50183e-06	4.25774e-05 	0.000253543 	-4.99834e-05
8.925 	2.97751e-07 	0.0001043   	0.00334933  	-0.00284135 	3.13214e-06 	-0.000118746	0.000260826 	9.99078e-05 	-1.6383e-05 	-6.56409e-07	0.00990211  	0.00011715  	0.00158628  	-0.00669439 	0.000145222 	-9.10571e-07	0.000230186 	1.18343e-05 	1.35872e-07 	-7.63137e-05	0.00010074  	0.019039    	0.012678    	0.000168052 	0.137077    	0.00110599  	-0.00785508 	5.68891e-05 	-0.000139433	1.86692e-06 	0.0124946   	8.48567e-05 	4.9207e-06  	0.00121926  	0.00245625  	-0.000140317	6.61453e-05 	3.53448e-05 	6.07699e-05 	-0.00592414 	0.00351976  	-7.20473e-05	3.59774e-05 	0.0063257   	1.38095e-06 	0.000408583 	0.000112416 	9.22813e-05 	0.00174922  	1.11344e-06 	0.000107078 	0.000359395 	0.00469798  	1.41867e-06 	3.98855e-06 	0.000244304 	7.67837e-07 	-2.13015e-06	-5.75917e-05	4.67843e-06 	0.000172948 	0.000136213 	0.000178769 	0.000585648 	-1.56466e-06	0.0111127   	6.51403e-05 	0.00012996  	-1.48294e-06	5.66263e-05 	0.000265195 	-3.26217e-05
8.935 	3.12311e-07 	0.000129709 	0.00529928  	-0.00235376 	3.04499e-06 	-0.000122959	0.000274309 	8.41202e-05 	2.38033e-05 	-4.83283e-07	0.011036    	0.000127704 	0.00205501  	-0.00726284 	0.000133219 	-9.88519e-07	0.000247072 	2.78516e-05 	2.01519e-07 	-6.03093e-05	0.000139031 	0.0195666   	0.0120802   	0.000154795 	0.146157    	0.00103747  	-0.00807827 	5.69066e-05 	-0.000148645	2.21474e-06 	0.0121371   	9.14727e-05 	4.9409e-06  	0.00118168  	0.0024034   	-0.000156933	3.74585e-05 	5.24759e-05 	0.000101946 	0.00668305  	0.00237125  	-3.81684e-05	5.44984e-05 	0.00629971  	1.17071e-06 	0.000401215 	0.000140298 	0.000133228 	0.000972461 	6.61066e-07 	0.000117547 	0.00034366  	0.00455685  	1.35509e-06 	4.02261e-06 	0.000260635 	1.0992e-06  	-2.03323e-06	-5.40238e-05	4.92327e-06 	0.000195821 	0.000135317 	0.00016947  	0.000546678 	-1.94252e-06	0.0124225   	4.41002e-05 	0.000123905 	-1.43561e-06	6.74541e-05 	0.000271631 	-1.61269e-05
8.945 	2.80926e-07 	0.00015309  	0.00691786  	-0.0019563  	2.87903e-06 	-0.000124655	0.000281222 	6.61833e-05 	6.1927e-05  	-3.38104e-07	0.0116711   	0.000136317 	0.0024574   	-0.00801089 	0.000114311 	-1.08472e-06	0.000258129 	4.15292e-05 	1.86196e-07 	-4.23426e-05	0.000175089 	0.0196273   	0.0108251   	0.000139104 	0.148928    	0.000956493 	-0.00834828 	5.60765e-05 	-0.00016019 	2.52514e-06 	0.0114038   	9.61742e-05 	4.79936e-06 	0.00114114  	0.00229034  	-0.000174212	9.49962e-06 	6.63506e-05 	0.000135629 	0.0189971   	0.00117038  	-6.6054e-06 	7.0444e-05  	0.00620851  	9.39148e-07 	0.000388585 	0.000165877 	0.000170004 	0.000201766 	1.9644e-07  	0.000126824 	0.00032148  	0.00413735  	1.25592e-06 	3.96521e-06 	0.000272164 	1.36561e-06 	-1.95948e-06	-4.91478e-05	5.04548e-06 	0.000215495 	0.000133656 	0.000155777 	0.00050719  	-2.34281e-06	0.0131834   	1.94894e-05 	0.000116261 	-1.36365e-06	7.4532e-05  	0.000272986 	-1.29207e-06
8.955 	2.0209e-07  	0.000173767 	0.00817576  	-0.00168437 	2.63489e-06 	-0.000123938	0.000281537 	4.65189e-05 	9.69489e-05 	-2.25952e-07	0.0117974   	0.000142612 	0.00277896  	-0.0089292  	8.84109e-05 	-1.19969e-06	0.000263159 	5.22107e-05 	8.98588e-08 	-2.3032e-05 	0.000208197 	0.0192122   	0.00894711  	0.000121119 	0.145062    	0.000864855 	-0.00867662 	5.43402e-05 	-0.00017406 	2.78589e-06 	0.0103031   	9.87909e-05 	4.50111e-06 	0.00109475  	0.00210506  	-0.00019199 	-1.70706e-05	7.64733e-05 	0.000160969 	0.0305154   	-6.11708e-05	2.17099e-05 	8.32155e-05 	0.00605248  	6.88887e-07 	0.000371075 	0.000188491 	0.000201694 	-0.000566763	-2.7194e-07 	0.000134635 	0.00029353  	0.00344667  	1.11847e-06 	3.81346e-06 	0.000278538 	1.55797e-06 	-1.91406e-06	-4.32802e-05	5.03844e-06 	0.000231314 	0.00013094  	0.000138301 	0.000464324 	-2.75699e-06	0.0133699   	-8.18899e-06	0.000107022 	-1.27133e-06	7.74945e-05 	0.000269592 	1.11839e-05 
8.965 	7.62663e-08 	0.000191166 	0.0090583   	-0.00156803 	2.31571e-06 	-0.000120936	0.00027543  	2.56404e-05 	0.000127963 	-1.49825e-07	0.0114251   	0.000146297 	0.00300825  	-0.009998   	5.57025e-05 	-1.33292e-06	0.000262183 	5.93451e-05 	-8.41626e-08	-3.03971e-06	0.000237729 	0.0183271   	0.00650486  	0.000101079 	0.134482    	0.000764726 	-0.00906838 	5.17091e-05 	-0.000190064	2.9865e-06  	0.00885556  	9.92478e-05 	4.05642e-06 	0.00104014  	0.00183682  	-0.000210029	-4.1629e-05 	8.24896e-05 	0.000177427 	0.0407652   	-0.0012981  	4.60231e-05 	9.23315e-05 	0.00583583  	4.23328e-07 	0.000349157 	0.000207597 	0.00022756  	-0.00133474 	-7.35659e-07	0.000140814 	0.000260658 	0.00250364  	9.4185e-07  	3.56733e-06 	0.000279562 	1.67047e-06 	-1.90015e-06	-3.67487e-05	4.89977e-06 	0.000242735 	0.000126921 	0.000117731 	0.000415832 	-3.17519e-06	0.0129774   	-3.82916e-05	9.62543e-05 	-1.16314e-06	7.61492e-05 	0.000261969 	2.07205e-05 
8.975 	-9.41515e-08	0.000204835 	0.00956551  	-0.0016309  	1.92704e-06 	-0.000115793	0.000263269 	4.1407e-06  	0.000154224 	-1.10671e-07	0.0105843   	0.000147175 	0.00313719  	-0.0111876  	1.66383e-05 	-1.4829e-06 	0.000255444 	6.25075e-05 	-3.29373e-07	1.69502e-05 	0.000263171 	0.0169928   	0.00357983  	7.93123e-05 	0.117362    	0.000658538 	-0.009522   	4.82656e-05 	-0.00020784 	3.11856e-06 	0.00709363  	9.75676e-05 	3.48041e-06 	0.000975494 	0.00147682  	-0.00022802 	-6.36045e-05	8.41952e-05 	0.000184793 	0.0493192   	-0.00251223 	6.57785e-05 	9.74444e-05 	0.00556641  	1.46561e-07 	0.00032338  	0.000222789 	0.00024706  	-0.00210126 	-1.18659e-06	0.0001453   	0.000223856 	0.00133814  	7.27082e-07 	3.22962e-06 	0.000275203 	1.70072e-06 	-1.9189e-06 	-2.98817e-05	4.63139e-06 	0.000249343 	0.000121397 	9.48068e-05 	0.000360109 	-3.58654e-06	0.0120218   	-7.00517e-05	8.40896e-05 	-1.04362e-06	7.04805e-05 	0.000250794 	2.68747e-05 
8.985 	-3.04952e-07	0.000214447 	0.00971164  	-0.00188921 	1.47657e-06 	-0.00010867 	0.000245601 	-1.73241e-05	0.000175173 	-1.0751e-07 	0.00932333  	0.000145152 	0.00316129  	-0.0124596  	-2.80675e-05	-1.64709e-06	0.000243392 	6.14145e-05 	-6.3644e-07 	3.62541e-05 	0.000284123 	0.0152441   	0.000273497 	5.62312e-05 	0.0941224   	0.000548886 	-0.0100294  	4.41591e-05 	-0.000226861	3.17595e-06 	0.00506058  	9.3869e-05  	2.79246e-06 	0.000899663 	0.00101862  	-0.000245594	-8.24917e-05	8.15397e-05 	0.000183182 	0.0558085   	-0.00367342 	8.06326e-05 	9.83508e-05 	0.00525545  	-1.36737e-07	0.000294354 	0.000233805 	0.000259861 	-0.00286272 	-1.6171e-06 	0.000148139 	0.000184223 	-9.96718e-06	4.77032e-07 	2.80588e-06 	0.000265588 	1.6497e-06  	-1.96944e-06	-2.29967e-05	4.23941e-06 	0.000250865 	0.000114232 	7.02957e-05 	0.000296202 	-3.97952e-06	0.010539    	-0.000102601	7.07279e-05 	-9.17179e-07	6.06453e-05 	0.000236881 	2.93543e-05 
8.995 	-5.50279e-07	0.000219807 	0.00952416  	-0.00235118 	9.73947e-07 	-9.97413e-05	0.000223128 	-3.80545e-05	0.000190448 	-1.37636e-07	0.00770764  	0.000140231 	0.00307969  	-0.0137677  	-7.74591e-05	-1.82203e-06	0.000226667 	5.59348e-05 	-9.93624e-07	5.42112e-05 	0.00030031  	0.0131285   	-0.00329619 	3.23172e-05 	0.0654145   	0.000438413 	-0.0105764  	3.95986e-05 	-0.00024646 	3.15503e-06 	0.00280937  	8.83606e-05 	2.01549e-06 	0.000812158 	0.000458667 	-0.000262331	-9.78632e-05	7.46246e-05 	0.00017303  	0.0599346   	-0.00475065 	9.04584e-05 	9.4998e-05  	0.00491699  	-4.2143e-07 	0.000262732 	0.000240535 	0.000265845 	-0.0036129  	-2.0202e-06 	0.000149472 	0.000142927 	-0.00149225 	1.96327e-07 	2.30424e-06 	0.000251003 	1.52166e-06 	-2.04895e-06	-1.63902e-05	3.73386e-06 	0.000247174 	0.000105354 	4.49688e-05 	0.000223785 	-4.34242e-06	0.00858341  	-0.000134997	5.64303e-05 	-7.8793e-07 	4.69632e-05 	0.000221139 	2.80255e-05 
9.005 	-8.22867e-07	0.000220852 	0.00904232  	-0.00301668 	4.30316e-07 	-8.919e-05  	0.000196679 	-5.73297e-05	0.000199894 	-1.96874e-07	0.00581676  	0.000132511 	0.00289515  	-0.0150599  	-0.000130368	-2.00342e-06	0.00020607  	4.60936e-05 	-1.3873e-06 	7.02043e-05 	0.000311582 	0.0107043   	-0.00699895 	8.10531e-06 	0.0320949   	0.000329715 	-0.0111434  	3.4842e-05  	-0.000265859	3.05463e-06 	0.000401032 	8.13316e-05 	1.17513e-06 	0.000713156 	-0.000203424	-0.000277785	-0.00010938 	6.36962e-05 	0.000155066 	0.0614768   	-0.00571324 	9.53422e-05 	8.74834e-05 	0.00456731  	-7.02088e-07	0.000229193 	0.000243018 	0.0002651   	-0.00434314 	-2.38974e-06	0.000149527 	0.000101165 	-0.00305359 	-1.08832e-07	1.73509e-06 	0.000231879 	1.32382e-06 	-2.15286e-06	-1.03287e-05	3.12831e-06 	0.000238293 	9.47668e-05 	1.95768e-05 	0.000143111 	-4.66376e-06	0.00622559  	-0.000166252	4.15105e-05 	-6.59557e-07	2.99001e-05 	0.000204537 	2.29133e-05 
9.015 	-1.11432e-06	0.000217646 	0.0083152   	-0.0038772  	-1.41994e-07	-7.72088e-05	0.000167182 	-7.44319e-05	0.00020356  	-2.79885e-07	0.00374139  	0.000122182 	0.00261383  	-0.0162804  	-0.00018545 	-2.18632e-06	0.000182538 	3.20717e-05 	-1.80251e-06	8.3679e-05  	0.000317911 	0.00803902  	-0.0106968  	-1.58338e-05	-0.00480608 	0.000225228 	-0.0117066  	3.01827e-05 	-0.0002842  	2.87611e-06 	-0.00209725 	7.3139e-05  	2.98752e-07 	0.00060347  	-0.000964615	-0.000291492	-0.000116798	4.91336e-05 	0.00013029  	0.0602984   	-0.00653209 	9.55722e-05 	7.60502e-05 	0.00422414  	-9.73155e-07	0.000194423 	0.000241433 	0.000257917 	-0.0050426  	-2.72051e-06	0.000148597 	6.01216e-05 	-0.00463432 	-4.30922e-07	1.11081e-06 	0.000208778 	1.06601e-06 	-2.27506e-06	-5.04091e-06	2.43937e-06 	0.000224391 	8.25488e-05 	-5.1718e-06 	5.4937e-05  	-4.93274e-06	0.00354977  	-0.00019537 	2.63247e-05 	-5.3523e-07 	1.00465e-05 	0.000188065 	1.41972e-05 
9.025 	-1.41545e-06	0.00021037  	0.00739952  	-0.00491608 	-7.29926e-07	-6.39986e-05	0.000135628 	-8.86713e-05	0.00020169  	-3.80518e-07	0.00157983  	0.000109514 	0.002245    	-0.0173713  	-0.000241234	-2.36527e-06	0.000157096 	1.41986e-05 	-2.22363e-06	9.41603e-05 	0.000319387 	0.00520635  	-0.0142491  	-3.89146e-05	-0.0441224  	0.000127143 	-0.0122387  	2.59334e-05 	-0.000300582	2.6232e-06  	-0.00461426 	6.4192e-05  	-5.8547e-07 	0.000484484 	-0.00181835 	-0.000302998	-0.000119979	3.14318e-05 	9.9923e-05  	0.0563482   	-0.00718104 	9.16192e-05 	6.10769e-05 	0.00390586  	-1.22914e-06	0.000159097 	0.000236092 	0.000244769 	-0.00569868 	-3.0084e-06 	0.000147029 	2.09286e-05 	-0.00617257 	-7.61398e-07	4.45284e-07 	0.000182373 	7.6019e-07  	-2.40821e-06	-7.11392e-07	1.68606e-06 	0.00020578  	6.88537e-05 	-2.86302e-05	-3.95657e-05	-5.13968e-06	0.000650509 	-0.000221379	1.12585e-05 	-4.17538e-07	-1.19077e-05	0.000172694 	2.19983e-06 
9.035 	-1.7166e-06 	0.000199315 	0.00635714  	-0.00610907 	-1.32013e-06	-4.97677e-05	0.000103039 	-9.94119e-05	0.000194706 	-4.92166e-07	-0.000565857	9.48431e-05 	0.00180069  	-0.0182751  	-0.000296167	-2.53457e-06	0.000130826 	-7.05957e-06	-2.63495e-06	0.000101267 	0.000316208 	0.00228397  	-0.0175175  	-6.05574e-05	-0.0845958  	3.73216e-05 	-0.0127106  	2.2409e-05  	-0.000314103	2.30184e-06 	-0.00707703 	5.49338e-05 	-1.44959e-06	0.000358072 	-0.00275458 	-0.000311875	-0.000118887	1.11819e-05 	6.5366e-05  	0.0496606   	-0.00763805 	8.41119e-05 	4.30629e-05 	0.00363062  	-1.46482e-06	0.000123865 	0.000227419 	0.00022629  	-0.00629759 	-3.25042e-06	0.000145192 	-1.53707e-05	-0.0076067  	-1.09105e-06	-2.46502e-07	0.000153423 	4.19911e-07 	-2.54407e-06	2.52371e-06 	8.89178e-07 	0.000182898 	5.39062e-05 	-5.02302e-05	-0.000138914	-5.27642e-06	-0.00237092 	-0.000243364	-3.28783e-06	-3.08463e-07	-3.52018e-05	0.000159333 	-1.26288e-05
9.045 	-2.008e-06  	0.000184863 	0.00525244  	-0.00742513 	-1.8994e-06 	-3.47319e-05	7.04312e-05 	-0.000106095	0.000183191 	-6.0813e-07 	-0.00259385 	7.85618e-05 	0.00129516  	-0.0189371  	-0.000348676	-2.68844e-06	0.000104818 	-3.1117e-05 	-3.02131e-06	0.00010472  	0.000308665 	-0.000649337	-0.0203715  	-8.02099e-05	-0.124922   	-4.27733e-05	-0.0130929  	1.9909e-05  	-0.0003239  	1.91991e-06 	-0.00941325 	4.58227e-05 	-2.26686e-06	0.000226495 	-0.00375994 	-0.000317741	-0.000113596	-1.09525e-05	2.81442e-05 	0.0403513   	-0.0078864  	7.38054e-05 	2.26091e-05 	0.00341545  	-1.67539e-06	8.93358e-05 	0.00021593  	0.000203251 	-0.00682486 	-3.44478e-06	0.000143463 	-4.78566e-05	-0.00887783 	-1.41039e-06	-9.48966e-07	0.000122752 	5.97434e-08 	-2.67392e-06	4.57937e-06 	7.0523e-08  	0.000156293 	3.79965e-05 	-6.9496e-05 	-0.000241423	-5.33665e-06	-0.00541026 	-0.000260509	-1.69143e-05	-2.09391e-07	-5.90358e-05	0.000148793 	-2.97318e-05
9.055 	-2.28014e-06	0.000167473 	0.00414967  	-0.00882746 	-2.4551e-06 	-1.91139e-05	3.87812e-05 	-0.000108262	0.000167851 	-7.2197e-07 	-0.00440661 	6.10993e-05 	0.000744377 	-0.0193074  	-0.000397216	-2.82133e-06	8.01294e-05 	-5.72897e-05	-3.36871e-06	0.000104355 	0.000297131 	-0.00351639 	-0.0226926  	-9.73674e-05	-0.163799   	-0.000112122	-0.013357   	1.87004e-05 	-0.000329186	1.48699e-06 	-0.0115535  	3.73117e-05 	-3.01264e-06	9.22828e-05 	-0.00481801 	-0.000320282	-0.000104283	-3.42601e-05	-1.01503e-05	0.0286116   	-0.00791564 	6.15474e-05 	3.96069e-07 	0.00327542  	-1.85668e-06	5.60616e-05 	0.000202213 	0.000176523 	-0.00726605 	-3.59091e-06	0.000142201 	-7.57618e-05	-0.00993223 	-1.71001e-06	-1.64642e-06	9.12151e-05 	-3.05347e-07	-2.78889e-06	5.42232e-06 	-7.47813e-07	0.000126612 	2.14711e-05 	-8.6054e-05 	-0.000345322	-5.31626e-06	-0.00836416 	-0.000272117	-2.92372e-05	-1.21147e-07	-8.2601e-05 	0.000141756 	-4.84693e-05
9.065 	-2.52412e-06	0.00014766  	0.00311032  	-0.0102747  	-2.97556e-06	-3.14334e-06	8.99623e-06 	-0.000105575	0.000149495 	-8.27825e-07	-0.00591472 	4.29079e-05 	0.000165395 	-0.0193429  	-0.000440333	-2.92808e-06	5.77433e-05 	-8.48197e-05	-3.66482e-06	0.000100117 	0.000282044 	-0.00624426 	-0.0243794  	-0.000111592	-0.199974   	-0.000170183	-0.0134769  	1.90007e-05 	-0.00032929 	1.0139e-06  	-0.0134338  	2.98288e-05 	-3.66522e-06	-4.18895e-05	-0.00590979 	-0.000319267	-9.12279e-05	-5.80088e-05	-4.79159e-05	0.0146999   	-0.00772245 	4.82401e-05 	-2.28408e-05	0.00322291  	-2.00531e-06	2.45298e-05 	0.000186898 	0.000147052 	-0.00760736 	-3.6894e-06 	0.000141727 	-9.84943e-05	-0.0107235  	-1.98101e-06	-2.32358e-06	5.96768e-05 	-6.60606e-07	-2.88041e-06	5.06992e-06 	-1.5442e-06 	9.45698e-05 	4.72193e-06 	-9.96387e-05	-0.00044886 	-5.21351e-06	-0.0111339  	-0.000277651	-3.9904e-05 	-4.40557e-08	-0.000105111	0.000138741 	-6.81456e-05
9.075 	-2.73193e-06	0.000125979 	0.00219067  	-0.0117224  	-3.45045e-06	1.29439e-05 	-1.81152e-05	-9.7829e-05 	0.00012899  	-9.20695e-07	-0.00704052 	2.44465e-05 	-0.000424232	-0.0190096  	-0.000476714	-3.0042e-06 	3.85308e-05 	-0.000112902	-3.89944e-06	9.20703e-05 	0.00026389  	-0.00876672 	-0.0253511  	-0.000122528	-0.232288   	-0.000216898	-0.0134306  	2.09641e-05 	-0.000323689	5.12424e-07 	-0.0149971  	2.37576e-05 	-4.20655e-06	-0.000173329	-0.00701414 	-0.000314559	-7.48012e-05	-8.14717e-05	-8.36005e-05	-0.00106931 	-0.00731113 	3.48022e-05 	-4.63377e-05	0.00326686  	-2.11876e-06	-4.84649e-06	0.000170636 	0.000115819 	-0.00783627 	-3.74196e-06	0.000142302 	-0.000115655	-0.0112146  	-2.21533e-06	-2.966e-06  	2.89802e-05 	-9.92076e-07	-2.94056e-06	3.58723e-06 	-2.29818e-06	6.0934e-05  	-1.18267e-05	-0.000110095	-0.000550408	-5.0292e-06 	-0.0136293  	-0.000276744	-4.8608e-05 	2.19683e-08 	-0.00012583 	0.000140089 	-8.80366e-05
9.085 	-2.89674e-06	0.000103003 	0.00143961  	-0.0131242  	-3.87104e-06	2.89067e-05 	-4.1867e-05 	-8.49698e-05	0.000107232 	-9.96663e-07	-0.00772117 	6.16481e-06 	-0.00100709 	-0.0182835  	-0.000505233	-3.04601e-06	2.32175e-05 	-0.000140715	-4.06488e-06	8.03855e-05 	0.000243184 	-0.0110264  	-0.0255506  	-0.000129919	-0.259722   	-0.00025269 	-0.0132012  	2.46703e-05 	-0.000312033	-5.1562e-09 	-0.0161959  	1.942e-05   	-4.62277e-06	-0.000299449	-0.00810847 	-0.000306132	-5.54585e-05	-0.000103953	-0.000115756	-0.0183367  	-0.00669389 	2.21308e-05 	-6.93296e-05	0.0034123   	-2.19558e-06	-3.1735e-05 	0.000154068 	8.38104e-05 	-0.00794219 	-3.75134e-06	0.000144115 	-0.000127045	-0.0113794  	-2.40611e-06	-3.56052e-06	-7.87079e-08	-1.28714e-06	-2.96243e-06	1.08248e-06 	-2.99111e-06	2.64978e-05 	-2.77321e-05	-0.000117376	-0.000648543	-4.76667e-06	-0.0157712  	-0.000269228	-5.51009e-05	7.73252e-08 	-0.000144102	0.000145939 	-0.000107419
9.095 	-3.01315e-06	7.93061e-05 	0.000896745 	-0.0144339  	-4.23045e-06	4.45e-05    	-6.17146e-05	-6.70955e-05	8.51059e-05 	-1.05306e-06	-0.00791131 	-1.15102e-05	-0.00156651 	-0.0171523  	-0.000524996	-3.05084e-06	1.23556e-05 	-0.000167446	-4.1562e-06 	6.53379e-05 	0.000220453 	-0.0129767  	-0.024947   	-0.000133613	-0.281424   	-0.000278428	-0.0127778  	3.01154e-05 	-0.00029417 	-5.26445e-07	-0.0169932  	1.70615e-05 	-4.90468e-06	-0.000417883	-0.00916937 	-0.00029407 	-3.37267e-05	-0.000124811	-0.000143089	-0.0367115  	-0.00589083 	1.10649e-05 	-9.10771e-05	0.00365992  	-2.23533e-06	-5.58868e-05	0.000137806 	5.19822e-05 	-0.00791699 	-3.7212e-06 	0.000147267 	-0.000132672	-0.0112038  	-2.54791e-06	-4.09565e-06	-2.67748e-05	-1.535e-06  	-2.94042e-06	-2.29882e-06	-3.60675e-06	-7.94214e-06	-4.25488e-05	-0.000121539	-0.000742121	-4.43182e-06	-0.0174951  	-0.000255138	-5.92034e-05	1.2262e-07  	-0.000159369	0.000156228 	-0.000125596
9.105 	-3.07737e-06	5.54419e-05 	0.000590949 	-0.0156064  	-4.52385e-06	5.94772e-05 	-7.72684e-05	-4.44608e-05	6.34547e-05 	-1.08858e-06	-0.00758494 	-2.81876e-05	-0.0020871  	-0.0156161  	-0.000535373	-3.01716e-06	6.3038e-06  	-0.000192321	-4.17136e-06	4.72952e-05 	0.00019622  	-0.0145832  	-0.0235369  	-0.000133574	-0.296751   	-0.000295384	-0.0121569  	3.72081e-05 	-0.000270158	-1.03933e-06	-0.0173638  	1.68385e-05 	-5.04787e-06	-0.000526589	-0.0101734  	-0.000278574	-1.01899e-05	-0.000143481	-0.000164506	-0.0557845  	-0.00492959 	2.35247e-06 	-0.000110892	0.00400591  	-2.23871e-06	-7.7138e-05 	0.000122404 	2.12328e-05 	-0.00775549 	-3.65596e-06	0.000151767 	-0.000132743	-0.0106866  	-2.63702e-06	-4.56189e-06	-5.04753e-05	-1.72705e-06	-2.87051e-06	-6.38097e-06	-4.13171e-06	-4.16089e-05	-5.58437e-05	-0.000122733	-0.000830327	-4.0329e-06 	-0.0187528  	-0.000234715	-6.08131e-05	1.58552e-07 	-0.00017119 	0.000170688 	-0.000141928
9.115 	-3.08728e-06	3.19309e-05 	0.000539348 	-0.0165995  	-4.74848e-06	7.3593e-05  	-8.83015e-05	-1.74726e-05	4.30456e-05 	-1.10328e-06	-0.00673663 	-4.35229e-05	-0.00255527 	-0.0136876  	-0.000536024	-2.94464e-06	5.21458e-06 	-0.000214633	-4.11129e-06	2.67048e-05 	0.000170992 	-0.0158243  	-0.0213446  	-0.000129878	-0.305279   	-0.000305169	-0.0113423  	4.57692e-05 	-0.000240267	-1.53234e-06	-0.0172951  	1.88103e-05 	-5.05286e-06	-0.00062393 	-0.0110977  	-0.000259958	1.45256e-05 	-0.000159492	-0.000179149	-0.0751418  	-0.00384468 	-3.3783e-06 	-0.000128159	0.0044419   	-2.2075e-06 	-9.54066e-05	0.000108344 	-7.62485e-06	-0.00745579 	-3.56065e-06	0.000157527 	-0.00012765 	-0.00983956 	-2.67154e-06	-4.95192e-06	-7.06568e-05	-1.8572e-06 	-2.75041e-06	-1.0966e-05 	-4.55588e-06	-7.37663e-05	-6.72122e-05	-0.000121193	-0.000912703	-3.58035e-06	-0.0195143  	-0.000208407	-5.99097e-05	1.8581e-07  	-0.000179257	0.000188851 	-0.00015585 
