q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
8.305 	-2.95279e-07	3.51731e-05 	0.00480295  	0.0376894   	1.30633e-06 	-0.00021305 	0.000550428 	-0.000163298	0.000419411 	7.16234e-06 	-0.0207056  	9.43046e-05 	0.0100969   	0.0104571   	-3.57274e-05	3.65685e-06 	0.000302211 	-0.000138605	6.21294e-06 	0.000245765 	0.000156804 	0.0104296   	0.004221    	-7.89998e-05	0.391614    	0.00411769  	0.0228749   	-0.000148111	0.000315824 	1.02996e-05 	-0.0118561  	0.000127213 	9.64835e-06 	0.00348799  	0.010365    	0.00023449  	0.000325063 	0.000730863 	0.000124889 	0.183081    	0.0201461   	0.000332893 	0.000641455 	0.0266722   	1.091e-05   	0.000187686 	-0.000138539	0.000164929 	-0.00043762 	1.92105e-06 	5.47086e-05 	-0.000492798	0.0321684   	1.30809e-05 	1.42792e-05 	0.000225894 	5.61791e-06 	4.28058e-06 	-4.29102e-05	1.489e-06   	2.17556e-05 	-7.51926e-05	0.000713989 	0.00239072  	4.66626e-06 	0.0238592   	0.000284038 	0.00021231  	5.7963e-06  	-8.70246e-05	1.9e-06     	0.000628717 
8.315 	3.5355e-07  	9.58653e-05 	0.00637872  	0.0366625   	1.40751e-06 	-0.000207564	0.000570609 	-0.000162291	0.000435846 	8.94508e-06 	-0.0198977  	6.80202e-05 	0.0107254   	0.0117308   	-8.03035e-06	2.76642e-06 	0.000284511 	-0.000106193	6.41504e-06 	0.000258697 	0.000128986 	0.0103037   	0.00489284  	-9.64252e-05	0.403137    	0.00437473  	0.0250505   	-0.000111131	0.00030419  	9.93962e-06 	-0.0121892  	0.000122213 	1.03572e-05 	0.00389991  	0.00720377  	0.000262086 	0.00034087  	0.00072157  	0.000124722 	0.19695     	0.0230655   	0.000350079 	0.000661034 	0.0271819   	1.08124e-05 	0.000207341 	-0.000146936	0.00017411  	0.00118866  	1.78976e-06 	4.92088e-05 	-0.00047759 	0.0339555   	1.36478e-05 	1.55698e-05 	0.000232477 	5.92355e-06 	4.53911e-06 	-6.12442e-05	1.96837e-06 	-2.49726e-05	-4.28339e-05	0.000733501 	0.00258342  	3.84619e-06 	0.0233302   	0.000290659 	0.000251615 	6.50128e-06 	-0.000107518	1.0855e-05  	0.000695472 
8.325 	1.06653e-06 	0.000149285 	0.00743922  	0.0348491   	1.52459e-06 	-0.000198766	0.000576858 	-0.0001645  	0.000441799 	1.06624e-05 	-0.0188295  	4.08207e-05 	0.011232    	0.0128344   	1.9909e-05  	1.92419e-06 	0.000260018 	-7.14842e-05	6.57205e-06 	0.000265215 	9.86785e-05 	0.0100704   	0.00564244  	-0.000114873	0.406885    	0.0046307   	0.0267484   	-8.03232e-05	0.000290529 	9.5321e-06  	-0.012873   	0.000121148 	1.09567e-05 	0.00423181  	0.00401573  	0.000284395 	0.000346728 	0.000706677 	0.000122721 	0.208384    	0.0255114   	0.000359358 	0.0006667   	0.0270767   	1.06485e-05 	0.000220501 	-0.000152879	0.000173646 	0.00261209  	1.72569e-06 	4.1376e-05  	-0.00045609 	0.0349648   	1.41077e-05 	1.6664e-05  	0.000229906 	6.27159e-06 	4.78517e-06 	-7.67849e-05	2.50508e-06 	-7.23745e-05	-1.13995e-05	0.000740138 	0.00276156  	3.00126e-06 	0.0222702   	0.000291448 	0.00028738  	7.19598e-06 	-0.000125388	1.2832e-05  	0.000749206 
8.335 	1.82036e-06 	0.000194158 	0.00797544  	0.0323031   	1.64334e-06 	-0.000186785	0.00056917  	-0.000169665	0.000436839 	1.22621e-05 	-0.0175232  	1.3469e-05  	0.0116125   	0.0137315   	4.66883e-05 	1.14316e-06 	0.000229269 	-3.59131e-05	6.66856e-06 	0.00026506  	6.67621e-05 	0.0097445   	0.00644455  	-0.000133604	0.402836    	0.00488376  	0.0279113   	-5.62992e-05	0.000275217 	9.07693e-06 	-0.0138751  	0.000123819 	1.14302e-05 	0.00448     	0.000876538 	0.000301099 	0.000342421 	0.000686227 	0.000118938 	0.217013    	0.0274249   	0.000360776 	0.000658536 	0.0263757   	1.04186e-05 	0.000226614 	-0.000156609	0.00016384  	0.00379814  	1.71596e-06 	3.17111e-05 	-0.00042897 	0.0351619   	1.44454e-05 	1.75233e-05 	0.000218542 	6.64658e-06 	5.0148e-06  	-8.89414e-05	3.07446e-06 	-0.000119309	1.8597e-05  	0.000733894 	0.0029236   	2.15109e-06 	0.0207097   	0.000286566 	0.000318496 	7.86503e-06 	-0.000140728	8.21975e-06 	0.000788508 
8.345 	2.59151e-06 	0.000229557 	0.00799821  	0.0291022   	1.75192e-06 	-0.000171842	0.00054796  	-0.000177419	0.000420902 	1.36966e-05 	-0.0160034  	-1.32465e-05	0.0118662   	0.0143939   	7.1022e-05  	4.34109e-07 	0.000193024 	-8.19437e-07	6.6922e-06  	0.000258197 	3.41554e-05 	0.00934775  	0.00727281  	-0.000151866	0.391227    	0.00513228  	0.0284987   	-3.93791e-05	0.000258644 	8.57434e-06 	-0.0151481  	0.000129896 	1.17657e-05 	0.00464389  	-0.00213822 	0.00031209  	0.000328071 	0.000660446 	0.000113473 	0.222607    	0.028765    	0.000354612 	0.000637067 	0.0251169   	1.01244e-05 	0.00022542  	-0.000158418	0.000145286 	0.00472496  	1.74822e-06 	2.07612e-05 	-0.000397001	0.034543    	1.46492e-05 	1.81173e-05 	0.000199003 	7.03254e-06 	5.22473e-06 	-9.72426e-05	3.65205e-06 	-0.000164635	4.6752e-05  	0.000715146 	0.00306872  	1.31536e-06 	0.0186978   	0.000276368 	0.000344016 	8.49498e-06 	-0.000153675	-2.40733e-06	0.000812437 
8.355 	3.35697e-06 	0.000254916 	0.00753722  	0.0253451   	1.84119e-06 	-0.000154239	0.000514055 	-0.000187308	0.000394292 	1.49242e-05 	-0.0142968  	-3.85319e-05	0.011996    	0.0148026   	9.17845e-05 	-1.94597e-07	0.000152243 	3.25954e-05 	6.63402e-06 	0.00024481  	1.78048e-06 	0.00890789  	0.00810048  	-0.000168914	0.372537    	0.00537487  	0.0284884   	-2.95901e-05	0.000241207 	8.0251e-06  	-0.0166312  	0.000138936 	1.19562e-05 	0.00472591  	-0.00495531 	0.000317463 	0.000304129 	0.000629724 	0.000106476 	0.225078    	0.0295092   	0.000341362 	0.000603237 	0.0233554   	9.76981e-06 	0.000216966 	-0.000158626	0.000118855 	0.00538374  	1.81104e-06 	9.09803e-06 	-0.000361016	0.0331345   	1.47108e-05 	1.84247e-05 	0.000172144 	7.41353e-06 	5.41252e-06 	-0.000101351	4.21434e-06 	-0.00020725 	7.27733e-05 	0.000684642 	0.00319685  	5.13236e-07 	0.0162998   	0.000261389 	0.000363188 	9.07437e-06 	-0.000164393	-1.83131e-05	0.000820546 
8.365 	4.09499e-06 	0.000270039 	0.00663934  	0.021148    	1.90493e-06 	-0.000134359	0.000468661 	-0.000198804	0.000357666 	1.59103e-05 	-0.0124313  	-6.16105e-05	0.0120076   	0.0149482   	0.000108046 	-7.37044e-07	0.00010805  	6.33073e-05 	6.48875e-06 	0.000225297 	-2.94727e-05	0.00845731  	0.00890113  	-0.000184037	0.347475    	0.00561034  	0.0278772   	-2.66777e-05	0.000223302 	7.43065e-06 	-0.0182524  	0.000150404 	1.19997e-05 	0.00473138  	-0.00750611 	0.000317502 	0.00027136  	0.000594606 	9.81406e-05 	0.224484    	0.029654    	0.000321715 	0.000558371 	0.0211609   	9.35998e-06 	0.000201593 	-0.00015757 	8.56529e-05 	0.00577863  	1.89424e-06 	-2.70546e-06	-0.000321888	0.0309915   	1.46259e-05 	1.84338e-05 	0.000139027 	7.77416e-06 	5.57662e-06 	-0.000101071	4.73949e-06 	-0.000246121	9.64778e-05 	0.000643468 	0.00330862  	-2.37141e-07	0.0135954   	0.000242314 	0.000375478 	9.5939e-06  	-0.000173057	-3.8628e-05 	0.000812886 
8.375 	4.7857e-06  	0.000275091 	0.00536632  	0.0166411   	1.93986e-06 	-0.000112653	0.000413327 	-0.000211327	0.000312009 	1.66283e-05 	-0.0104356  	-8.17456e-05	0.0119099   	0.0148304   	0.0001191   	-1.18978e-06	6.17008e-05 	9.04978e-05 	6.25493e-06 	0.000200256 	-5.87798e-05	0.00803151  	0.00964929  	-0.00019658 	0.316952    	0.00583768  	0.0266809   	-3.01263e-05	0.000205311 	6.79327e-06 	-0.0199317  	0.000163689 	1.18992e-05 	0.00466815  	-0.00972864 	0.000312653 	0.000230806 	0.000555764 	8.86957e-05 	0.221024    	0.0292147   	0.000296523 	0.000504118 	0.0186155   	8.90151e-06 	0.000179927 	-0.000155586	4.69849e-05 	0.0059261   	1.98901e-06 	-1.40977e-05	-0.00028049 	0.0281953   	1.4394e-05  	1.81425e-05 	0.000100888 	8.10008e-06 	5.71633e-06 	-9.63536e-05	5.20787e-06 	-0.000280316	0.000117784 	0.000593004 	0.0034053   	-9.19166e-07	0.0106751   	0.000219953 	0.000380583 	1.00464e-05 	-0.000179844	-6.23822e-05	0.000789997 
8.385 	5.41168e-06 	0.000270574 	0.00379191  	0.0119633   	1.94559e-06 	-8.963e-05  	0.00034989  	-0.000224267	0.000258592 	1.70601e-05 	-0.00833908 	-9.82639e-05	0.0117138   	0.0144582   	0.000124479 	-1.55177e-06	1.45372e-05 	0.000113574 	5.93491e-06 	0.000170459 	-8.5414e-05 	0.00766729  	0.010321    	-0.000205962	0.282046    	0.00605603  	0.0249338   	-3.91906e-05	0.000187596 	6.11621e-06 	-0.021584   	0.000178132 	1.16625e-05 	0.00454629  	-0.0115696  	0.000303505 	0.000183753 	0.00051397  	7.83983e-05 	0.21503     	0.0282243   	0.00026677  	0.000442393 	0.0158101   	8.40208e-06 	0.000152846 	-0.000152992	4.30681e-06 	0.00585382  	2.0881e-06  	-2.45705e-05	-0.000237675	0.02485     	1.40183e-05 	1.75583e-05 	5.90958e-05 	8.37834e-06 	5.83179e-06 	-8.7297e-05 	5.6026e-06  	-0.000309033	0.0001367   	0.000534883 	0.00348871  	-1.51823e-06	0.00763724  	0.000195206 	0.000378443 	1.04268e-05 	-0.000184916	-8.85399e-05	0.000752878 
8.395 	5.95841e-06 	0.0002573   	0.00199864  	0.00725771  	1.92438e-06 	-6.58422e-05	0.000280417 	-0.000237003	0.00019893  	1.71963e-05 	-0.00617072 	-0.000110578	0.0114324   	0.0138491   	0.000123964 	-1.82423e-06	-3.20608e-05	0.000132175 	5.53463e-06 	0.000136827 	-0.000108773	0.0074009   	0.0108945   	-0.000211699	0.243964    	0.0062646   	0.0226875   	-5.29331e-05	0.000170487 	5.40376e-06 	-0.0231226  	0.000193045 	1.13017e-05 	0.00437758  	-0.0129858  	0.000290749 	0.000131679 	0.000470067 	6.75237e-05 	0.206946    	0.0267325   	0.000233525 	0.000375304 	0.0128413   	7.87019e-06 	0.000121449 	-0.00015008 	-4.08279e-05	0.00559915  	2.18582e-06 	-3.36784e-05	-0.000194247	0.0210779   	1.3506e-05  	1.66978e-05 	1.51047e-05 	8.59781e-06 	5.9239e-06  	-7.41402e-05	5.90992e-06 	-0.00033162 	0.00015331  	0.000470922 	0.00356109  	-2.0221e-06 	0.00458402  	0.000169027 	0.000369234 	1.07318e-05 	-0.00018841 	-0.000116037	0.000702948 
8.405 	6.41461e-06 	0.000236345 	7.42883e-05 	0.00266689  	1.88083e-06 	-4.18715e-05	0.000207135 	-0.000248929	0.000134723 	1.70363e-05 	-0.00395934 	-0.000118207	0.0110799   	0.0130282   	0.000117583 	-2.01049e-06	-7.67229e-05	0.000146177 	5.0634e-06  	0.000100396 	-0.000128399	0.00726614  	0.0113505   	-0.000213415	0.204001    	0.00646266  	0.020009    	-7.02692e-05	0.000154283 	4.66137e-06 	-0.0244625  	0.000207736 	1.08326e-05 	0.00417505  	-0.0139461  	0.000275151 	7.62016e-05 	0.000424928 	5.63538e-05 	0.197313    	0.0248031   	0.000197912 	0.000305077 	0.009808    	7.31492e-06 	8.70049e-05 	-0.000147098	-8.68231e-05	0.00520726  	2.27801e-06 	-4.10562e-05	-0.000150943	0.0170152   	1.28673e-05 	1.55859e-05 	-2.95878e-05	8.74936e-06 	5.99417e-06 	-5.72545e-05	6.11946e-06 	-0.000347599	0.000167759 	0.000403069 	0.003625    	-2.42128e-06	0.00161791  	0.000142386 	0.00035336  	1.09603e-05 	-0.000190433	-0.000143814	0.000641987 
8.415 	6.77241e-06 	0.000209    	-0.0018918  	-0.0016725  	1.82145e-06 	-1.83128e-05	0.00013236  	-0.000259466	6.77991e-05 	1.65881e-05 	-0.00173309 	-0.000120795	0.0106714   	0.0120268   	0.000105594 	-2.11574e-06	-0.000118137	0.000155675 	4.53341e-06 	6.22812e-05 	-0.000144001	0.0072925   	0.0116728   	-0.000210853	0.163492    	0.00664944  	0.0169784   	-9.0016e-05 	0.000139238 	3.89566e-06 	-0.0255242  	0.000221532 	1.02743e-05 	0.0039524   	-0.0144315  	0.000257512 	1.9023e-05  	0.000379429 	4.51671e-05 	0.186739    	0.022512    	0.00016106  	0.000233974 	0.00680755  	6.74567e-06 	5.09051e-05 	-0.000144245	-0.000132096	0.00472897  	2.36191e-06 	-4.64321e-05	-0.000108413	0.012806    	1.21157e-05 	1.42548e-05 	-7.34909e-05	8.8261e-06  	6.04459e-06 	-3.71298e-05	6.22442e-06 	-0.000356673	0.000180231 	0.000333327 	0.00368316  	-2.70924e-06	-0.00116227 	0.000116234 	0.000331435 	1.11122e-05 	-0.000191053	-0.000170858	0.00057207  
8.425 	7.02747e-06 	0.000176716 	-0.00381229 	-0.00563417 	1.75421e-06 	4.24355e-06 	5.84193e-05 	-0.000268091	4.74884e-08 	1.58676e-05 	0.000480772 	-0.000118127	0.0102224   	0.0108815   	8.84748e-05 	-2.14677e-06	-0.000155096	0.000160968 	3.95927e-06 	2.3641e-05  	-0.000155455	0.00750346  	0.0118483   	-0.000203884	0.123765    	0.0068241   	0.0136864   	-0.000110943	0.000125567 	3.11439e-06 	-0.0262363  	0.000233796 	9.64803e-06 	0.00372347  	-0.0144368  	0.000238631 	-3.81323e-05	0.000334409 	3.4227e-05  	0.175875    	0.0199445   	0.00012407  	0.000164218 	0.00393279  	6.17182e-06 	1.46074e-05 	-0.000141662	-0.000175133	0.00421843  	2.43602e-06 	-4.96377e-05	-6.72086e-05	0.00859732  	1.12669e-05 	1.27428e-05 	-0.000115167	8.82343e-06 	6.07747e-06 	-1.43573e-05	6.22155e-06 	-0.000358735	0.000190933 	0.000263692 	0.00373831  	-2.88253e-06	-0.0036649  	9.14599e-05 	0.000304255 	1.11893e-05 	-0.000190294	-0.000196226	0.000495494 
8.435 	7.17889e-06 	0.000141045 	-0.00560541 	-0.00910661 	1.68794e-06 	2.52287e-05 	-1.24205e-05	-0.000274344	-6.66456e-05	1.48979e-05 	0.00265607  	-0.00011014 	0.00974771  	0.00963249  	6.68843e-05 	-2.1117e-06 	-0.000186542	0.000162532 	3.3574e-06  	-1.43656e-05	-0.000162816	0.00791501  	0.0118676   	-0.000192511	0.0860997   	0.00698566  	0.0102311   	-0.000131826	0.000113434 	2.3264e-06  	-0.0265391  	0.000243949 	8.97646e-06 	0.00350167  	-0.01397    	0.000219277 	-9.35749e-05	0.000290638 	2.3772e-05  	0.165385    	0.0171917   	8.79767e-05 	9.79151e-05 	0.00126864  	5.60258e-06 	-2.04221e-05	-0.000139433	-0.00021454 	0.0037307   	2.49991e-06 	-5.06127e-05	-2.77773e-05	0.00453295  	1.03389e-05 	1.10928e-05 	-0.000153274	8.73909e-06 	6.09524e-06 	1.03904e-05 	6.11114e-06 	-0.000353869	0.000200077 	0.000196085 	0.00379307  	-2.94092e-06	-0.00580895 	6.88662e-05 	0.000272772 	1.11942e-05 	-0.00018814 	-0.000219079	0.000414694 
8.445 	7.22909e-06 	0.000103578 	-0.00719807 	-0.0119968  	1.63187e-06 	4.41124e-05 	-7.80278e-05	-0.000277847	-0.000130461	1.37083e-05 	0.00476787  	-9.69268e-05	0.00926162  	0.00832212  	4.16361e-05 	-2.01962e-06	-0.000211601	0.000160985 	2.74538e-06 	-5.06148e-05	-0.000166306	0.00853443  	0.011725    	-0.000176863	0.0516768   	0.00713299  	0.00671462  	-0.000151493	0.000102961 	1.54149e-06 	-0.0263867  	0.000251487 	8.28299e-06 	0.00329948  	-0.0130524  	0.000200153 	-0.000145707	0.000248794 	1.40061e-05 	0.155917    	0.0143479   	5.37128e-05 	3.69821e-05 	-0.00111058 	5.04668e-06 	-5.27657e-05	-0.000137583	-0.00024909 	0.00331934  	2.55393e-06 	-4.94063e-05	9.54209e-06 	0.000748513 	9.35072e-06 	9.35092e-06 	-0.000186611	8.57308e-06 	6.10029e-06 	3.63825e-05 	5.89679e-06 	-0.000342343	0.000207861 	0.000132293 	0.00384979  	-2.8873e-06 	-0.0075269  	4.91332e-05 	0.000238048 	1.11303e-05 	-0.000184534	-0.000238706	0.000332162 
8.455 	7.18351e-06 	6.58875e-05 	-0.00852861 	-0.0142333  	1.59499e-06 	6.04198e-05 	-0.000136472	-0.000278313	-0.000189705	1.23333e-05 	0.00679267  	-7.87427e-05	0.00877705  	0.00699329  	1.36568e-05 	-1.8803e-06 	-0.000229617	0.00015705  	2.14129e-06 	-8.40547e-05	-0.000166305	0.00935953  	0.0114184   	-0.000157194	0.021544    	0.00726477  	0.00323993  	-0.000168875	9.42209e-05 	7.70317e-07 	-0.0257489  	0.00025599  	7.59075e-06 	0.00312798  	-0.0117179  	0.000181871 	-0.000193073	0.00020943  	5.09191e-06 	0.148072    	0.0115071   	2.20846e-05 	-1.69124e-05	-0.00314355 	4.51222e-06 	-8.11085e-05	-0.000136078	-0.000277764	0.00303407  	2.59903e-06 	-4.61727e-05	4.45169e-05 	-0.00263377 	8.3222e-06  	7.56461e-06 	-0.000214148	8.32751e-06 	6.09478e-06 	6.28539e-05 	5.58518e-06 	-0.000324598	0.000214456 	7.39063e-05 	0.00391046  	-2.72759e-06	-0.00876715 	3.27979e-05 	0.000201226 	1.10019e-05 	-0.000179385	-0.000254538	0.000250361 
8.465 	7.05029e-06 	2.9471e-05  	-0.00954911 	-0.0157685  	1.58556e-06 	7.37464e-05 	-0.000186084	-0.000275552	-0.000242868	1.08111e-05 	0.00870858  	-5.5997e-05 	0.0083053   	0.00568805  	-1.60552e-05	-1.70385e-06	-0.000240175	0.000151514 	1.56298e-06 	-0.000113738	-0.000163334	0.0103781   	0.0109496   	-0.00013387 	-0.00342047 	0.00737946  	-9.25086e-05	-0.000183041	8.72462e-05 	2.41246e-08 	-0.0246129  	0.000257135 	6.9218e-06  	0.00299642  	-0.0100122  	0.000164931 	-0.000234408	0.000172964 	-2.85574e-06	0.142378    	0.00876002  	-6.25136e-06	-6.24023e-05	-0.0047837  	4.00645e-06 	-0.000104288	-0.000134836	-0.000299781	0.00291871  	2.63647e-06 	-4.11631e-05	7.70146e-05 	-0.00550942 	7.27327e-06 	5.78139e-06 	-0.00023506 	8.00645e-06 	6.08055e-06 	8.90304e-05 	5.18568e-06 	-0.000301233	0.000219994 	2.22793e-05 	0.00397659  	-2.47049e-06	-0.00949579 	2.02362e-05 	0.000163483 	1.08134e-05 	-0.000172573	-0.000266165	0.000171648 
8.475 	6.83979e-06 	-4.29975e-06	-0.010227   	-0.0165801  	1.61065e-06 	8.37717e-05 	-0.000225503	-0.000269477	-0.000288665	9.18251e-06 	0.0104955   	-2.92465e-05	0.00785572  	0.00444617  	-4.64724e-05	-1.5004e-06 	-0.000243109	0.000145186 	1.02748e-06 	-0.000138852	-0.000158029	0.0115681   	0.0103239   	-0.000107359	-0.0225357  	0.00747537  	-0.00318804 	-0.00019324 	8.20277e-05 	-6.85448e-07	-0.0229837  	0.000254706 	6.29638e-06 	0.00291193  	-0.00799056 	0.000149705 	-0.000268672	0.000139663 	-9.77279e-06	0.139267    	0.00619079  	-3.08031e-05	-9.84646e-05	-0.00600048 	3.53567e-06 	-0.000121339	-0.00013373 	-0.000314621	0.00300926  	2.66763e-06 	-3.47133e-05	0.000106994 	-0.00779539 	6.22332e-06 	4.04715e-06 	-0.000248747	7.6157e-06  	6.05892e-06 	0.000114154 	4.70997e-06 	-0.000272979	0.000224557 	-2.15135e-05	0.00404914  	-2.12721e-06	-0.00969773 	1.16515e-05 	0.000125988 	1.05697e-05 	-0.000163958	-0.000273339	9.81946e-05 
8.485 	6.56414e-06 	-3.42223e-05	-0.0105459  	-0.0166712  	1.67572e-06 	9.02705e-05 	-0.000253723	-0.000260102	-0.000326082	7.48937e-06 	0.0121351   	8.19656e-07 	0.00743552  	0.00330388  	-7.65807e-05	-1.27979e-06	-0.000238515	0.000138858 	5.50325e-07 	-0.00015874 	-0.00015111 	0.0128977   	0.00955013  	-7.82092e-05	-0.0353383  	0.00755062  	-0.00596076 	-0.000198921	7.85204e-05 	-1.34665e-06	-0.0208845  	0.000248592 	5.73219e-06 	0.00287926  	-0.00571706 	0.00013643  	-0.000295083	0.000109638 	-1.56473e-05	0.139055    	0.00387473  	-5.12512e-05	-0.000124446	-0.00677998 	3.10511e-06 	-0.000131527	-0.000132605	-0.000322038	0.00333242  	2.69373e-06 	-2.72281e-05	0.00013449  	-0.00943286 	5.19065e-06 	2.40475e-06 	-0.000254849	7.16247e-06 	6.03068e-06 	0.000137508 	4.17156e-06 	-0.000240678	0.000228172 	-5.6703e-05 	0.00412845  	-1.71108e-06	-0.00937711 	7.07137e-06 	8.98642e-05 	1.02756e-05 	-0.000153392	-0.000275974	3.19245e-05 
8.495 	6.23673e-06 	-5.92993e-05	-0.0105061  	-0.0160702  	1.78428e-06 	9.31221e-05 	-0.000270112	-0.000247539	-0.000354395	5.77354e-06 	0.0136116   	3.3399e-05  	0.00704966  	0.00229283  	-0.00010542 	-1.05132e-06	-0.000226741	0.000133261 	1.45032e-07 	-0.000172918	-0.000143354	0.0143266   	0.00864033  	-4.70368e-05	-0.0415948  	0.00760321  	-0.00833613 	-0.00019975 	7.66483e-05 	-1.9479e-06 	-0.0183556  	0.000238792 	5.2439e-06  	0.00290066  	-0.00326183 	0.000125204 	-0.00031313 	8.28465e-05 	-2.05184e-05	0.141926    	0.00187574  	-6.74497e-05	-0.000140079	-0.0071249  	2.71883e-06 	-0.000134376	-0.000131281	-0.000322064	0.00390448  	2.71572e-06 	-1.91624e-05	0.000159604 	-0.0103891  	4.19196e-06 	8.92749e-07 	-0.000253255	6.65514e-06 	5.99599e-06 	0.000158438 	3.58528e-06 	-0.000205251	0.000230811 	-8.28418e-05	0.00421427  	-1.23712e-06	-0.008557   	6.35065e-06 	5.61518e-05 	9.93591e-06 	-0.00014073 	-0.000274142	-2.55447e-05
8.505 	5.87161e-06 	-7.87647e-05	-0.0101242  	-0.0148294  	1.93772e-06 	9.23162e-05 	-0.000274431	-0.000231994	-0.000373191	4.07539e-06 	0.0149113   	6.75994e-05 	0.00670084  	0.00143921  	-0.000132119	-8.23493e-07	-0.000208374	0.000129038 	-1.77377e-07	-0.00018109 	-0.000135552	0.0158071   	0.00760954  	-1.45006e-05	-0.0413056  	0.00763109  	-0.0102532  	-0.000195622	7.63089e-05 	-2.47812e-06	-0.0154535  	0.000225412 	4.84263e-06 	0.00297585  	-0.000699118	0.000115992 	-0.00032259 	5.91023e-05 	-2.44723e-05	0.147923    	0.000244573 	-7.94205e-05	-0.000145477	-0.00705392 	2.37972e-06 	-0.000129684	-0.000129574	-0.000315   	0.00473054  	2.73413e-06 	-1.10005e-05	0.000182483 	-0.0106583  	3.24194e-06 	-4.55729e-07	-0.0002441  	6.10296e-06 	5.95441e-06 	0.000176376 	2.96685e-06 	-0.000167672	0.000232393 	-9.9808e-05 	0.00430572  	-7.21538e-07	-0.00727836 	9.18217e-06 	2.57721e-05 	9.55532e-06 	-0.000125841	-0.000268056	-7.29448e-05
8.515 	5.48302e-06 	-9.21e-05   	-0.00943185 	-0.0130224  	2.13513e-06 	8.79555e-05 	-0.000266833	-0.000213755	-0.000382373	2.43278e-06 	0.0160231   	0.000102466 	0.00638956  	0.000763106 	-0.000155931	-6.03794e-07	-0.000184216	0.000126707 	-4.08741e-07	-0.000183145	-0.000128481	0.0172856   	0.0064754   	1.87182e-05 	-0.0347008  	0.00763222  	-0.0116665  	-0.000186657	7.73791e-05 	-2.92699e-06	-0.0122487  	0.00020866  	4.5357e-06  	0.00310207  	0.00189513  	0.000108635 	-0.000323518	3.80884e-05 	-2.76369e-05	0.156944    	-0.000982618	-8.73404e-05	-0.000141126	-0.00660052 	2.08949e-06 	-0.000117527	-0.000127303	-0.000301395	0.00580433  	2.74895e-06 	-3.23414e-06	0.000203304 	-0.0102612  	2.35293e-06 	-1.61382e-06	-0.000227756	5.51569e-06 	5.90488e-06 	0.000190854 	2.33227e-06 	-0.00012893 	0.000232787 	-0.000107798	0.00440133  	-1.81247e-07	-0.00559836 	1.51134e-05 	-4.99019e-07	9.13831e-06 	-0.000108621	-0.000258059	-0.000109388
8.525 	5.08487e-06 	-9.90409e-05	-0.00847414 	-0.0107413  	2.37333e-06 	8.02557e-05 	-0.000247853	-0.00019318 	-0.000382154	8.79988e-07 	0.0169391   	0.000137013 	0.00611429  	0.000278135 	-0.000176253	-3.98543e-07	-0.000155255	0.000126644 	-5.44018e-07	-0.000179162	-0.000122861	0.0187047   	0.00525782  	5.19378e-05 	-0.0222271  	0.00760465  	-0.0125469  	-0.000173187	7.97202e-05 	-3.28534e-06	-0.00882318 	0.000188834 	4.32648e-06 	0.00327427  	0.00444566  	0.000102867 	-0.000316241	1.93784e-05 	-3.0174e-05 	0.168746    	-0.00178507 	-9.15235e-05	-0.000127853	-0.00581126 	1.84867e-06 	-9.82564e-05	-0.000124309	-0.000282027	0.00710832  	2.75959e-06 	3.66007e-06 	0.000222259 	-0.00924419 	1.53466e-06 	-2.56155e-06	-0.000204816	4.90339e-06 	5.84586e-06 	0.00020152  	1.69742e-06 	-9.00031e-05	0.000231822 	-0.000107309	0.00449914  	3.66689e-07 	-0.00358813 	2.3569e-05  	-2.20544e-05	8.68915e-06 	-8.9004e-05 	-0.000244599	-0.000134385
