q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
7.695 	8.34594e-06 	-0.0006512  	-0.0188226  	-0.00263194 	1.74836e-05 	0.000537443 	-0.000488864	-0.000252574	0.000620315 	3.82668e-06 	-0.0235672  	0.000921348 	0.000335877 	-0.00368548 	0.000392227 	1.76361e-05 	1.32396e-05 	9.36698e-06 	-0.000141559	9.04223e-06 	0.000304202 	-0.000167906	-0.00740883 	-0.00303968 	0.000276821 	-0.0137136  	0.000312562 	-0.000404363	2.30156e-05 	-0.0220136  	1.85466e-05 	-0.000246075	8.7609e-06  	0.0186622   	0.000250403 	1.55747e-05 	-0.00032899 	0.000452079 	-0.000463733	0.0102226   	-0.00026866 	0.000775371 	6.78313e-06 	0.00582947  	1.32701e-05 	-0.00024907 	-0.000535071	-7.63655e-05	0.000771411 	9.84126e-06 	0.000279888 	0.000455767 	0.00326321  	1.64618e-05 	1.09303e-05 	-0.00029059 	3.20408e-06 	1.66502e-05 	0.000392799 	-0.000173345	1.40536e-05 	4.57052e-05 	0.000257898 	-0.000404881	2.04021e-05 	0.0163316   	0.000243639 	-3.93766e-05	4.35472e-06 	-0.000247714	0.000676896 	-4.65989e-05
7.705 	7.19295e-06 	-0.000589602	-0.016919   	-0.000638238	1.88646e-05 	0.000583123 	-0.000486981	-0.000323441	0.000622469 	2.54438e-06 	-0.0228375  	0.000886743 	0.000382362 	-0.00306464 	0.000371765 	1.72915e-05 	1.21768e-05 	-1.61772e-05	-0.000124398	9.9643e-06  	0.000251706 	-0.000156142	-0.00785919 	-0.00384815 	0.000293738 	-0.0133088  	0.000305259 	-0.000353885	2.43721e-05 	-0.0232917  	1.93991e-05 	-0.000251577	1.0781e-05  	0.0190745   	0.000246662 	1.62067e-05 	-0.000321252	0.000508377 	-0.000460733	0.00912928  	-0.00030713 	0.00079081  	6.53423e-06 	0.00780926  	1.50841e-05 	-0.00029058 	-0.000519019	-9.82349e-05	-0.000401331	1.06361e-05 	0.000263389 	0.000541529 	0.00321331  	1.72056e-05 	1.15293e-05 	-0.000239342	2.77963e-06 	1.73403e-05 	0.000401442 	-0.000207245	1.41498e-05 	-6.68697e-06	0.000178757 	-0.000406769	2.1025e-05  	0.0159119   	0.000224279 	1.0471e-06  	5.15832e-06 	-0.000232728	0.000695066 	-5.14512e-05
7.715 	5.96782e-06 	-0.000523419	-0.0150003  	0.000758958 	2.0102e-05  	0.000608568 	-0.000493324	-0.000388185	0.000612646 	1.2765e-06  	-0.0222824  	0.000839077 	0.000410939 	-0.00316803 	0.000344355 	1.6652e-05  	1.09043e-05 	-5.16761e-05	-0.00010406 	1.08596e-05 	0.000194115 	-0.000143154	-0.00867355 	-0.0047246  	0.000300969 	-0.0131298  	0.000283872 	-0.000307377	2.52666e-05 	-0.0245327  	1.99299e-05 	-0.000261643	1.24347e-05 	0.0187323   	0.000240103 	1.65083e-05 	-0.000312496	0.000556378 	-0.000463078	0.00766357  	-0.000354225	0.00079401  	6.26523e-06 	0.00934777  	1.6616e-05  	-0.000332654	-0.000498903	-0.000118086	-0.00185356 	1.12404e-05 	0.000236401 	0.000615304 	0.00274558  	1.74458e-05 	1.18109e-05 	-0.000194146	2.49108e-06 	1.77358e-05 	0.000398682 	-0.000241718	1.40741e-05 	-6.32844e-05	9.65521e-05 	-0.000406967	2.13945e-05 	0.0144961   	0.0002042   	3.19315e-05 	5.91982e-06 	-0.000225458	0.000699559 	-6.72482e-05
7.725 	4.70211e-06 	-0.000454643	-0.0131201  	0.00152493  	2.11876e-05 	0.000613812 	-0.000507079	-0.000445725	0.000591254 	5.62103e-08 	-0.0218956  	0.000780217 	0.000421045 	-0.00396585 	0.000310944 	1.57501e-05 	9.47225e-06 	-9.5966e-05 	-8.12009e-05	1.17064e-05 	0.000132906 	-0.000129502	-0.00980282 	-0.00561619 	0.000299244 	-0.0131367  	0.000249356 	-0.000265946	2.57013e-05 	-0.0256692  	2.0147e-05  	-0.000275225	1.36922e-05 	0.0176541   	0.000231067 	1.64835e-05 	-0.000302048	0.000595231 	-0.000469981	0.00586743  	-0.000409138	0.000784675 	6.00167e-06 	0.0104117   	1.7842e-05  	-0.000374197	-0.000474714	-0.000135432	-0.00353325 	1.16443e-05 	0.000199717 	0.000675486 	0.00188397  	1.71949e-05 	1.17837e-05 	-0.000156089	2.34209e-06 	1.78393e-05 	0.000385384 	-0.000275351	1.38407e-05 	-0.000122068	1.33797e-05 	-0.000404616	2.152e-05   	0.0121293   	0.000184603 	5.29132e-05 	6.63738e-06 	-0.000225403	0.000690536 	-9.34392e-05
7.735 	3.42795e-06 	-0.00038529 	-0.011327   	0.00164814  	2.21161e-05 	0.000599569 	-0.000527076	-0.000495055	0.000559126 	-1.08511e-06	-0.0216619  	0.000712336 	0.000412663 	-0.0053968  	0.000272705 	1.46272e-05 	7.93468e-06 	-0.000147516	-5.64611e-05	1.24846e-05 	6.96228e-05 	-0.000115759	-0.0111835  	-0.00646877 	0.000289514 	-0.0132805  	0.000203015 	-0.000230419	2.56911e-05 	-0.0266327  	2.00662e-05 	-0.00029101 	1.45384e-05 	0.015881    	0.000219996 	1.61471e-05 	-0.000289241	0.000624371 	-0.000480394	0.00379549  	-0.000470678	0.00076286  	5.76762e-06 	0.010987    	1.8748e-05  	-0.000414084	-0.00044652 	-0.000149764	-0.00538024 	1.18455e-05 	0.000154427 	0.000720852 	0.000667932 	1.64821e-05 	1.14675e-05 	-0.00012588 	2.33162e-06 	1.76609e-05 	0.000362782 	-0.000306738	1.34686e-05 	-0.000180905	-6.86662e-05	-0.000398916	2.14173e-05 	0.00889346  	0.000166618 	6.39926e-05 	7.31027e-06 	-0.000231807	0.000668615 	-0.000128949
7.745 	2.17716e-06 	-0.000317339	-0.00966424 	0.0011401   	2.28844e-05 	0.000567194 	-0.000551842	-0.000535271	0.000517477 	-2.11866e-06	-0.0215583  	0.000637829 	0.000386315 	-0.00737081 	0.000230991 	1.33324e-05 	6.34742e-06 	-0.000204482	-3.04407e-05	1.31766e-05 	5.82582e-06 	-0.00010249 	-0.01274    	-0.00722926 	0.000272909 	-0.0135051  	0.000146464 	-0.000201326	2.52625e-05 	-0.0273568  	1.97109e-05 	-0.000307485	1.49734e-05 	0.0134757   	0.000207409 	1.55241e-05 	-0.000273451	0.000643532 	-0.000493055	0.00151308  	-0.000537317	0.00072896  	5.58484e-06 	0.0110793   	1.9329e-05  	-0.000451198	-0.000414474	-0.000160566	-0.00732842 	1.18491e-05 	0.00010188  	0.000750593 	-0.000849112	1.53517e-05 	1.08923e-05 	-0.00010384 	2.45418e-06 	1.72172e-05 	0.000332414 	-0.000334532	1.29804e-05 	-0.000237623	-0.000147563	-0.000389162	2.11083e-05 	0.00490318  	0.00015127  	6.55158e-05 	7.93869e-06 	-0.000243687	0.000634833 	-0.000172222
7.755 	9.80325e-07 	-0.000252667	-0.00816828 	3.45069e-05 	2.34921e-05 	0.000518629 	-0.000579665	-0.000565599	0.000467857 	-3.01891e-06	-0.0215545  	0.000559227 	0.000343032 	-0.00977294 	0.000187279 	1.19199e-05 	4.76644e-06 	-0.000264775	-3.68396e-06	1.37681e-05 	-5.69552e-05	-9.02458e-05	-0.014387   	-0.00784798 	0.000250693 	-0.0137501  	8.15798e-05 	-0.000178896	2.44531e-05 	-0.0277801  	1.91106e-05 	-0.000322994	1.50118e-05 	0.0105196   	0.000193876 	1.46483e-05 	-0.000254135	0.000652733 	-0.000506557	-0.000906016	-0.000607243	0.000683693 	5.4721e-06  	0.0107132   	1.95896e-05 	-0.000484459	-0.000378833	-0.00016735 	-0.00930817 	1.16671e-05 	4.3638e-05  	0.000764334 	-0.00260196 	1.38615e-05 	1.00967e-05 	-8.99073e-05	2.70016e-06 	1.65314e-05 	0.000296058 	-0.00035749 	1.24017e-05 	-0.000290097	-0.000221424	-0.000374765	2.06202e-05 	0.000301798 	0.000139453 	5.81447e-05 	8.52356e-06 	-0.000259875	0.000590601 	-0.000221287
7.765 	-1.33968e-07	-0.000192995	-0.00686877 	-0.00161447 	2.3941e-05  	0.000456326 	-0.000608662	-0.000585426	0.000412079 	-3.76425e-06	-0.0216148  	0.000479108 	0.000284318 	-0.0124682  	0.000143112 	1.04479e-05 	3.24605e-06 	-0.000326137	2.33335e-05 	1.42483e-05 	-0.000117268	-7.95434e-05	-0.0160332  	-0.0082809  	0.000224214 	-0.0139526  	1.0445e-05  	-0.000163066	2.3309e-05  	-0.0278491  	1.82999e-05 	-0.000335812	1.46816e-05 	0.00711047  	0.000179994 	1.35609e-05 	-0.000230864	0.00065227  	-0.000519413	-0.00338227 	-0.00067843 	0.000628077 	5.44459e-06 	0.00993083  	1.9543e-05  	-0.000512856	-0.000339965	-0.000169672	-0.0112489  	1.13175e-05 	-1.85787e-05	0.000762138 	-0.00451621 	1.20801e-05 	9.12655e-06 	-8.36563e-05	3.05627e-06 	1.56317e-05 	0.000255654 	-0.000374521	1.17605e-05 	-0.000336328	-0.000288561	-0.000355285	1.99842e-05 	-0.00474432 	0.0001319   	4.2816e-05  	9.0663e-06  	-0.00027906 	0.00053764  	-0.000273837
7.775 	-1.13993e-06	-0.000139833	-0.00578803 	-0.00373452 	2.42351e-05 	0.000383151 	-0.000636859	-0.000594322	0.000352149 	-4.33741e-06	-0.0216993  	0.000400006 	0.000212089 	-0.0153074  	0.00010004  	8.97562e-06 	1.83725e-06 	-0.000386222	5.02134e-05 	1.46103e-05 	-0.000173779	-7.08606e-05	-0.0175844  	-0.0084917  	0.000194853 	-0.0140503  	-6.47133e-05	-0.000153499	2.1884e-05  	-0.0275209  	1.73172e-05 	-0.000344219	1.40232e-05 	0.0033585   	0.000166354 	1.23093e-05 	-0.000203356	0.00064269  	-0.000530127	-0.00583324 	-0.000748718	0.000563388 	5.51343e-06 	0.00879032  	1.92106e-05 	-0.000535477	-0.000298349	-0.000167162	-0.0130817  	1.08237e-05 	-8.29468e-05	0.000744499 	-0.00651118 	1.00841e-05 	8.03255e-06 	-8.43343e-05	3.50618e-06 	1.45514e-05 	0.000213219 	-0.000384725	1.10858e-05 	-0.000374518	-0.000347536	-0.000330444	1.92346e-05 	-0.0100522  	0.000129175 	2.06921e-05 	9.56868e-06 	-0.000299839	0.000477916 	-0.00032733 
7.785 	-2.01519e-06	-9.4442e-05 	-0.00494107 	-0.0062382  	2.43806e-05 	0.000302278 	-0.000662269	-0.000592059	0.000290176 	-4.72589e-06	-0.0217657  	0.00032433  	0.000128609 	-0.0181331  	5.95564e-05 	7.56173e-06 	5.86147e-07 	-0.00044269 	7.66394e-05 	1.48515e-05 	-0.000225315	-6.46239e-05	-0.018947   	-0.0084536  	0.000163975 	-0.0139842  	-0.00014159 	-0.000149608	2.02371e-05 	-0.0267651  	1.62031e-05 	-0.00034658 	1.30872e-05 	-0.000617264	0.000153512 	1.09448e-05 	-0.000171495	0.000624762 	-0.000537266	-0.00817661 	-0.000815889	0.00049112  	5.6854e-06  	0.0073628   	1.8621e-05  	-0.000551542	-0.000254581	-0.000159551	-0.0147415  	1.02131e-05 	-0.000147601	0.000712321 	-0.00850309 	7.95575e-06 	6.86861e-06 	-9.09065e-05	4.03113e-06 	1.33271e-05 	0.000170767 	-0.000387428	1.04067e-05 	-0.000403141	-0.000397202	-0.000300145	1.84077e-05 	-0.0154291  	0.000131652 	-6.8951e-06 	1.00325e-05 	-0.000320774	0.000413556 	-0.000379086
7.795 	-2.74138e-06	-5.77968e-05	-0.00433584 	-0.00902629 	2.43852e-05 	0.00021707  	-0.000682973	-0.000578635	0.000228296 	-4.92212e-06	-0.0217712  	0.000254276 	3.64109e-05 	-0.0207865  	2.30407e-05 	6.26206e-06 	-4.67356e-07	-0.000493286	0.000102377 	1.49731e-05 	-0.00027089 	-6.12006e-05	-0.020032   	-0.00815071 	0.00013288  	-0.0137009  	-0.000217869	-0.000150597	1.84307e-05 	-0.0255656  	1.49993e-05 	-0.000341415	1.19324e-05 	-0.004693   	0.000141967 	9.52099e-06 	-0.000135354	0.000599445 	-0.00053953 	-0.0103332  	-0.000877754	0.000412936 	5.96272e-06 	0.00572963  	1.78087e-05 	-0.000560426	-0.000209368	-0.000146692	-0.0161698  	9.51583e-06 	-0.000210694	0.000666884 	-0.0104083  	5.77912e-06 	5.68958e-06 	-0.000102112	4.61069e-06 	1.19982e-05 	0.000130224 	-0.000382206	9.75173e-06 	-0.000421007	-0.000436737	-0.000264476	1.75401e-05 	-0.02068    	0.000139515 	-3.85044e-05	1.04597e-05 	-0.000340438	0.000346769 	-0.000426406
7.805 	-3.30453e-06	-3.05631e-05	-0.00397361 	-0.0119916  	2.42582e-05 	0.000130958 	-0.000697198	-0.000554274	0.000168581 	-4.92358e-06	-0.0216743  	0.000191765 	-6.1785e-05 	-0.0231138  	-8.29324e-06	5.12761e-06 	-1.29069e-06	-0.000535931	0.000127272 	1.49805e-05 	-0.000309734	-6.08918e-05	-0.0207585  	-0.00757908 	0.00010276  	-0.0131551  	-0.000291292	-0.000155496	1.65285e-05 	-0.0239221  	1.3747e-05  	-0.000327474	1.06238e-05 	-0.00874429 	0.000132134 	8.09177e-06 	-9.51989e-05	0.000567844 	-0.00053581 	-0.01223    	-0.000932236	0.000330617 	6.34308e-06 	0.00397903  	1.68129e-05 	-0.000561682	-0.000163513	-0.000128581	-0.0173165  	8.76372e-06 	-0.000270455	0.000609799 	-0.0121466  	3.63752e-06 	4.5492e-06  	-0.000116527	5.22348e-06 	1.06053e-05 	9.33537e-05 	-0.000368906	9.14755e-06 	-0.000427305	-0.000465664	-0.000223716	1.66679e-05 	-0.025615   	0.000152758 	-7.26471e-05	1.08517e-05 	-0.000357477	0.000279762 	-0.00046668 
7.815 	-3.69535e-06	-1.30837e-05	-0.00384963 	-0.0150229  	2.40103e-05 	4.73197e-05 	-0.000703384	-0.00051944 	0.000112958 	-4.73267e-06	-0.0214363  	0.000138378 	-0.000163161	-0.0249729  	-3.34446e-05	4.20282e-06 	-1.85948e-06	-0.000568797	0.00015124  	1.48825e-05 	-0.000341308	-6.39267e-05	-0.0210566  	-0.00674712 	7.46654e-05 	-0.0123116  	-0.000359722	-0.000163211	1.45933e-05 	-0.0218506  	1.24857e-05 	-0.000303795	9.22967e-06 	-0.0126502  	0.000124326 	6.70951e-06 	-5.14921e-05	0.000531171 	-0.000525245	-0.0138025  	-0.000977445	0.000246002 	6.81979e-06 	0.00220241  	1.56761e-05 	-0.000555058	-0.000117904	-0.000105374	-0.0181415  	7.98885e-06 	-0.000325247	0.000542953 	-0.0136442  	1.61037e-06 	3.49816e-06 	-0.000132635	5.84798e-06 	9.18951e-06 	6.16895e-05 	-0.000347647	8.61834e-06 	-0.000421641	-0.000483856	-0.000178328	1.58254e-05 	-0.030056   	0.00017119  	-0.000107848	1.12099e-05 	-0.000370653	0.000214659 	-0.000497497
7.825 	-3.90936e-06	-5.3761e-06 	-0.00395381 	-0.0180089  	2.36531e-05 	-3.06432e-05	-0.000700247	-0.000474829	6.3138e-05  	-4.35657e-06	-0.0210229  	9.53141e-05 	-0.000264886	-0.0262392  	-5.16629e-05	3.52408e-06 	-2.15809e-06	-0.000590379	0.000174263 	1.46912e-05 	-0.000365314	-7.04577e-05	-0.0208709  	-0.00567564 	4.94656e-05 	-0.0111473  	-0.000421207	-0.000172573	1.26854e-05 	-0.0193833  	1.12517e-05 	-0.000269759	7.81921e-06 	-0.0162971  	0.000118735 	5.42321e-06 	-4.88509e-06	0.0004907   	-0.000507263	-0.0149976  	-0.00101176 	0.000160941 	7.38208e-06 	0.000490805 	1.44428e-05 	-0.000540509	-7.34943e-05	-7.73949e-05	-0.0186165  	7.22232e-06 	-0.00037361 	0.000468448 	-0.0148367  	-2.29524e-07	2.5823e-06  	-0.000148893	6.46323e-06 	7.79125e-06 	3.64757e-05 	-0.000318824	8.18492e-06 	-0.00040406 	-0.000491534	-0.00012895 	1.50438e-05 	-0.0338439  	0.000194446 	-0.000142703	1.15351e-05 	-0.000378893	0.000153422 	-0.000516743
7.835 	-3.94689e-06	-7.14e-06   	-0.00427163 	-0.0208421  	2.31988e-05 	-0.000100014	-0.000686832	-0.000421364	2.05501e-05 	-3.80689e-06	-0.020406   	6.33556e-05 	-0.000364207	-0.0268108  	-6.24749e-05	3.11851e-06 	-2.1799e-06 	-0.00059955 	0.000196373 	1.44209e-05 	-0.000381694	-8.05578e-05	-0.0201622  	-0.00439729 	2.7832e-05  	-0.00965206 	-0.00047403 	-0.000182388	1.08605e-05 	-0.0165683  	1.00775e-05 	-0.000225126	6.46017e-06 	-0.0195824  	0.000115429 	4.27692e-06 	4.37978e-05 	0.000447725 	-0.000481611	-0.015775   	-0.00103386 	7.7238e-05  	8.01552e-06 	-0.00106876 	1.31578e-05 	-0.000518201	-3.1272e-05 	-4.51408e-05	-0.0187253  	6.49312e-06 	-0.000414314	0.00038853  	-0.0156714  	-1.81838e-06	1.84105e-06 	-0.000163806	7.04954e-06 	6.44911e-06 	1.86244e-05 	-0.000283094	7.86414e-06 	-0.000375044	-0.000489248	-7.6376e-05 	1.43506e-05 	-0.0368439  	0.000222008 	-0.000175932	1.18278e-05 	-0.000381328	9.77914e-05 	-0.000522696
7.845 	-3.81294e-06	-1.77752e-05	-0.00478501 	-0.0234225  	2.26602e-05 	-0.000158259	-0.000662545	-0.000360177	-1.37108e-05	-3.09919e-06	-0.0195643  	4.28562e-05 	-0.000458523	-0.0266132  	-6.57007e-05	3.00313e-06 	-1.92727e-06	-0.000595605	0.000217642 	1.40883e-05 	-0.000390623	-9.42181e-05	-0.0189101  	-0.00295546 	1.02206e-05 	-0.00782967 	-0.000516759	-0.000191485	9.16862e-06 	-0.0134679  	8.99047e-06 	-0.000170061	5.21637e-06 	-0.0224174  	0.000114343 	3.30837e-06 	9.35831e-05 	0.000403516 	-0.000448373	-0.0161093  	-0.00104282 	-3.39889e-06	8.70259e-06 	-0.00239663 	1.18649e-05 	-0.00048851 	7.76378e-06 	-9.28145e-06	-0.0184645  	5.82708e-06 	-0.000446385	0.000305522 	-0.0161093  	-3.10347e-06	1.30615e-06 	-0.000175985	7.58913e-06 	5.19901e-06 	8.68516e-06 	-0.000241355	7.66843e-06 	-0.000335501	-0.00047785 	-2.15336e-05	1.37682e-05 	-0.0389508  	0.00025322  	-0.000206426	1.2088e-05  	-0.00037732 	4.92186e-05 	-0.000514091
7.855 	-3.51686e-06	-3.64086e-05	-0.00547322 	-0.0256607  	2.20504e-05 	-0.000203316	-0.000627183	-0.000292587	-3.89212e-05	-2.2525e-06 	-0.0184845  	3.37399e-05 	-0.00054546 	-0.0256021  	-6.14575e-05	3.18439e-06 	-1.41124e-06	-0.000578292	0.000238168 	1.37109e-05 	-0.000392494	-0.000111347	-0.0171133  	-0.00140274 	-3.13494e-06	-0.00569821 	-0.000548281	-0.000198765	7.65237e-06 	-0.0101574  	8.01274e-06 	-0.000105146	4.14556e-06 	-0.0247301  	0.000115284 	2.54779e-06 	0.000143379 	0.000359286 	-0.000407972	-0.0159901  	-0.0010381  	-7.93986e-05	9.42336e-06 	-0.00342358 	1.06057e-05 	-0.000452012	4.26359e-05 	2.9351e-05  	-0.0178436  	5.24606e-06 	-0.000469132	0.00022175  	-0.0161265  	-4.04467e-06	1.00072e-06 	-0.000184214	8.06667e-06 	4.0733e-06  	6.83158e-06 	-0.000194715	7.60548e-06 	-0.00028674 	-0.000458453	3.45413e-05 	1.3314e-05  	-0.0400922  	0.000287319 	-0.000233278	1.23154e-05 	-0.00036649 	8.82797e-06 	-0.000490182
7.865 	-3.07197e-06	-6.19298e-05	-0.00631382 	-0.0274808  	2.13827e-05 	-0.000233654	-0.000580935	-0.000220074	-5.47508e-05	-1.28867e-06	-0.0171617  	3.55165e-05 	-0.000622935	-0.0237661  	-5.01524e-05	3.65807e-06 	-6.50878e-07	-0.000547824	0.000258063 	1.33067e-05 	-0.000387894	-0.000131771	-0.0147905  	0.000201039 	-1.22203e-05	-0.00328963 	-0.000567832	-0.00020324 	6.34623e-06 	-0.00672224 	7.16037e-06 	-3.13707e-05	3.29755e-06 	-0.026467   	0.000117937 	2.01715e-06 	0.000192013 	0.000316148 	-0.000361154	-0.0154232  	-0.00101961 	-0.000149368	1.01562e-05 	-0.00409342 	9.41826e-06 	-0.000409472	7.24225e-05 	6.97769e-05 	-0.0168842  	4.76725e-06 	-0.000482167	0.000139468 	-0.0157152  	-4.61552e-06	9.38629e-07 	-0.000187494	8.46973e-06 	3.10009e-06 	1.28633e-05 	-0.000144457	7.67806e-06 	-0.000230422	-0.000432385	9.07373e-05 	1.29995e-05 	-0.0402317  	0.000323454 	-0.000255817	1.25092e-05 	-0.000348724	-2.26173e-05	-0.000450777
7.875 	-2.49501e-06	-9.30324e-05	-0.0072835  	-0.0288226  	2.06701e-05 	-0.000248324	-0.000524383	-0.000144244	-6.12685e-05	-2.31671e-07	-0.0155998  	4.73126e-05 	-0.000689206	-0.0211271  	-3.24624e-05	4.40959e-06 	3.2754e-07  	-0.000504869	0.000277438 	1.28936e-05 	-0.000377577	-0.000155236	-0.0119802  	0.00179117  	-1.72304e-05	-0.000648974	-0.000575011	-0.000204071	5.27582e-06 	-0.00325564 	6.44335e-06 	4.98893e-05 	2.71265e-06 	-0.0275944  	0.000121884 	1.72958e-06 	0.000238271 	0.000275095 	-0.000308967	-0.0144299  	-0.000987652	-0.00021212 	1.08786e-05 	-0.00436503 	8.33613e-06 	-0.000361819	9.629e-05   	0.000110892 	-0.0156194  	4.40275e-06 	-0.000485404	6.08e-05    	-0.0148836  	-4.80373e-06	1.1243e-06  	-0.000185086	8.78909e-06 	2.30266e-06 	2.62237e-05 	-9.19957e-05	7.8841e-06  	-0.000168504	-0.000401138	0.000145901 	1.28302e-05 	-0.0393692  	0.000360722 	-0.000273616	1.26687e-05 	-0.000324181	-4.47318e-05	-0.000396244
7.885 	-1.8056e-06 	-0.000128262	-0.00835882 	-0.0296432  	1.99253e-05 	-0.000246982	-0.000458476	-6.67925e-05	-5.89316e-05	8.93097e-07 	-0.0138111  	6.7915e-05  	-0.000742911	-0.0177398  	-9.30531e-06	5.41465e-06 	1.49159e-06 	-0.000450538	0.000296394 	1.24883e-05 	-0.00036243 	-0.00018141 	-0.00873887 	0.00330065  	-1.85509e-05	0.00216696  	-0.000569783	-0.000200599	4.45759e-06 	0.000144607 	5.86568e-06 	0.000136909 	2.42051e-06 	-0.0280989  	0.000126619 	1.6892e-06  	0.000280943 	0.00023697  	-0.000252719	-0.0130462  	-0.000942974	-0.000266701	1.1568e-05  	-0.00421386 	7.38755e-06 	-0.000310119	0.000113526 	0.000151493 	-0.0140917  	4.15934e-06 	-0.000479059	-1.23315e-05	-0.0136558  	-4.61117e-06	1.5528e-06  	-0.000176537	9.019e-06   	1.69903e-06 	4.60328e-05 	-3.88253e-05	8.21688e-06 	-0.000103171	-0.000366304	0.000198873 	1.28057e-05 	-0.0375409  	0.000398189 	-0.000286504	1.27928e-05 	-0.000293281	-5.75094e-05	-0.000327512
7.895 	-1.02549e-06	-0.000166067	-0.00951692 	-0.0299177  	1.9161e-05  	-0.00022989 	-0.000384496	1.05358e-05 	-4.85598e-05	2.05955e-06 	-0.0118161  	9.58254e-05 	-0.000783091	-0.0136901  	1.82003e-05 	6.64024e-06 	2.80396e-06 	-0.000386339	0.00031501  	1.21059e-05 	-0.000343433	-0.000209886	-0.00514013 	0.00466297  	-1.67332e-05	0.00509142  	-0.000552473	-0.000192364	3.89874e-06 	0.00337949  	5.42563e-06 	0.000227666 	2.43929e-06 	-0.0279873  	0.000131572 	1.89129e-06 	0.000318872 	0.000202454 	-0.000193924	-0.0113214  	-0.000886703	-0.000312403	1.22024e-05 	-0.00363268 	6.59479e-06 	-0.000255546	0.000123571 	0.000190313 	-0.0123522  	4.03852e-06 	-0.000463633	-7.82525e-05	-0.0120704  	-4.05335e-06	2.21031e-06 	-0.000161699	9.15721e-06 	1.30166e-06 	7.11327e-05 	1.35274e-05 	8.66534e-06 	-3.6758e-05 	-0.000329522	0.000248523 	1.292e-05   	-0.0348176  	0.000434926 	-0.000294554	1.28807e-05 	-0.000256691	-6.13111e-05	-0.000246034
7.905 	-1.77904e-07	-0.00020485 	-0.010736   	-0.0296397  	1.83893e-05 	-0.000197898	-0.000304012	8.5992e-05  	-3.12938e-05	3.24163e-06 	-0.00964246 	0.000129324 	-0.000809201	-0.00909221 	4.87817e-05 	8.04588e-06 	4.2238e-06  	-0.000314129	0.000333337 	1.17594e-05 	-0.000321626	-0.000240191	-0.00127162 	0.00581493  	-1.24628e-05	0.0080499   	-0.000523747	-0.00017912 	3.5976e-06  	0.00635214  	5.11629e-06 	0.000319905 	2.77535e-06 	-0.0272856  	0.00013614  	2.3227e-06  	0.000350992 	0.000172052 	-0.00013425 	-0.00931657 	-0.000820318	-0.00034877 	1.27617e-05 	-0.00263172 	5.97372e-06 	-0.000199348	0.000126041 	0.000226058 	-0.0104581  	4.0367e-06  	-0.000439888	-0.000135584	-0.0101794  	-3.15834e-06	3.07494e-06 	-0.000140729	9.20494e-06 	1.11742e-06 	0.000100145 	6.35571e-05 	9.21465e-06 	2.83345e-05 	-0.000292413	0.000293789 	1.31616e-05 	-0.0313017  	0.000470029 	-0.000298067	1.29317e-05 	-0.000215296	-5.68384e-05	-0.000153738
7.915 	7.13231e-07 	-0.000243023	-0.0119958  	-0.0288206  	1.76216e-05 	-0.000152403	-0.000218822	0.000157865 	-8.54266e-06	4.41404e-06 	-0.00732435 	0.000166541 	-0.000821107	-0.00408408 	8.10646e-05 	9.58523e-06 	5.70816e-06 	-0.000236053	0.000351392 	1.14591e-05 	-0.000298064	-0.000271789	0.00276763  	0.00669937  	-6.52466e-06	0.0109627   	-0.000484585	-0.000160841	3.54409e-06 	0.00897123  	4.92615e-06 	0.000411207 	3.42331e-06 	-0.0260378  	0.00013971  	2.96259e-06 	0.000376379 	0.000146089 	-7.54461e-05	-0.00710176 	-0.000745589	-0.000375599	1.32276e-05 	-0.0012381  	5.53368e-06 	-0.000142803	0.000120758 	0.000257445 	-0.00847024 	4.14564e-06 	-0.00040882 	-0.000183278	-0.00804557 	-1.96534e-06	4.11775e-06 	-0.000114078	9.16677e-06 	1.14752e-06 	0.000131536 	0.000109832 	9.84675e-06 	8.97267e-05 	-0.000256524	0.000333707 	1.35146e-05 	-0.0271231  	0.000502651 	-0.00029755 	1.29455e-05 	-0.000170164	-4.50947e-05	-5.29595e-05
