q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_200-H_15   	H_200-Br_24  	C_100-H_22   	H_200-N_7    	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-Br_24  	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
8.125 	-1.3692e-07 	0.0143912   	1.74514e-05 	-0.000509717	9.83543e-05 	2.24902e-05 	2.68289e-06 	0.0211383   	9.23541e-05 	1.24241e-05 	0.0061479   	-0.000109088	-0.000389383	3.74723e-06 	-0.000512056	-0.000209165	0.000116313 	1.59353e-05 	0.000283329 	-0.0001514  	-0.0247465  	0.00011371  	0.53603     	0.00307425  	0.0160283   	0.000117519 	-0.000154605	0.0147654   	-0.000419321	-3.96854e-05	1.6546e-05  	6.82495e-06 	-0.00186823 	-0.000439889	0.000110078 	-8.18373e-05	-0.000156569	-0.00151084 	-0.000363833	0.133668    	-0.00282434 	-0.00958054 	2.20114e-05 	9.43695e-05 	-0.000795406	0.0132302   	9.83134e-06 	6.37026e-05 	0.000396765 	0.00531988  	1.73516e-06 	-1.18218e-05	0.00270268  	1.43166e-06 	4.7007e-06  	0.000166714 	9.3273e-06  	1.0788e-05  	-0.00903117 	0.000197425 	1.19758e-05 	-0.000290806	-0.000353659	-2.20285e-07	0.00137106  	7.68753e-06 	-0.0191802  	0.000340644 	0.000452087 	1.92844e-06 	0.000202122 	0.000219019 
8.135 	-4.96068e-07	0.0122281   	1.70455e-05 	-0.000530539	8.54143e-05 	-2.36156e-05	2.6132e-06  	0.0216321   	6.6004e-05  	5.60635e-06 	0.00509966  	-0.000128424	-0.000374644	2.51458e-06 	-0.000478246	-0.000285902	6.42032e-05 	1.41706e-05 	0.000248847 	-0.000152535	-0.0227056  	0.000171548 	0.498074    	0.00306917  	0.0178275   	9.22528e-05 	-0.000146248	0.014572    	-0.000439916	1.26673e-05 	1.54298e-05 	6.10342e-06 	-0.00184903 	-0.000471521	8.94595e-05 	-0.000123298	-0.000179549	-0.00164582 	-0.000369746	0.105507    	-0.00304534 	-0.011319   	1.42863e-05 	7.71401e-05 	-0.000826646	0.0109172   	9.10214e-06 	6.88543e-05 	0.000341057 	0.0070553   	9.26338e-07 	-6.62031e-05	0.00364046  	1.25333e-06 	3.51795e-06 	0.000207833 	8.69098e-06 	1.07676e-05 	-0.00949949 	0.000167895 	1.07076e-05 	-0.000351458	-0.000322728	2.69472e-05 	0.00101744  	6.0015e-06  	-0.0212368  	0.000312103 	0.000444426 	1.34913e-06 	0.000205308 	0.000221339 
8.145 	-7.54708e-07	0.010347    	1.65688e-05 	-0.000539185	7.5791e-05  	-6.214e-05  	2.5126e-06  	0.0217936   	4.25763e-05 	4.55563e-05 	0.0040649   	-0.000140908	-0.000356313	1.43267e-06 	-0.000439392	-0.000355458	1.25256e-05 	1.23378e-05 	0.000214362 	-0.000147721	-0.0202044  	0.000226812 	0.459283    	0.0030702   	0.0195491   	6.54705e-05 	-0.000131221	0.0144914   	-0.000456841	6.7266e-05  	1.42148e-05 	5.41656e-06 	-0.00174692 	-0.000484731	6.80731e-05 	-0.000162489	-0.000193999	-0.00163806 	-0.000367595	0.0810305   	-0.00312655 	-0.0123995  	1.08058e-05 	5.75715e-05 	-0.000852326	0.00876306  	8.41356e-06 	7.58214e-05 	0.000284701 	0.00883882  	3.47092e-07 	-0.000113212	0.00467168  	1.2212e-06  	2.49299e-06 	0.00024706  	8.05045e-06 	1.07316e-05 	-0.00969842 	0.000135218 	9.45438e-06 	-0.000400821	-0.000286826	5.29016e-05 	0.000716159 	4.47473e-06 	-0.0227274  	0.000283133 	0.000432087 	9.41503e-07 	0.00020414  	0.000218712 
8.155 	-9.07512e-07	0.00882324  	1.60307e-05 	-0.000535663	7.04114e-05 	-9.19562e-05	2.39661e-06 	0.0216188   	2.25072e-05 	0.000142539 	0.00306919  	-0.000145896	-0.000334517	5.2635e-07  	-0.000395892	-0.000416076	-3.74999e-05	1.04862e-05 	0.000180236 	-0.00013679 	-0.0172735  	0.000278415 	0.421161    	0.00308628  	0.0211513   	3.78436e-05 	-0.000109723	0.0145625   	-0.000469009	0.000123248 	1.29333e-05 	4.80017e-06 	-0.00156256 	-0.000478468	4.66491e-05 	-0.000198647	-0.000199132	-0.00151738 	-0.000356952	0.0612536   	-0.00304507 	-0.0127621  	1.16975e-05 	3.62355e-05 	-0.000871648	0.00682611  	7.78399e-06 	8.42903e-05 	0.00022978  	0.0106198   	2.15382e-08 	-0.000151599	0.00576465  	1.33083e-06 	1.64374e-06 	0.000283561 	7.41656e-06 	1.06873e-05 	-0.00958628 	0.000100042 	8.23905e-06 	-0.000437383	-0.000246475	7.74185e-05 	0.000479458 	3.13814e-06 	-0.023621   	0.000253951 	0.000416196 	7.29663e-07 	0.000198818 	0.000211212 
8.165 	-9.52883e-07	0.00771258  	1.54412e-05 	-0.000520292	6.99616e-05 	-0.000112277	2.28099e-06 	0.0211115   	6.08918e-06 	0.000304838 	0.00213508  	-0.000142984	-0.000309471	-1.86634e-07	-0.000348316	-0.000466317	-8.47575e-05	8.66381e-06 	0.000146738 	-0.000119828	-0.0139595  	0.000325335 	0.385072    	0.00312536  	0.0225912   	1.00265e-05 	-8.22164e-05	0.0148153   	-0.000475513	0.000179645 	1.16172e-05 	4.28673e-06 	-0.00129948 	-0.000452389	2.58396e-05 	-0.000231064	-0.000194533	-0.00131452 	-0.000337667	0.0469873   	-0.00278622 	-0.0123734  	1.68738e-05 	1.37499e-05 	-0.000883913	0.00515641  	7.22893e-06 	9.38538e-05 	0.000178201 	0.0123455   	-3.54056e-08	-0.00018047 	0.00688527  	1.5734e-06  	9.81189e-07 	0.000316497 	6.79867e-06 	1.06409e-05 	-0.00913829 	6.30562e-05 	7.08227e-06 	-0.000460026	-0.00020235 	0.000100291 	0.000317357 	2.01568e-06 	-0.0239056  	0.0002248   	0.000397879 	7.30549e-07 	0.000189639 	0.000199105 
8.175 	-8.92952e-07	0.00704917  	1.481e-05   	-0.000493697	7.48623e-05 	-0.000122683	2.18097e-06 	0.0202839   	-6.53213e-06	0.000538391 	0.00128148  	-0.000132027	-0.000281474	-6.96075e-07	-0.0002974  	-0.0005051  	-0.000128267	6.91577e-06 	0.000114051 	-9.7175e-05 	-0.0103246  	0.000366646 	0.352194    	0.00319406  	0.0238262   	-1.73626e-05	-4.94015e-05	0.0152692   	-0.000475661	0.000235404 	1.02972e-05 	3.90419e-06 	-0.000963965	-0.000406866	6.19755e-06 	-0.000259107	-0.000180176	-0.00105991 	-0.000309876	0.0388113   	-0.00234425 	-0.011229   	2.60382e-05 	-9.24952e-06	-0.000888557	0.00379397  	6.76044e-06 	0.000104031 	0.000131634 	0.0139624   	1.81478e-07 	-0.00019931 	0.00799812  	1.93593e-06 	5.09217e-07 	0.000345044 	6.20438e-06 	1.0597e-05  	-0.00834777 	2.4975e-05  	6.00207e-06 	-0.000468059	-0.00015526 	0.00012133  	0.000237316 	1.12382e-06 	-0.0235886  	0.000195947 	0.000378215 	9.53277e-07 	0.00017699  	0.00018284  
8.185 	-7.33437e-07	0.00684456  	1.41466e-05 	-0.000456789	8.52556e-05 	-0.000123131	2.11067e-06 	0.0191553   	-1.53545e-05	0.000846509 	0.000523201 	-0.000113151	-0.000250908	-9.99447e-07	-0.000244031	-0.000531726	-0.00016721 	5.28274e-06 	8.22844e-05 	-6.94051e-05	-0.00644509 	0.000401539 	0.323483    	0.00329745  	0.0248148   	-4.37583e-05	-1.21925e-05	0.0159323   	-0.000469005	0.000289411 	9.0016e-06  	3.67497e-06 	-0.000564839	-0.000342977	-1.18402e-05	-0.000282237	-0.000156426	-0.000782374	-0.000273995	0.0370544   	-0.00172259 	-0.0093527  	3.87001e-05 	-3.21362e-05	-0.000885172	0.00276744  	6.38679e-06 	0.000114289 	9.14568e-05 	0.0154185   	6.67556e-07 	-0.000207992	0.00906765  	2.4016e-06  	2.24673e-07 	0.00036842  	5.6395e-06  	1.05584e-05 	-0.00722647 	-1.34848e-05	5.01347e-06 	-0.000461248	-0.000106125	0.000140362 	0.000244027 	4.71204e-07 	-0.0226969  	0.000167679 	0.000358194 	1.3988e-06  	0.000161336 	0.000163032 
8.195 	-4.8338e-07 	0.00708761  	1.34599e-05 	-0.000410734	0.000101004 	-0.000113954	2.08252e-06 	0.0177526   	-2.05116e-05	0.0012297   	-0.000129281	-8.67466e-05	-0.000218224	-1.10175e-06	-0.000189228	-0.000545891	-0.000200945	3.79984e-06 	5.14948e-05 	-3.7307e-05 	-0.00240872 	0.000429352 	0.299644    	0.00343891  	0.0255186   	-6.86621e-05	2.83182e-05 	0.0168005   	-0.000455355	0.000340527 	7.75584e-06 	3.61514e-06 	-0.000113142	-0.000262464	-2.79635e-05	-0.000300017	-0.000124028	-0.000508096	-0.000230707	0.041785    	-0.000933826	-0.0067965  	5.41967e-05 	-5.43181e-05	-0.000873527	0.00209311  	6.1122e-06  	0.000124071 	5.87198e-05 	0.0166645   	1.40855e-06 	-0.000206767	0.0100593   	2.95032e-06 	1.17736e-07 	0.00038592  	5.10798e-06 	1.05258e-05 	-0.00580419 	-5.16217e-05	4.12818e-06 	-0.000439815	-5.5947e-05 	0.000157229 	0.000339282 	5.86798e-08 	-0.021275   	0.000140304 	0.000338681 	2.05986e-06 	0.000143205 	0.000140444 
8.205 	-1.54753e-07	0.00774541  	1.27582e-05 	-0.000356918	0.000121698 	-9.58445e-05	2.10677e-06 	0.0161094   	-2.22604e-05	0.00168561  	-0.000669952	-5.34636e-05	-0.000183938	-1.01508e-06	-0.000134112	-0.000547679	-0.00022902 	2.49565e-06 	2.17004e-05 	-1.85015e-06	0.00168758  	0.000449585 	0.281112    	0.00362002  	0.0259032   	-9.16531e-05	7.09015e-05 	0.017858    	-0.000434789	0.000387613 	6.58162e-06 	3.7339e-06  	0.000378264 	-0.000167671	-4.1995e-05 	-0.000312125	-8.40781e-05	-0.000259643	-0.000180941	0.052812    	8.01803e-07 	-0.00363832 	7.17227e-05 	-7.52594e-05	-0.000853581	0.00177436  	5.93676e-06 	0.000132818 	3.41168e-05 	0.0176558   	2.38108e-06 	-0.000196246	0.0109405   	3.55934e-06 	1.72515e-07 	0.000396936 	4.61198e-06 	1.04981e-05 	-0.00412746 	-8.8767e-05 	3.35447e-06 	-0.000404438	-5.77886e-06	0.000171791 	0.000521948 	-1.20482e-07	-0.0193838  	0.000114139 	0.000320392 	2.9213e-06  	0.000123177 	0.000115955 
8.215 	2.38027e-07 	0.00876504  	1.20492e-05 	-0.00029691 	0.000146681 	-6.98197e-05	2.19116e-06 	0.0142648   	-2.09651e-05	0.00220901  	-0.00109714 	-1.41878e-05	-0.000148614	-7.57902e-07	-7.98732e-05	-0.000537553	-0.000251174	1.39152e-06 	-7.09812e-06	3.58528e-05 	0.00574093  	0.000461918 	0.268053    	0.00384052  	0.0259398   	-0.000112395	0.000114238 	0.0190775   	-0.000407648	0.000429571 	5.4966e-06  	4.03333e-06 	0.000895168 	-6.14498e-05	-5.38901e-05	-0.000318365	-3.79785e-05	-5.52154e-05	-0.000125842	0.069696    	0.00105218  	2.08313e-05 	9.03644e-05 	-9.44985e-05	-0.000825493	0.00180161  	5.85647e-06 	0.000139993 	1.79739e-05 	0.018354    	3.55353e-06 	-0.000177364	0.011682    	4.20401e-06 	3.67878e-07 	0.000400992 	4.15202e-06 	1.04722e-05 	-0.00225768 	-0.000124299	2.69709e-06 	-0.000356222	4.33114e-05 	0.000183925 	0.000788032 	-8.00692e-08	-0.0170977  	8.95063e-05 	0.000303868 	3.96058e-06 	0.000101865 	9.05359e-05 
8.225 	6.78674e-07 	0.0100763   	1.13397e-05 	-0.000232414	0.000175077 	-3.71804e-05	2.3406e-06  	0.0122632   	-1.70777e-05	0.002792    	-0.00141327 	2.99876e-05 	-0.000112851	-3.54156e-07	-2.77387e-05	-0.00051632 	-0.00026733 	5.01103e-07 	-3.48985e-05	7.45897e-05 	0.00964587  	0.000466218 	0.260361    	0.00409836  	0.0256061   	-0.000130641	0.000156969 	0.020421    	-0.000374519	0.00046537  	4.51411e-06 	4.50837e-06 	0.00142253  	5.29383e-05 	-6.37317e-05	-0.000318666	1.26128e-05 	9.18929e-05 	-6.67309e-05	0.0917695   	0.0021845   	0.00406066  	0.000109139 	-0.000111662	-0.000789621	0.00215266  	5.8635e-06  	0.000145111 	1.02515e-05 	0.0187283   	4.88722e-06 	-0.000151333	0.0122586   	4.85865e-06 	6.78463e-07 	0.000397761 	3.7272e-06  	1.04437e-05 	-0.000268386	-0.000157652	2.15739e-06 	-0.000296666	9.02761e-05 	0.000193526 	0.00113085  	1.59809e-07 	-0.0145023  	6.67239e-05 	0.000289468 	5.14865e-06 	7.99046e-05 	6.52082e-05 
